,Country,Year,MRDT_Female,MRDT_Male,MRDT_Total
2585,GBR_SCO,1962,7.548045344692843,6.811184993489381,7.178235607076371
2586,GBR_SCO,1963,7.526495970404081,6.681376779610485,7.093543040785006
2587,GBR_SCO,1964,7.243908958033203,6.682567145504858,6.9941796909708165
2588,GBR_SCO,1965,7.438688001390243,6.584275525162698,6.995437615678265
2589,GBR_SCO,1966,7.380298998681639,6.748683609642561,7.074813433009997
2590,GBR_SCO,1967,7.216779034419087,6.907334723790368,7.12611883503125
2591,GBR_SCO,1968,7.5233673584461345,6.633011158840465,7.044286870266859
2592,GBR_SCO,1969,7.131421070264612,6.70795048880606,6.948973288236034
2593,GBR_SCO,1970,7.527087112895676,6.740294753866889,7.1079660066419175
2594,GBR_SCO,1971,7.163376001729585,6.6140909207645135,6.903005996250532
2595,GBR_SCO,1972,7.369300272100096,6.889113721865424,7.152981662489631
2596,GBR_SCO,1973,7.218673166792601,6.709306278760601,6.9874381412170194
2597,GBR_SCO,1974,7.178569118176102,6.869469542467027,7.075565463038037
2598,GBR_SCO,1975,7.147980389314689,6.867559630628923,7.065874620497356
2599,GBR_SCO,1976,7.257272584661843,6.793759166569117,7.045174550008209
2600,GBR_SCO,1977,7.0969803659151705,6.879197453978671,7.041874938693346
2601,GBR_SCO,1978,7.017936328388015,7.036583807943503,7.1352258973906455
2602,GBR_SCO,1979,7.154347841427694,6.7385002416763085,6.981463480505462
2603,GBR_SCO,1980,6.828481852642995,6.759473324441808,6.903424327100317
2604,GBR_SCO,1981,6.7454717178180745,6.82438213879034,6.8710907456275745
2605,GBR_SCO,1982,6.793532874712684,6.658677243021502,6.786738600571737
2606,GBR_SCO,1983,6.936594443353264,6.629577630666099,6.81574695937487
2607,GBR_SCO,1984,6.739143321458291,6.747786085468359,6.8317017434351754
2608,GBR_SCO,1985,6.718701457905785,6.737053834146063,6.80487007691703
2609,GBR_SCO,1986,6.643117443415263,6.794997072343874,6.81361136154766
2610,GBR_SCO,1987,6.583803537152935,6.720147379418044,6.739372338824416
2611,GBR_SCO,1988,6.807269837452127,7.039560944054093,7.0280679510180635
2612,GBR_SCO,1989,6.778090278190106,6.740892721535518,6.835854911879336
2613,GBR_SCO,1990,6.6730593068796304,6.96470961976561,6.9222371407156595
2614,GBR_SCO,1991,6.738047811983475,6.896192688387232,6.905341156345666
2615,GBR_SCO,1992,6.7610698953686486,6.914687990008707,6.932201294719684
2616,GBR_SCO,1993,7.108320540543157,7.009999348944197,7.101754821234768
2617,GBR_SCO,1994,7.020981887989522,7.128060686608562,7.148167368745796
2618,GBR_SCO,1995,7.03063107737995,7.266948359836958,7.235389741192577
2619,GBR_SCO,1996,6.9970959641580945,7.493911247926106,7.374706944158507
2620,GBR_SCO,1997,7.084338384614126,7.517560840598957,7.4123518227591525
2621,GBR_SCO,1998,6.961764133649412,7.638828805262643,7.431874456794386
2622,GBR_SCO,1999,7.145251268301675,7.813343220038183,7.607029230980678
2623,GBR_SCO,2000,7.510169057712315,7.895881585055027,7.791470554510637
2624,GBR_SCO,2001,7.283991447641845,8.279040407593017,7.953592131631759
2625,GBR_SCO,2002,7.308914628751225,8.336349830412805,8.003173873461463
2626,GBR_SCO,2003,7.369405488514083,8.399694316755992,8.048038961862545
2627,GBR_SCO,2004,7.600221525062348,8.528785889983679,8.204968186190445
2628,GBR_SCO,2005,7.645705430836036,8.546171401189925,8.218693743144488
2629,GBR_SCO,2006,7.5999803840913716,9.105585403727424,8.56483311349307
2630,GBR_SCO,2007,7.732718341208279,9.114676458903007,8.60348334076581
2631,GBR_SCO,2008,7.838377253368566,9.283436229936083,8.778383753348386
2632,GBR_SCO,2009,8.14517009270177,9.126369014145862,8.765070208415883
2633,GBR_SCO,2010,8.146509691700576,9.126560024257477,8.75074279980925
2634,GBR_SCO,2011,8.07687392246271,9.645765816579129,9.079337658519663
2635,GBR_SCO,2012,7.812677220646435,9.476120912029383,8.855550924737459
2636,GBR_SCO,2013,8.1241544188863,9.356117710331036,8.88029643305921
2637,GBR_SCO,2014,8.068278168497699,8.884457960754448,8.599976485281907
2638,GBR_SCO,2015,8.516935137575869,9.320305071637165,9.024591478911896
2639,GBR_SCO,2016,8.705424510735147,9.543935469459358,9.223137077484717
2640,GBR_SCO,2017,8.409302136821346,9.908213928934563,9.338826155828176
2641,GBR_SCO,2018,8.437768726134125,9.786504197273588,9.26109047910678
2642,GBR_SCO,2019,8.626777793119267,10.247199605065308,9.6049088520464
2643,GBR_SCO,2020,8.684707480326225,9.7830550802478,9.373411625947282
2644,GBR_SCO,2021,8.258462511745414,9.50810127767705,9.05292483885422
2645,GRC,1981,7.276323816354371,7.285950768767417,7.33767723900074
2646,GRC,1982,7.385537541141235,7.319271387604423,7.399068517017698
2647,GRC,1983,7.301999269168975,7.352462209234762,7.387771548615398
2648,GRC,1984,7.27577615481603,7.431157386826988,7.428190040164443
2649,GRC,1985,7.146554533515995,7.426671295368838,7.387800922932041
2650,GRC,1986,7.456071215394982,7.400558292379309,7.479226684888561
2651,GRC,1987,7.2236377235915485,7.569617060330851,7.509991996889024
2652,GRC,1988,7.331000049120283,7.68508290883252,7.627511229370836
2653,GRC,1989,7.378881081712768,7.6849850493926075,7.650112741637024
2654,GRC,1990,7.521760507552916,7.770651714717899,7.746591892172227
2655,GRC,1991,7.512628480010803,7.88610276310961,7.838730453366289
2656,GRC,1992,7.7507327521052565,7.936581801469904,7.93613083202766
2657,GRC,1993,7.382779791272209,8.041301353318046,7.88743345836074
2658,GRC,1994,7.652296530497729,8.177960985401556,8.071019690408884
2659,GRC,1995,7.7556919520452805,8.327344680464455,8.209232612279779
2660,GRC,1996,7.764784482446942,8.450747102596143,8.29139149223392
2661,GRC,1997,7.657756950235582,8.399310078693734,8.21419771488344
2662,GRC,1998,7.833334272703875,8.202938401948007,8.13763779718987
2663,GRC,1999,7.820645772623689,8.232155760770635,8.153933141095353
2664,GRC,2000,7.502701498449068,8.208333554157678,8.045375023352904
2665,GRC,2001,7.705310418715551,8.091462746380156,8.033433441097644
2666,GRC,2002,7.808926826248554,7.993540638747335,8.009750789014277
2667,GRC,2003,7.680757627022222,8.129737192047287,8.069835787149506
2668,GRC,2004,7.895738146510935,8.076265282843062,8.09096652547904
2669,GRC,2005,8.114421077939312,8.188051081230919,8.252843486849489
2670,GRC,2006,7.587003583708394,8.432665467716092,8.269517659251894
2671,GRC,2007,8.035970505804386,8.33646477063649,8.346536939834683
2672,GRC,2008,7.7935886743688725,8.324033484199921,8.258241773506766
2673,GRC,2009,8.21963265793819,8.60007879706427,8.580152687525915
2674,GRC,2010,7.812298661360828,8.45579400469561,8.363759416012881
2675,GRC,2011,8.043565306172523,8.083609351628462,8.158182081478918
2676,GRC,2012,7.871569344807381,8.088638670798643,8.113890048408857
2677,GRC,2013,7.818670830376663,7.732300416009793,7.838294873585546
2678,GRC,2014,7.712255561949624,7.573082478189577,7.694640733354203
2679,GRC,2015,7.789854756250524,7.564926759317959,7.7209218171006455
2680,GRC,2016,7.787955910576208,7.553138926101289,7.701275423614153
2681,GRC,2017,7.206973891975916,7.423473123805436,7.434008079622644
2682,GRC,2018,7.533740408320883,7.740195666652178,7.765259598437401
2683,GRC,2019,7.301459412931142,7.5808061528771535,7.574174410345421
2684,HKG,1986,7.214050889625978,7.008520845553271,7.147046699460672
2685,HKG,1987,7.170774547434979,6.7654013643300415,6.963865206026126
2686,HKG,1988,7.157395963172183,6.96883364245661,7.0900634095288675
2687,HKG,1989,7.465772963995386,7.019330087385929,7.224637559274342
2688,HKG,1990,7.174421156729169,7.090374591412785,7.155570376474528
2689,HKG,1991,7.068055127150879,7.1539305969963785,7.146057308434778
2690,HKG,1992,7.125548641586844,7.04178992314551,7.088824627162996
2691,HKG,1993,7.417693578327546,7.018456473064382,7.157458926744895
2692,HKG,1994,7.413362972872107,7.070144403160396,7.1746776580509275
2693,HKG,1995,7.311819181468153,7.305659511353778,7.280383549832415
2694,HKG,1996,7.524464526406723,7.1447278569077595,7.232656760064521
2695,HKG,1997,7.189711067455657,7.313947346431948,7.219708328395722
2696,HKG,1998,7.259381648372499,7.2752740075391396,7.199040992009638
2697,HKG,1999,7.482151558652231,7.2815586462492865,7.2712252235131105
2698,HKG,2000,7.328846411692205,7.263525728283838,7.198073634999599
2699,HKG,2001,7.6996052248511555,7.477543248775721,7.428207332928476
2700,HKG,2002,7.375518405943905,7.756954836911829,7.488391333124791
2701,HKG,2003,7.788432064608378,7.51521758784419,7.498213366096237
2702,HKG,2004,7.985750268973189,7.6076571037933896,7.579893682029311
2703,HKG,2005,7.9725447356390795,7.67870552520741,7.613523151472511
2704,HKG,2006,8.17994423388154,7.552488534431766,7.620308974369982
2705,HKG,2007,7.8486967711760895,7.766030560624025,7.6052958572612805
2706,HKG,2008,7.90606382383117,7.830105976655889,7.65615747018282
2707,HKG,2009,8.027903156971176,7.8650844397945825,7.753367412124697
2708,HKG,2010,7.86980099968325,7.444133749025971,7.4117977537389335
2709,HKG,2011,7.807923426577615,7.659243841379197,7.512830435170814
2710,HKG,2012,7.95700644004117,7.723371510154293,7.606930004838199
2711,HKG,2013,7.936450952637315,7.902897011754959,7.709885278266034
2712,HKG,2014,7.633094731018633,7.727494782789575,7.5174624280138564
2713,HKG,2015,7.726101733528833,7.635651794695683,7.503646293848892
2714,HKG,2016,7.636681517360563,7.7617564646550345,7.526701427309811
2715,HKG,2017,7.6250302339220895,7.664564001411507,7.475924603758365
2716,HKG,2018,7.765759823505938,7.612541517673711,7.500101384437282
2717,HKG,2019,7.781558841439462,7.798661379321614,7.6326186638233935
2718,HKG,2020,7.279630777499793,7.567360854054512,7.332747029820438
2719,HRV,2001,7.117702209906033,7.357155413704033,7.401107187793222
2720,HRV,2002,6.928857571674656,7.280923168867582,7.3066426394158945
2721,HRV,2003,7.055350577312424,7.389075303512184,7.422858598027266
2722,HRV,2004,7.46572853078473,7.262011194668384,7.447188222028948
2723,HRV,2005,7.074112142124668,7.315066500536207,7.379826729451725
2724,HRV,2006,6.844712348173758,7.290027662956562,7.280531660071887
2725,HRV,2007,6.909334809513557,7.2939223100115775,7.321697242739929
