Australia,  Exposures (Lexis triangle)	Last modified: 29 Nov 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1982   87      1894     5152.72     1884.35     7037.07
 1982   88      1894     4693.56     1654.46     6348.03
 1982   88      1893     4321.85     1603.59     5925.44
 1982   89      1893     3881.02     1389.86     5270.87
 1982   89      1892     3617.20     1257.13     4874.33
 1982   90      1892     3201.58     1053.79     4255.37
 1982   90      1891     2989.22     1019.51     4008.72
 1982   91      1891     2616.05      859.57     3475.62
 1982   91      1890     2379.34      764.85     3144.18
 1982   92      1890     2047.96      640.00     2687.96
 1982   92      1889     1786.64      564.48     2351.12
 1982   93      1889     1523.40      459.57     1982.97
 1982   93      1888     1330.76      402.06     1732.82
 1982   94      1888     1121.80      320.58     1442.38
 1982   94      1887      956.93      268.41     1225.34
 1982   95      1887      788.39      206.94      995.33
 1982   95      1886      663.85      184.68      848.53
 1982   96      1886      537.84      142.11      679.95
 1982   96      1885      467.21      125.46      592.67
 1982   97      1885      375.80       96.97      472.77
 1982   97      1884      313.39       84.29      397.68
 1982   98      1884      248.98       63.48      312.46
 1982   98      1883      202.44       51.49      253.93
 1982   99      1883      156.57       37.35      193.93
 1982   99      1882      125.33       25.56      150.89
 1982   100     1882       92.15       18.33      110.48
 1982   100     1881       78.23       11.28       89.51
 1982   101     1881       58.12        8.45       66.57
 1982   101     1880       49.20        9.42       58.62
 1982   102     1880       36.52        6.98       43.49
 1982   102     1879       26.99        6.72       33.71
 1982   103     1879       19.13        4.50       23.64
 1982   103     1878       16.08        3.27       19.35
 1982   104     1878       11.01        2.40       13.41
 1982   104     1877        9.86        1.62       11.47
 1982   105     1877        6.81        1.40        8.21
 1982   105     1876        5.70        0.33        6.03
 1982   106     1876        3.52        0.33        3.85
 1982   106     1875        3.36        0.42        3.78
 1982   107     1875        2.04        0.14        2.17
 1982   107     1874        1.26        0.22        1.48
 1982   108     1874        1.02        0.00        1.02
 1982   108     1873        0.00        0.00        0.00
 1982   109     1873        0.00        0.00        0.00
 1982   109     1872        0.00        0.00        0.00
 1982   110+       .        0.77        0.00        0.77
 1983    0      1983    59411.18    62545.75   121956.93
 1983    0      1982    57603.36    60820.75   118424.11
 1983    1      1982    58581.21    61776.34   120357.55
 1983    1      1981    56798.84    59550.87   116349.71
 1983    2      1981    58152.74    60999.14   119151.88
 1983    2      1980    55839.36    58711.04   114550.40
 1983    3      1980    56937.06    59936.24   116873.30
 1983    3      1979    54814.44    57677.54   112491.98
 1983    4      1979    56762.74    59814.41   116577.15
 1983    4      1978    55557.71    58270.15   113827.86
 1983    5      1978    57163.36    59963.77   117127.13
 1983    5      1977    56281.70    58971.17   115252.87
 1983    6      1977    57645.95    60493.55   118139.51
 1983    6      1976    56849.56    59683.04   116532.60
 1983    7      1976    58429.80    61389.84   119819.65
 1983    7      1975    58377.42    61311.28   119688.70
 1983    8      1975    60071.01    63150.61   123221.62
 1983    8      1974    60336.72    63507.63   123844.35
 1983    9      1974    62147.88    65430.52   127578.40
 1983    9      1973    62506.07    65565.93   128072.01
 1983   10      1973    64894.60    68146.80   133041.40
 1983   10      1972    65904.44    68703.56   134608.01
 1983   11      1972    68240.26    71228.88   139469.14
 1983   11      1971    68464.40    71272.30   139736.70
 1983   12      1971    70842.60    73783.69   144626.30
 1983   12      1970    68630.16    71615.35   140245.50
 1983   13      1970    67255.10    70203.79   137458.90
 1983   13      1969    65149.10    68083.82   133232.92
 1983   14      1969    65895.90    68925.89   134821.79
 1983   14      1968    64419.72    67322.70   131742.42
 1983   15      1968    63468.62    66404.84   129873.46
 1983   15      1967    61981.41    64963.05   126944.46
 1983   16      1967    62176.20    65194.97   127371.17
 1983   16      1966    61809.57    64676.43   126486.00
 1983   17      1966    61181.40    63970.37   125151.78
 1983   17      1965    61976.07    64678.12   126654.19
 1983   18      1965    62093.65    64767.32   126860.97
 1983   18      1964    63288.03    65935.51   129223.54
 1983   19      1964    64306.78    67005.79   131312.57
 1983   19      1963    64994.13    67591.34   132585.47
 1983   20      1963    66252.28    68873.07   135125.36
 1983   20      1962    66314.44    68445.15   134759.59
 1983   21      1962    67264.20    69439.78   136703.99
 1983   21      1961    67157.35    69080.05   136237.40
 1983   22      1961    67325.43    69418.16   136743.58
 1983   22      1960    66611.51    68546.31   135157.82
 1983   23      1960    66775.23    68704.06   135479.28
 1983   23      1959    65440.85    67120.99   132561.84
 1983   24      1959    65636.16    67281.52   132917.69
 1983   24      1958    64531.57    66358.79   130890.36
 1983   25      1958    64863.03    66544.78   131407.80
 1983   25      1957    63565.23    65229.99   128795.22
 1983   26      1957    63982.73    65437.16   129419.89
 1983   26      1956    63013.02    64720.91   127733.94
 1983   27      1956    63476.18    65039.98   128516.16
 1983   27      1955    62443.99    63841.21   126285.20
 1983   28      1955    62866.45    64029.86   126896.31
 1983   28      1954    61539.56    62305.50   123845.06
 1983   29      1954    61881.97    62326.57   124208.54
 1983   29      1953    61787.83    62506.71   124294.54
 1983   30      1953    62199.50    62586.21   124785.71
 1983   30      1952    61525.93    62486.64   124012.58
 1983   31      1952    61878.22    62570.16   124448.37
 1983   31      1951    61737.93    62850.58   124588.50
 1983   32      1951    62037.10    62904.05   124941.15
 1983   32      1950    61358.61    62900.80   124259.41
 1983   33      1950    61762.50    63059.74   124822.23
 1983   33      1949    60283.42    61677.98   121961.40
 1983   34      1949    60636.17    61913.90   122550.06
 1983   34      1948    60171.81    61827.75   121999.56
 1983   35      1948    60432.18    62079.85   122512.02
 1983   35      1947    62027.65    64365.01   126392.65
 1983   36      1947    62353.65    64842.71   127196.36
 1983   36      1946    58493.86    61047.19   119541.04
 1983   37      1946    58814.02    61598.42   120412.44
 1983   37      1945    52573.89    54819.75   107393.64
 1983   38      1945    52626.00    55101.52   107727.52
 1983   38      1944    50589.23    52521.45   103110.68
 1983   39      1944    50624.10    52688.13   103312.23
 1983   39      1943    47618.41    49567.75    97186.16
 1983   40      1943    47955.83    49982.60    97938.43
 1983   40      1942    45162.18    47377.53    92539.72
 1983   41      1942    45280.51    47593.79    92874.30
 1983   41      1941    44620.17    46957.39    91577.56
 1983   42      1941    44542.35    47011.51    91553.86
 1983   42      1940    42520.93    45134.64    87655.57
 1983   43      1940    42557.76    45269.44    87827.20
 1983   43      1939    41152.70    43524.23    84676.93
 1983   44      1939    41149.81    43558.12    84707.93
 1983   44      1938    40314.51    42235.99    82550.50
 1983   45      1938    40249.02    42217.95    82466.97
 1983   45      1937    38849.70    40848.45    79698.15
 1983   46      1937    38991.94    41069.26    80061.20
 1983   46      1936    38290.85    40235.49    78526.33
 1983   47      1936    38539.80    40521.91    79061.71
 1983   47      1935    37060.49    38734.47    75794.96
 1983   48      1935    37082.06    38820.82    75902.87
 1983   48      1934    35211.62    37107.76    72319.38
 1983   49      1934    35205.91    37090.79    72296.70
 1983   49      1933    35230.07    37124.80    72354.87
 1983   50      1933    35363.27    37199.45    72562.72
 1983   50      1932    35377.53    37326.57    72704.09
 1983   51      1932    35365.42    37300.49    72665.90
 1983   51      1931    37147.78    38824.59    75972.36
 1983   52      1931    36944.86    38665.70    75610.56
 1983   52      1930    37727.06    39345.05    77072.11
 1983   53      1930    37606.64    39286.89    76893.52
 1983   53      1929    37229.17    39138.71    76367.88
 1983   54      1929    37157.40    39088.35    76245.75
 1983   54      1928    37658.36    39525.52    77183.88
 1983   55      1928    37483.61    39345.26    76828.87
 1983   55      1927    37539.80    38973.72    76513.52
 1983   56      1927    37490.28    38869.32    76359.60
 1983   56      1926    37674.31    38511.44    76185.75
 1983   57      1926    37789.19    38477.25    76266.44
 1983   57      1925    37909.64    38049.86    75959.50
 1983   58      1925    37886.10    37838.93    75725.03
 1983   58      1924    36766.28    36676.85    73443.14
 1983   59      1924    36697.83    36367.05    73064.87
 1983   59      1923    36508.64    35823.18    72331.82
 1983   60      1923    36616.21    35624.75    72240.95
 1983   60      1922    36394.80    35066.94    71461.74
 1983   61      1922    36438.96    34883.72    71322.69
 1983   61      1921    36814.37    34366.05    71180.42
 1983   62      1921    36686.63    34169.86    70856.50
 1983   62      1920    34831.54    31937.90    66769.44
 1983   63      1920    34667.24    31701.25    66368.48
 1983   63      1919    31112.35    28192.01    59304.36
 1983   64      1919    30918.95    27905.54    58824.49
 1983   64      1918    29414.48    25951.34    55365.83
 1983   65      1918    29127.12    25639.05    54766.17
 1983   65      1917    29425.23    25843.15    55268.37
 1983   66      1917    29195.97    25513.73    54709.71
 1983   66      1916    29565.75    25869.96    55435.70
 1983   67      1916    29337.40    25469.83    54807.23
 1983   67      1915    29374.92    25476.97    54851.89
 1983   68      1915    29105.63    25004.66    54110.28
 1983   68      1914    28848.13    24868.11    53716.24
 1983   69      1914    28623.78    24327.45    52951.24
 1983   69      1913    27818.07    23390.19    51208.26
 1983   70      1913    27655.34    22887.83    50543.16
 1983   70      1912    26335.17    21743.99    48079.16
 1983   71      1912    26063.19    21192.36    47255.55
 1983   71      1911    25628.54    20323.06    45951.61
 1983   72      1911    25194.01    19715.32    44909.33
 1983   72      1910    24039.23    18599.14    42638.37
 1983   73      1910    23633.39    18071.63    41705.02
 1983   73      1909    22100.77    16856.73    38957.49
 1983   74      1909    21693.11    16293.38    37986.48
 1983   74      1908    20638.57    15255.14    35893.71
 1983   75      1908    20134.47    14600.56    34735.03
 1983   75      1907    19109.22    13795.64    32904.86
 1983   76      1907    18722.55    13273.38    31995.93
 1983   76      1906    17862.21    12620.27    30482.48
 1983   77      1906    17445.72    12054.69    29500.42
 1983   77      1905    16677.38    11276.51    27953.89
 1983   78      1905    16190.79    10666.93    26857.72
 1983   78      1904    14895.34     9732.76    24628.11
 1983   79      1904    14417.23     9165.07    23582.31
 1983   79      1903    13377.11     8414.89    21792.00
 1983   80      1903    12762.97     7863.41    20626.38
 1983   80      1902    12573.65     7286.62    19860.27
 1983   81      1902    12066.10     6807.24    18873.34
 1983   81      1901    11708.74     6351.35    18060.10
 1983   82      1901    11162.26     5876.26    17038.51
 1983   82      1900    11238.59     5726.00    16964.59
 1983   83      1900    10648.60     5267.97    15916.57
 1983   83      1899     9346.43     4452.79    13799.22
 1983   84      1899     8812.55     4054.87    12867.42
 1983   84      1898     7783.94     3517.82    11301.77
 1983   85      1898     7305.77     3180.22    10485.99
 1983   85      1897     6921.16     2868.76     9789.92
 1983   86      1897     6427.50     2575.99     9003.49
 1983   86      1896     6125.61     2359.55     8485.17
 1983   87      1896     5652.53     2100.98     7753.50
 1983   87      1895     5326.74     1932.77     7259.51
 1983   88      1895     4873.74     1702.96     6576.71
 1983   88      1894     4476.34     1550.90     6027.24
 1983   89      1894     4060.11     1354.96     5415.07
 1983   89      1893     3669.81     1288.72     4958.54
 1983   90      1893     3295.87     1113.32     4409.20
 1983   90      1892     3020.20      966.52     3986.72
 1983   91      1892     2701.51      822.11     3523.62
 1983   91      1891     2450.43      793.86     3244.30
 1983   92      1891     2162.70      671.71     2834.42
 1983   92      1890     1902.85      581.95     2484.79
 1983   93      1890     1650.74      486.90     2137.63
 1983   93      1889     1409.22      416.92     1826.15
 1983   94      1889     1200.82      344.01     1544.83
 1983   94      1888     1026.84      285.65     1312.49
 1983   95      1888      855.90      230.16     1086.06
 1983   95      1887      714.30      183.36      897.66
 1983   96      1887      592.12      148.45      740.57
 1983   96      1886      486.34      126.20      612.53
 1983   97      1886      397.73       99.68      497.40
 1983   97      1885      336.56       85.08      421.64
 1983   98      1885      267.26       64.31      331.57
 1983   98      1884      220.85       54.41      275.25
 1983   99      1884      169.58       39.48      209.06
 1983   99      1883      135.82       31.67      167.49
 1983   100     1883      104.85       21.91      126.76
 1983   100     1882       80.61       15.58       96.19
 1983   101     1882       63.91       11.20       75.11
 1983   101     1881       50.71        7.49       58.19
 1983   102     1881       40.27        4.81       45.08
 1983   102     1880       31.98        5.46       37.44
 1983   103     1880       25.82        3.17       29.00
 1983   103     1879       16.42        3.69       20.10
 1983   104     1879       13.19        2.53       15.71
 1983   104     1878        9.37        2.15       11.52
 1983   105     1878        7.38        1.36        8.74
 1983   105     1877        5.82        1.18        7.00
 1983   106     1877        4.92        0.75        5.67
 1983   106     1876        2.88        0.33        3.21
 1983   107     1876        2.32        0.33        2.65
 1983   107     1875        1.67        0.00        1.67
 1983   108     1875        0.68        0.00        0.68
 1983   108     1874        0.80        0.00        0.80
 1983   109     1874        0.34        0.00        0.34
 1983   109     1873        0.00        0.00        0.00
 1983   110+       .        0.00        0.00        0.00
 1984    0      1984    59173.27    61933.78   121107.05
 1984    0      1983    57656.78    60659.73   118316.51
 1984    1      1983    59451.08    62463.44   121914.52
 1984    1      1982    57840.15    60991.81   118831.96
 1984    2      1982    58878.95    62034.80   120913.75
 1984    2      1981    57096.13    59885.96   116982.08
 1984    3      1981    58422.65    61322.81   119745.46
 1984    3      1980    56126.76    59082.55   115209.31
 1984    4      1980    57256.93    60310.12   117567.05
 1984    4      1979    55096.05    58055.15   113151.20
 1984    5      1979    57038.55    60126.53   117165.08
 1984    5      1978    55833.67    58567.51   114401.18
 1984    6      1978    57407.32    60303.38   117710.71
 1984    6      1977    56502.23    59290.35   115792.58
 1984    7      1977    57895.03    60721.59   118616.63
 1984    7      1976    57088.15    59978.60   117066.75
 1984    8      1976    58627.58    61671.18   120298.76
 1984    8      1975    58631.74    61635.25   120266.99
 1984    9      1975    60298.70    63401.73   123700.44
 1984    9      1974    60594.70    63794.38   124389.08
 1984   10      1974    62363.15    65735.49   128098.64
 1984   10      1973    62809.09    65954.68   128763.77
 1984   11      1973    65183.91    68513.74   133697.65
 1984   11      1972    66244.18    69143.46   135387.65
 1984   12      1972    68583.40    71653.05   140236.45
 1984   12      1971    68781.91    71634.84   140416.75
 1984   13      1971    71122.69    74118.41   145241.10
 1984   13      1970    68916.85    71935.14   140851.99
 1984   14      1970    67513.34    70507.38   138020.73
 1984   14      1969    65313.47    68312.39   133625.86
 1984   15      1969    66059.44    69133.22   135192.66
 1984   15      1968    64546.08    67528.85   132074.93
 1984   16      1968    63614.90    66572.19   130187.09
 1984   16      1967    62120.20    65127.61   127247.81
 1984   17      1967    62378.19    65379.23   127757.42
 1984   17      1966    62007.80    64815.89   126823.69
 1984   18      1966    61436.43    64191.13   125627.56
 1984   18      1965    62323.03    64986.74   127309.77
 1984   19      1965    62604.12    65206.34   127810.46
 1984   19      1964    63745.09    66398.42   130143.51
 1984   20      1964    64676.42    67254.58   131931.00
 1984   20      1963    65288.49    67847.41   133135.89
 1984   21      1963    66496.79    68999.47   135496.26
 1984   21      1962    66486.88    68610.47   135097.35
 1984   22      1962    67421.19    69708.99   137130.18
 1984   22      1961    67314.29    69384.56   136698.85
 1984   23      1961    67530.37    69724.81   137255.18
 1984   23      1960    66764.43    68669.54   135433.96
 1984   24      1960    67040.06    68929.76   135969.82
 1984   24      1959    65625.15    67249.88   132875.02
 1984   25      1959    65964.70    67512.54   133477.25
 1984   25      1958    64853.79    66515.28   131369.07
 1984   26      1958    65283.79    66872.98   132156.76
 1984   26      1957    63971.40    65410.39   129381.79
 1984   27      1957    64385.80    65706.11   130091.90
 1984   27      1956    63465.49    65012.21   128477.71
 1984   28      1956    64018.48    65462.74   129481.22
 1984   28      1955    62855.81    64002.22   126858.03
 1984   29      1955    63292.53    64235.92   127528.44
 1984   29      1954    61871.55    62300.06   124171.61
 1984   30      1954    62219.40    62307.50   124526.90
 1984   30      1953    62189.19    62557.79   124746.99
 1984   31      1953    62561.25    62657.70   125218.95
 1984   31      1952    61865.50    62544.38   124409.87
 1984   32      1952    62206.50    62615.69   124822.19
 1984   32      1951    62024.71    62880.01   124904.72
 1984   33      1951    62235.61    62897.02   125132.63
 1984   33      1950    61750.94    63031.35   124782.29
 1984   34      1950    62098.26    63170.02   125268.28
 1984   34      1949    60624.90    61888.68   122513.58
 1984   35      1949    60924.09    62083.69   123007.78
 1984   35      1948    60416.82    62054.04   122470.86
 1984   36      1948    60614.60    62304.27   122918.87
 1984   36      1947    62338.68    64817.42   127156.10
 1984   37      1947    62640.09    65163.39   127803.48
 1984   37      1946    58799.64    61571.00   120370.64
 1984   38      1946    59070.66    62121.78   121192.44
 1984   38      1945    52609.32    55073.74   107683.06
 1984   39      1945    52590.40    55293.04   107883.44
 1984   39      1944    50603.34    52655.34   103258.68
 1984   40      1944    50632.25    52801.48   103433.72
 1984   40      1943    47939.19    49950.19    97889.38
 1984   41      1943    48236.30    50278.71    98515.00
 1984   41      1942    45262.94    47561.06    92824.00
 1984   42      1942    45404.13    47738.77    93142.89
 1984   42      1941    44522.59    46975.30    91497.89
 1984   43      1941    44443.63    47020.76    91464.39
 1984   43      1940    42534.46    45230.63    87765.09
 1984   44      1940    42547.10    45315.97    87863.07
 1984   44      1939    41125.62    43515.31    84640.93
 1984   45      1939    41115.08    43538.28    84653.36
 1984   45      1938    40223.20    42174.67    82397.87
 1984   46      1938    40148.60    42122.70    82271.30
 1984   46      1937    38962.49    41021.56    79984.05
 1984   47      1937    39099.08    41220.84    80319.91
 1984   47      1936    38508.86    40473.28    78982.14
 1984   48      1936    38754.68    40789.22    79543.90
 1984   48      1935    37053.16    38765.23    75818.38
 1984   49      1935    37083.78    38825.23    75909.01
 1984   49      1934    35174.83    37030.81    72205.64
 1984   50      1934    35183.14    37019.18    72202.32
 1984   50      1933    35326.69    37128.84    72455.54
 1984   51      1933    35461.22    37202.89    72664.10
 1984   51      1932    35325.10    37228.43    72553.53
 1984   52      1932    35343.57    37199.34    72542.91
 1984   52      1931    36899.82    38574.83    75474.65
 1984   53      1931    36692.85    38402.67    75095.52
 1984   53      1930    37547.46    39183.68    76731.14
 1984   54      1930    37447.60    39114.51    76562.11
 1984   54      1929    37101.00    38976.05    76077.05
 1984   55      1929    37033.78    38922.99    75956.77
 1984   55      1928    37422.96    39222.55    76645.51
 1984   56      1928    37277.61    39052.47    76330.08
 1984   56      1927    37422.46    38728.74    76151.20
 1984   57      1927    37348.40    38597.86    75946.26
 1984   57      1926    37714.32    38328.11    76042.42
 1984   58      1926    37822.07    38260.59    76082.66
 1984   58      1925    37807.37    37667.75    75475.12
 1984   59      1925    37792.22    37459.85    75252.07
 1984   59      1924    36609.69    36184.76    72794.45
 1984   60      1924    36566.73    35889.34    72456.07
 1984   60      1923    36521.47    35438.34    71959.81
 1984   61      1923    36629.23    35263.99    71893.22
 1984   61      1922    36339.29    34696.52    71035.81
 1984   62      1922    36378.70    34491.17    70869.88
 1984   62      1921    36574.50    33947.17    70521.67
 1984   63      1921    36421.33    33724.43    70145.75
 1984   63      1920    34543.59    31476.26    66019.85
 1984   64      1920    34402.23    31227.99    65630.22
 1984   64      1919    30791.40    27694.44    58485.84
 1984   65      1919    30582.89    27397.66    57980.55
 1984   65      1918    29006.58    25423.21    54429.80
 1984   66      1918    28713.21    25109.36    53822.57
 1984   66      1917    29061.87    25286.06    54347.93
 1984   67      1917    28802.55    24931.91    53734.46
 1984   67      1916    29191.28    25210.41    54401.69
 1984   68      1916    28965.20    24780.76    53745.96
 1984   68      1915    28944.33    24743.70    53688.02
 1984   69      1915    28629.53    24232.12    52861.65
 1984   69      1914    28445.87    24023.85    52469.72
 1984   70      1914    28209.91    23484.61    51694.52
 1984   70      1913    27462.08    22597.69    50059.77
 1984   71      1913    27250.44    22079.24    49329.67
 1984   71      1912    25867.55    20880.32    46747.87
 1984   72      1912    25535.00    20309.79    45844.79
 1984   72      1911    24975.99    19388.70    44364.69
 1984   73      1911    24486.17    18776.29    43262.47
 1984   73      1910    23410.68    17749.94    41160.63
 1984   74      1910    22976.62    17210.88    40187.50
 1984   74      1909    21481.17    15977.99    37459.16
 1984   75      1909    21042.47    15399.26    36441.74
 1984   75      1908    19910.30    14286.08    34196.38
 1984   76      1908    19384.90    13691.30    33076.20
 1984   76      1907    18484.92    12963.00    31447.93
 1984   77      1907    18058.38    12434.56    30492.94
 1984   77      1906    17207.31    11752.07    28959.38
 1984   78      1906    16788.10    11201.39    27989.49
 1984   78      1905    15941.18    10372.45    26313.62
 1984   79      1905    15415.72     9773.72    25189.44
 1984   79      1904    14152.05     8879.13    23031.18
 1984   80      1904    14096.51     8500.87    22597.38
 1984   80      1903    12510.61     7612.05    20122.66
 1984   81      1903    11999.99     7110.81    19110.80
 1984   81      1902    11809.77     6568.29    18378.06
 1984   82      1902    11264.89     6095.59    17360.49
 1984   82      1901    10873.42     5641.26    16514.69
 1984   83      1901    10281.61     5179.31    15460.92
 1984   83      1900    10347.17     5042.92    15390.09
 1984   84      1900     9724.24     4597.37    14321.61
 1984   84      1899     8536.29     3858.12    12394.40
 1984   85      1899     7964.21     3483.46    11447.67
 1984   85      1898     7059.78     3022.48    10082.26
 1984   86      1898     6561.33     2716.60     9277.93
 1984   86      1897     6177.89     2434.30     8612.20
 1984   87      1897     5683.45     2155.86     7839.31
 1984   87      1896     5418.74     1974.05     7392.79
 1984   88      1896     4959.53     1738.49     6698.03
 1984   88      1895     4651.88     1597.25     6249.13
 1984   89      1895     4206.57     1387.34     5593.91
 1984   89      1894     3851.61     1257.72     5109.33
 1984   90      1894     3443.02     1072.98     4516.00
 1984   90      1893     3116.36     1031.76     4148.12
 1984   91      1893     2757.36      883.39     3640.75
 1984   91      1892     2542.47      756.86     3299.33
 1984   92      1892     2232.15      632.89     2865.04
 1984   92      1891     2022.78      613.71     2636.49
 1984   93      1891     1749.21      505.65     2254.85
 1984   93      1890     1527.87      443.06     1970.93
 1984   94      1890     1296.94      361.61     1658.55
 1984   94      1889     1103.55      310.44     1413.99
 1984   95      1889      924.89      250.59     1175.48
 1984   95      1888      779.66      206.42      986.09
 1984   96      1888      639.05      158.97      798.01
 1984   96      1887      536.42      130.99      667.41
 1984   97      1887      432.55       98.39      530.94
 1984   97      1886      356.82       87.42      444.25
 1984   98      1886      284.09       67.89      351.98
 1984   98      1885      236.74       56.10      292.84
 1984   99      1885      185.73       42.19      227.92
 1984   99      1884      148.43       33.10      181.52
 1984   100     1884      114.50       23.95      138.45
 1984   100     1883       93.50       18.73      112.23
 1984   101     1883       72.64       14.06       86.70
 1984   101     1882       56.32        9.66       65.97
 1984   102     1882       42.94        6.76       49.71
 1984   102     1881       35.81        3.54       39.35
 1984   103     1881       26.52        2.51       29.03
 1984   103     1880       22.60        2.62       25.21
 1984   104     1880       16.50        2.34       18.84
 1984   104     1879       11.73        2.28       14.00
 1984   105     1879        8.26        2.06       10.31
 1984   105     1878        6.16        1.08        7.24
 1984   106     1878        4.27        0.80        5.07
 1984   106     1877        4.70        0.64        5.33
 1984   107     1877        3.16        0.42        3.58
 1984   107     1876        1.59        0.33        1.92
 1984   108     1876        0.69        0.33        1.02
 1984   108     1875        0.41        0.00        0.41
 1984   109     1875        0.14        0.00        0.14
 1984   109     1874        0.23        0.00        0.23
 1984   110+       .        0.00        0.00        0.00
 1985    0      1985    59137.48    62096.48   121233.96
 1985    0      1984    58321.98    60989.60   119311.59
 1985    1      1984    59341.96    62003.09   121345.05
 1985    1      1983    57855.64    60783.19   118638.83
 1985    2      1983    59833.58    62812.67   122646.25
 1985    2      1982    58138.39    61251.72   119390.11
 1985    3      1982    59265.11    62461.07   121726.18
 1985    3      1981    57362.51    60206.86   117569.37
 1985    4      1981    58832.40    61810.69   120643.08
 1985    4      1980    56445.14    59452.49   115897.62
 1985    5      1980    57664.82    60783.89   118448.71
 1985    5      1979    55364.48    58360.36   113724.83
 1985    6      1979    57430.48    60622.10   118052.57
 1985    6      1978    56071.21    58898.41   114969.62
 1985    7      1978    57765.21    60701.91   118467.12
 1985    7      1977    56746.88    59514.11   116261.00
 1985    8      1977    58197.93    61080.15   119278.09
 1985    8      1976    57281.61    60254.61   117536.22
 1985    9      1976    58917.62    62026.97   120944.60
 1985    9      1975    58853.76    61882.08   120735.84
 1985   10      1975    60594.19    63825.36   124419.56
 1985   10      1974    60805.06    64090.21   124895.27
 1985   11      1974    62680.01    66096.59   128776.60
 1985   11      1973    63088.54    66309.18   129397.71
 1985   12      1973    65581.17    68993.96   134575.14
 1985   12      1972    66577.70    69554.48   136132.17
 1985   13      1972    68986.04    72173.28   141159.32
 1985   13      1971    69053.57    71957.19   141010.76
 1985   14      1971    71487.43    74560.55   146047.99
 1985   14      1970    69181.92    72246.58   141428.50
 1985   15      1970    67843.19    70886.16   138729.35
 1985   15      1969    65473.29    68516.58   133989.87
 1985   16      1969    66347.06    69405.49   135752.55
 1985   16      1968    64694.80    67693.35   132388.15
 1985   17      1968    63832.60    66868.05   130700.65
 1985   17      1967    62320.32    65301.89   127622.20
 1985   18      1967    62699.70    65681.75   128381.44
 1985   18      1966    62262.02    65033.48   127295.51
 1985   19      1966    61950.84    64587.59   126538.43
 1985   19      1965    62833.39    65423.85   128257.24
 1985   20      1965    63134.54    65551.25   128685.78
 1985   20      1964    64110.31    66641.19   130751.50
 1985   21      1964    65097.41    67472.02   132569.43
 1985   21      1963    65528.71    67970.98   133499.69
 1985   22      1963    66825.78    69408.94   136234.72
 1985   22      1962    66642.89    68879.26   135522.15
 1985   23      1962    67742.94    70163.15   137906.08
 1985   23      1961    67518.88    69689.49   137208.37
 1985   24      1961    68037.35    70294.08   138331.43
 1985   24      1960    67027.86    68895.52   135923.38
 1985   25      1960    67665.26    69410.75   137076.00
 1985   25      1959    65954.88    67480.66   133435.53
 1985   26      1959    66538.06    68101.24   134639.30
 1985   26      1958    65272.09    66847.13   132119.22
 1985   27      1958    65900.48    67449.11   133349.59
 1985   27      1957    64374.03    65678.87   130052.90
 1985   28      1957    65041.64    66266.71   131308.35
 1985   28      1956    64006.87    65432.74   129439.61
 1985   29      1956    64705.03    66087.01   130792.05
 1985   29      1955    63280.70    64209.99   127490.68
 1985   30      1955    63863.93    64654.03   128517.96
 1985   30      1954    62209.00    62279.73   124488.72
 1985   31      1954    62666.31    62484.59   125150.90
 1985   31      1953    62548.30    62629.67   125177.96
 1985   32      1953    63032.62    62862.99   125895.61
 1985   32      1952    62194.27    62589.11   124783.38
 1985   33      1952    62609.12    62795.14   125404.27
 1985   33      1951    62224.00    62866.62   125090.63
 1985   34      1951    62556.95    63081.24   125638.18
 1985   34      1950    62085.08    63143.68   125228.76
 1985   35      1950    62520.95    63431.65   125952.60
 1985   35      1949    60909.83    62057.12   122966.95
 1985   36      1949    61283.75    62398.94   123682.69
 1985   36      1948    60599.78    62277.62   122877.41
 1985   37      1948    60869.04    62568.63   123437.66
 1985   37      1947    62621.58    65132.26   127753.84
 1985   38      1947    62959.45    65625.18   128584.62
 1985   38      1946    59054.06    62093.20   121147.26
 1985   39      1946    59445.63    62679.61   122125.24
 1985   39      1945    52569.92    55261.37   107831.30
 1985   40      1945    52639.76    55570.22   108209.98
 1985   40      1944    50616.14    52769.43   103385.57
 1985   41      1944    50682.62    52928.25   103610.87
 1985   41      1943    48218.16    50245.92    98464.08
 1985   42      1943    48587.73    50659.63    99247.36
 1985   42      1942    45383.16    47701.10    93084.26
 1985   43      1942    45532.11    47966.63    93498.74
 1985   43      1941    44418.49    46977.70    91396.18
 1985   44      1941    44329.00    47058.84    91387.84
 1985   44      1940    42523.84    45274.46    87798.30
 1985   45      1940    42576.76    45444.75    88021.51
 1985   45      1939    41087.52    43493.06    84580.58
 1985   46      1939    41137.99    43541.33    84679.32
 1985   46      1938    40121.03    42075.70    82196.73
 1985   47      1938    40046.89    42077.20    82124.09
 1985   47      1937    39067.82    41167.57    80235.39
 1985   48      1937    39251.02    41423.42    80674.44
 1985   48      1936    38725.56    40731.28    79456.84
 1985   49      1936    38986.38    41009.70    79996.08
 1985   49      1935    37048.76    38768.93    75817.69
 1985   50      1935    37092.72    38847.16    75939.88
 1985   50      1934    35149.30    36952.09    72101.39
 1985   51      1934    35157.71    36927.66    72085.38
 1985   51      1933    35423.89    37134.53    72558.42
