PopName,Area,Year,YearReg,Month,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
CZE,1,1919,1919,1,12342,O,.,.,.,90,1
CZE,1,1919,1919,2,11669,O,.,.,.,90,1
CZE,1,1919,1919,3,11692,O,.,.,.,90,1
CZE,1,1919,1919,4,10933,O,.,.,.,90,1
CZE,1,1919,1919,5,11576,O,.,.,.,90,1
CZE,1,1919,1919,6,10959,O,.,.,.,90,1
CZE,1,1919,1919,7,12905,O,.,.,.,90,1
CZE,1,1919,1919,8,21002,O,.,.,.,90,1
CZE,1,1919,1919,9,22103,O,.,.,.,90,1
CZE,1,1919,1919,10,22770,O,.,.,.,90,1
CZE,1,1919,1919,11,21702,O,.,.,.,90,1
CZE,1,1919,1919,12,20022,O,.,.,.,90,1
CZE,1,1919,1919,TOT,189675,O,.,.,.,90,1
CZE,1,1920,1920,1,21289,O,.,.,.,90,1
CZE,1,1920,1920,2,20239,O,.,.,.,90,1
CZE,1,1920,1920,3,21563,O,.,.,.,90,1
CZE,1,1920,1920,4,20416,O,.,.,.,90,1
CZE,1,1920,1920,5,22234,O,.,.,.,90,1
CZE,1,1920,1920,6,20196,O,.,.,.,90,1
CZE,1,1920,1920,7,22036,O,.,.,.,90,1
CZE,1,1920,1920,8,20558,O,.,.,.,90,1
CZE,1,1920,1920,9,19706,O,.,.,.,90,1
CZE,1,1920,1920,10,18971,O,.,.,.,90,1
CZE,1,1920,1920,11,18454,O,.,.,.,90,1
CZE,1,1920,1920,12,19006,O,.,.,.,90,1
CZE,1,1920,1920,TOT,244668,O,.,.,.,90,1
CZE,1,1921,1921,1,21739,O,.,.,.,90,1
CZE,1,1921,1921,2,20606,O,.,.,.,90,1
CZE,1,1921,1921,3,22331,O,.,.,.,90,1
CZE,1,1921,1921,4,21576,O,.,.,.,90,1
CZE,1,1921,1921,5,22902,O,.,.,.,90,1
CZE,1,1921,1921,6,21111,O,.,.,.,90,1
CZE,1,1921,1921,7,22618,O,.,.,.,90,1
CZE,1,1921,1921,8,20971,O,.,.,.,90,1
CZE,1,1921,1921,9,20587,O,.,.,.,90,1
CZE,1,1921,1921,10,21278,O,.,.,.,90,1
CZE,1,1921,1921,11,20539,O,.,.,.,90,1
CZE,1,1921,1921,12,21023,O,.,.,.,90,1
CZE,1,1921,1921,TOT,257281,O,.,.,.,90,1
CZE,1,1922,1922,1,22730,O,.,.,.,90,1
CZE,1,1922,1922,2,20745,O,.,.,.,90,1
CZE,1,1922,1922,3,22259,O,.,.,.,90,1
CZE,1,1922,1922,4,22647,O,.,.,.,90,1
CZE,1,1922,1922,5,22439,O,.,.,.,90,1
CZE,1,1922,1922,6,21571,O,.,.,.,90,1
CZE,1,1922,1922,7,21768,O,.,.,.,90,1
CZE,1,1922,1922,8,20317,O,.,.,.,90,1
CZE,1,1922,1922,9,19312,O,.,.,.,90,1
CZE,1,1922,1922,10,18657,O,.,.,.,90,1
CZE,1,1922,1922,11,17797,O,.,.,.,90,1
CZE,1,1922,1922,12,18486,O,.,.,.,90,1
CZE,1,1922,1922,TOT,248728,O,.,.,.,90,1
CZE,1,1923,1923,1,20239,O,.,.,.,90,1
CZE,1,1923,1923,2,19296,O,.,.,.,90,1
CZE,1,1923,1923,3,21822,O,.,.,.,90,1
CZE,1,1923,1923,4,21202,O,.,.,.,90,1
CZE,1,1923,1923,5,22638,O,.,.,.,90,1
CZE,1,1923,1923,6,20577,O,.,.,.,90,1
CZE,1,1923,1923,7,21216,O,.,.,.,90,1
CZE,1,1923,1923,8,20044,O,.,.,.,90,1
CZE,1,1923,1923,9,19198,O,.,.,.,90,1
CZE,1,1923,1923,10,19077,O,.,.,.,90,1
CZE,1,1923,1923,11,17822,O,.,.,.,90,1
CZE,1,1923,1923,12,18099,O,.,.,.,90,1
CZE,1,1923,1923,TOT,241230,O,.,.,.,90,1
CZE,1,1924,1924,1,19613,O,.,.,.,90,1
CZE,1,1924,1924,2,19151,O,.,.,.,90,1
CZE,1,1924,1924,3,20544,O,.,.,.,90,1
CZE,1,1924,1924,4,20864,O,.,.,.,90,1
CZE,1,1924,1924,5,21193,O,.,.,.,90,1
CZE,1,1924,1924,6,19371,O,.,.,.,90,1
CZE,1,1924,1924,7,19780,O,.,.,.,90,1
CZE,1,1924,1924,8,18911,O,.,.,.,90,1
CZE,1,1924,1924,9,17591,O,.,.,.,90,1
CZE,1,1924,1924,10,17677,O,.,.,.,90,1
CZE,1,1924,1924,11,17166,O,.,.,.,90,1
CZE,1,1924,1924,12,17033,O,.,.,.,90,1
CZE,1,1924,1924,TOT,228894,O,.,.,.,90,1
CZE,1,1925,1925,1,18593,O,.,.,.,90,1
CZE,1,1925,1925,2,17709,O,.,.,.,90,1
CZE,1,1925,1925,3,20163,O,.,.,.,90,1
CZE,1,1925,1925,4,19942,O,.,.,.,90,1
CZE,1,1925,1925,5,20963,O,.,.,.,90,1
CZE,1,1925,1925,6,19417,O,.,.,.,90,1
CZE,1,1925,1925,7,19597,O,.,.,.,90,1
CZE,1,1925,1925,8,18258,O,.,.,.,90,1
CZE,1,1925,1925,9,18428,O,.,.,.,90,1
CZE,1,1925,1925,10,17804,O,.,.,.,90,1
CZE,1,1925,1925,11,17224,O,.,.,.,90,1
CZE,1,1925,1925,12,17457,O,.,.,.,90,1
CZE,1,1925,1925,TOT,225555,O,.,.,.,90,1
CZE,1,1926,1926,1,18455,O,.,.,.,90,1
CZE,1,1926,1926,2,17825,O,.,.,.,90,1
CZE,1,1926,1926,3,20030,O,.,.,.,90,1
CZE,1,1926,1926,4,19710,O,.,.,.,90,1
CZE,1,1926,1926,5,19628,O,.,.,.,90,1
CZE,1,1926,1926,6,18947,O,.,.,.,90,1
CZE,1,1926,1926,7,18642,O,.,.,.,90,1
CZE,1,1926,1926,8,17902,O,.,.,.,90,1
CZE,1,1926,1926,9,17676,O,.,.,.,90,1
CZE,1,1926,1926,10,17472,O,.,.,.,90,1
CZE,1,1926,1926,11,16374,O,.,.,.,90,1
CZE,1,1926,1926,12,17141,O,.,.,.,90,1
CZE,1,1926,1926,TOT,219802,O,.,.,.,90,1
CZE,1,1927,1927,1,18616,O,.,.,.,90,1
CZE,1,1927,1927,2,17265,O,.,.,.,90,1
CZE,1,1927,1927,3,19056,O,.,.,.,90,1
CZE,1,1927,1927,4,18191,O,.,.,.,90,1
CZE,1,1927,1927,5,18807,O,.,.,.,90,1
CZE,1,1927,1927,6,18635,O,.,.,.,90,1
CZE,1,1927,1927,7,18135,O,.,.,.,90,1
CZE,1,1927,1927,8,17246,O,.,.,.,90,1
CZE,1,1927,1927,9,16502,O,.,.,.,90,1
CZE,1,1927,1927,10,15346,O,.,.,.,90,1
CZE,1,1927,1927,11,14872,O,.,.,.,90,1
CZE,1,1927,1927,12,16040,O,.,.,.,90,1
CZE,1,1927,1927,TOT,208711,O,.,.,.,90,1
CZE,1,1928,1928,1,17572,O,.,.,.,90,1
CZE,1,1928,1928,2,17240,O,.,.,.,90,1
CZE,1,1928,1928,3,18916,O,.,.,.,90,1
CZE,1,1928,1928,4,18246,O,.,.,.,90,1
CZE,1,1928,1928,5,18708,O,.,.,.,90,1
CZE,1,1928,1928,6,18185,O,.,.,.,90,1
CZE,1,1928,1928,7,17704,O,.,.,.,90,1
CZE,1,1928,1928,8,16601,O,.,.,.,90,1
CZE,1,1928,1928,9,16631,O,.,.,.,90,1
CZE,1,1928,1928,10,16695,O,.,.,.,90,1
CZE,1,1928,1928,11,15973,O,.,.,.,90,1
CZE,1,1928,1928,12,16471,O,.,.,.,90,1
CZE,1,1928,1928,TOT,208942,O,.,.,.,90,1
CZE,1,1929,1929,1,17229,O,.,.,.,90,1
CZE,1,1929,1929,2,16380,O,.,.,.,90,1
CZE,1,1929,1929,3,18452,O,.,.,.,90,1
CZE,1,1929,1929,4,17744,O,.,.,.,90,1
CZE,1,1929,1929,5,18705,O,.,.,.,90,1
CZE,1,1929,1929,6,17604,O,.,.,.,90,1
CZE,1,1929,1929,7,17646,O,.,.,.,90,1
CZE,1,1929,1929,8,17314,O,.,.,.,90,1
CZE,1,1929,1929,9,16397,O,.,.,.,90,1
CZE,1,1929,1929,10,15763,O,.,.,.,90,1
CZE,1,1929,1929,11,14317,O,.,.,.,90,1
CZE,1,1929,1929,12,15513,O,.,.,.,90,1
CZE,1,1929,1929,TOT,203064,O,.,.,.,90,1
CZE,1,1930,1930,1,17085,O,.,.,.,90,1
CZE,1,1930,1930,2,16641,O,.,.,.,90,1
CZE,1,1930,1930,3,18742,O,.,.,.,90,1
CZE,1,1930,1930,4,18546,O,.,.,.,90,1
CZE,1,1930,1930,5,18568,O,.,.,.,90,1
CZE,1,1930,1930,6,17830,O,.,.,.,90,1
CZE,1,1930,1930,7,17690,O,.,.,.,90,1
CZE,1,1930,1930,8,17234,O,.,.,.,90,1
CZE,1,1930,1930,9,16536,O,.,.,.,90,1
CZE,1,1930,1930,10,16245,O,.,.,.,90,1
CZE,1,1930,1930,11,15953,O,.,.,.,90,1
CZE,1,1930,1930,12,16154,O,.,.,.,90,1
CZE,1,1930,1930,TOT,207224,O,.,.,.,90,1
CZE,1,1931,1931,1,17389,O,.,.,.,90,1
CZE,1,1931,1931,2,16088,O,.,.,.,90,1
CZE,1,1931,1931,3,18211,O,.,.,.,90,1
CZE,1,1931,1931,4,17092,O,.,.,.,90,1
CZE,1,1931,1931,5,18378,O,.,.,.,90,1
CZE,1,1931,1931,6,16528,O,.,.,.,90,1
CZE,1,1931,1931,7,16697,O,.,.,.,90,1
CZE,1,1931,1931,8,15939,O,.,.,.,90,1
CZE,1,1931,1931,9,15894,O,.,.,.,90,1
CZE,1,1931,1931,10,15017,O,.,.,.,90,1
CZE,1,1931,1931,11,13938,O,.,.,.,90,1
CZE,1,1931,1931,12,15043,O,.,.,.,90,1
CZE,1,1931,1931,TOT,196214,O,.,.,.,90,1
CZE,1,1932,1932,1,16161,O,.,.,.,90,1
CZE,1,1932,1932,2,16352,O,.,.,.,90,1
CZE,1,1932,1932,3,17871,O,.,.,.,90,1
CZE,1,1932,1932,4,17008,O,.,.,.,90,1
CZE,1,1932,1932,5,16909,O,.,.,.,90,1
CZE,1,1932,1932,6,16079,O,.,.,.,90,1
CZE,1,1932,1932,7,15923,O,.,.,.,90,1
CZE,1,1932,1932,8,15383,O,.,.,.,90,1
CZE,1,1932,1932,9,15281,O,.,.,.,90,1
CZE,1,1932,1932,10,14925,O,.,.,.,90,1
CZE,1,1932,1932,11,13909,O,.,.,.,90,1
CZE,1,1932,1932,12,14596,O,.,.,.,90,1
CZE,1,1932,1932,TOT,190397,O,.,.,.,90,1
CZE,1,1933,1933,1,15076,O,.,.,.,90,1
CZE,1,1933,1933,2,14723,O,.,.,.,90,1
CZE,1,1933,1933,3,16260,O,.,.,.,90,1
CZE,1,1933,1933,4,15349,O,.,.,.,90,1
CZE,1,1933,1933,5,16086,O,.,.,.,90,1
CZE,1,1933,1933,6,15460,O,.,.,.,90,1
CZE,1,1933,1933,7,15456,O,.,.,.,90,1
CZE,1,1933,1933,8,14159,O,.,.,.,90,1
CZE,1,1933,1933,9,13060,O,.,.,.,90,1
CZE,1,1933,1933,10,12916,O,.,.,.,90,1
CZE,1,1933,1933,11,13394,O,.,.,.,90,1
CZE,1,1933,1933,12,14262,O,.,.,.,90,1
CZE,1,1933,1933,TOT,176201,O,.,.,.,90,1
CZE,1,1934,1934,1,15050,O,.,.,.,90,1
CZE,1,1934,1934,2,14144,O,.,.,.,90,1
CZE,1,1934,1934,3,16253,O,.,.,.,90,1
CZE,1,1934,1934,4,15328,O,.,.,.,90,1
CZE,1,1934,1934,5,15161,O,.,.,.,90,1
CZE,1,1934,1934,6,14587,O,.,.,.,90,1
CZE,1,1934,1934,7,14511,O,.,.,.,90,1
CZE,1,1934,1934,8,13453,O,.,.,.,90,1
CZE,1,1934,1934,9,13211,O,.,.,.,90,1
CZE,1,1934,1934,10,13136,O,.,.,.,90,1
CZE,1,1934,1934,11,12763,O,.,.,.,90,1
CZE,1,1934,1934,12,13445,O,.,.,.,90,1
CZE,1,1934,1934,TOT,171042,O,.,.,.,90,1
CZE,1,1935,1935,1,14356,O,.,.,.,90,1
CZE,1,1935,1935,2,13562,O,.,.,.,90,1
CZE,1,1935,1935,3,15033,O,.,.,.,90,1
CZE,1,1935,1935,4,13802,O,.,.,.,90,1
CZE,1,1935,1935,5,14738,O,.,.,.,90,1
CZE,1,1935,1935,6,14159,O,.,.,.,90,1
CZE,1,1935,1935,7,13409,O,.,.,.,90,1
CZE,1,1935,1935,8,13170,O,.,.,.,90,1
CZE,1,1935,1935,9,12976,O,.,.,.,90,1
CZE,1,1935,1935,10,12807,O,.,.,.,90,1
CZE,1,1935,1935,11,11945,O,.,.,.,90,1
CZE,1,1935,1935,12,11791,O,.,.,.,90,1
CZE,1,1935,1935,TOT,161748,O,.,.,.,90,1
CZE,1,1936,1936,1,12860,O,.,.,.,90,1
CZE,1,1936,1936,2,13125,O,.,.,.,90,1
CZE,1,1936,1936,3,14584,O,.,.,.,90,1
CZE,1,1936,1936,4,13644,O,.,.,.,90,1
CZE,1,1936,1936,5,14757,O,.,.,.,90,1
CZE,1,1936,1936,6,13729,O,.,.,.,90,1
CZE,1,1936,1936,7,13357,O,.,.,.,90,1
CZE,1,1936,1936,8,12684,O,.,.,.,90,1
CZE,1,1936,1936,9,12622,O,.,.,.,90,1
CZE,1,1936,1936,10,12160,O,.,.,.,90,1
CZE,1,1936,1936,11,12158,O,.,.,.,90,1
CZE,1,1936,1936,12,12312,O,.,.,.,90,1
CZE,1,1936,1936,TOT,157992,O,.,.,.,90,1
CZE,1,1937,1937,1,13370,O,.,.,.,90,1
CZE,1,1937,1937,2,12315,O,.,.,.,90,1
CZE,1,1937,1937,3,14106,O,.,.,.,90,1
CZE,1,1937,1937,4,13520,O,.,.,.,90,1
CZE,1,1937,1937,5,14293,O,.,.,.,90,1
CZE,1,1937,1937,6,13243,O,.,.,.,90,1
CZE,1,1937,1937,7,13190,O,.,.,.,90,1
CZE,1,1937,1937,8,12658,O,.,.,.,90,1
CZE,1,1937,1937,9,12679,O,.,.,.,90,1
CZE,1,1937,1937,10,12173,O,.,.,.,90,1
CZE,1,1937,1937,11,11693,O,.,.,.,90,1
CZE,1,1937,1937,12,12756,O,.,.,.,90,1
CZE,1,1937,1937,TOT,155996,O,.,.,.,90,1
CZE,1,1945,1945,1,13259,O,.,.,.,90,1
CZE,1,1945,1945,2,12725,O,.,.,.,90,1
CZE,1,1945,1945,3,14601,O,.,.,.,90,1
CZE,1,1945,1945,4,14108,O,.,.,.,90,1
CZE,1,1945,1945,5,14639,O,.,.,.,90,1
CZE,1,1945,1945,6,12658,O,.,.,.,90,1
CZE,1,1945,1945,7,13219,O,.,.,.,90,1
CZE,1,1945,1945,8,12904,O,.,.,.,90,1
CZE,1,1945,1945,9,13293,O,.,.,.,90,1
CZE,1,1945,1945,10,12952,O,.,.,.,90,1
CZE,1,1945,1945,11,12021,O,.,.,.,90,1
CZE,1,1945,1945,12,12979,O,.,.,.,90,1
CZE,1,1945,1945,TOT,159358,O,.,.,.,90,1
CZE,1,1946,1946,1,14438,O,.,.,.,90,1
CZE,1,1946,1946,2,15516,O,.,.,.,90,1
CZE,1,1946,1946,3,17873,O,.,.,.,90,1
CZE,1,1946,1946,4,17536,O,.,.,.,90,1
CZE,1,1946,1946,5,18230,O,.,.,.,90,1
CZE,1,1946,1946,6,17397,O,.,.,.,90,1
CZE,1,1946,1946,7,17267,O,.,.,.,90,1
CZE,1,1946,1946,8,16676,O,.,.,.,90,1
CZE,1,1946,1946,9,16877,O,.,.,.,90,1
CZE,1,1946,1946,10,16107,O,.,.,.,90,1
CZE,1,1946,1946,11,15285,O,.,.,.,90,1
CZE,1,1946,1946,12,15630,O,.,.,.,90,1
CZE,1,1946,1946,TOT,198832,O,.,.,.,90,1
CZE,1,1947,1947,1,17817,O,.,.,.,90,1
CZE,1,1947,1947,2,16533,O,.,.,.,90,1
CZE,1,1947,1947,3,18608,O,.,.,.,90,1
CZE,1,1947,1947,4,17551,O,.,.,.,90,1
CZE,1,1947,1947,5,18431,O,.,.,.,90,1
CZE,1,1947,1947,6,17088,O,.,.,.,90,1
CZE,1,1947,1947,7,17156,O,.,.,.,90,1
CZE,1,1947,1947,8,16463,O,.,.,.,90,1
CZE,1,1947,1947,9,17594,O,.,.,.,90,1
CZE,1,1947,1947,10,16995,O,.,.,.,90,1
CZE,1,1947,1947,11,16290,O,.,.,.,90,1
CZE,1,1947,1947,12,16219,O,.,.,.,90,1
CZE,1,1947,1947,TOT,206745,O,.,.,.,90,1
CZE,1,1948,1948,1,17851,O,.,.,.,90,1
CZE,1,1948,1948,2,17319,O,.,.,.,90,1
CZE,1,1948,1948,3,18499,O,.,.,.,90,1
CZE,1,1948,1948,4,17551,O,.,.,.,90,1
CZE,1,1948,1948,5,17851,O,.,.,.,90,1
CZE,1,1948,1948,6,15889,O,.,.,.,90,1
CZE,1,1948,1948,7,16214,O,.,.,.,90,1
CZE,1,1948,1948,8,15600,O,.,.,.,90,1
CZE,1,1948,1948,9,16131,O,.,.,.,90,1
CZE,1,1948,1948,10,15571,O,.,.,.,90,1
CZE,1,1948,1948,11,14186,O,.,.,.,90,1
CZE,1,1948,1948,12,15175,O,.,.,.,90,1
CZE,1,1948,1948,TOT,197837,O,.,.,.,90,1
CZE,1,1949,1949,1,15617,O,.,.,.,90,1
CZE,1,1949,1949,2,14857,O,.,.,.,90,1
CZE,1,1949,1949,3,16564,O,.,.,.,90,1
CZE,1,1949,1949,4,15934,O,.,.,.,90,1
CZE,1,1949,1949,5,16036,O,.,.,.,90,1
CZE,1,1949,1949,6,15493,O,.,.,.,90,1
CZE,1,1949,1949,7,16065,O,.,.,.,90,1
CZE,1,1949,1949,8,15189,O,.,.,.,90,1
CZE,1,1949,1949,9,15494,O,.,.,.,90,1
CZE,1,1949,1949,10,15086,O,.,.,.,90,1
CZE,1,1949,1949,11,14810,O,.,.,.,90,1
CZE,1,1949,1949,12,14339,O,.,.,.,90,1
CZE,1,1949,1949,TOT,185484,O,.,.,.,90,1
CZE,1,1950,1950,1,15778,O,.,.,.,90,1
CZE,1,1950,1950,2,14883,O,.,.,.,90,1
CZE,1,1950,1950,3,16928,O,.,.,.,90,1
CZE,1,1950,1950,4,15994,O,.,.,.,90,1
CZE,1,1950,1950,5,16859,O,.,.,.,90,1
CZE,1,1950,1950,6,15541,O,.,.,.,90,1
CZE,1,1950,1950,7,15676,O,.,.,.,90,1
CZE,1,1950,1950,8,15057,O,.,.,.,90,1
CZE,1,1950,1950,9,15502,O,.,.,.,90,1
CZE,1,1950,1950,10,15634,O,.,.,.,90,1
CZE,1,1950,1950,11,14839,O,.,.,.,90,1
CZE,1,1950,1950,12,15650,O,.,.,.,90,1
CZE,1,1950,1950,TOT,188341,O,.,.,.,90,1
CZE,1,1951,1951,1,15706,O,.,.,.,90,1
CZE,1,1951,1951,2,14546,O,.,.,.,90,1
CZE,1,1951,1951,3,17136,O,.,.,.,90,1
CZE,1,1951,1951,4,16370,O,.,.,.,90,1
CZE,1,1951,1951,5,17066,O,.,.,.,90,1
CZE,1,1951,1951,6,15712,O,.,.,.,90,1
CZE,1,1951,1951,7,15517,O,.,.,.,90,1
CZE,1,1951,1951,8,14983,O,.,.,.,90,1
CZE,1,1951,1951,9,15093,O,.,.,.,90,1
CZE,1,1951,1951,10,14400,O,.,.,.,90,1
CZE,1,1951,1951,11,13974,O,.,.,.,90,1
CZE,1,1951,1951,12,15067,O,.,.,.,90,1
CZE,1,1951,1951,TOT,185570,O,.,.,.,90,1
CZE,1,1952,1952,1,15633,O,.,.,.,90,1
CZE,1,1952,1952,2,14801,O,.,.,.,90,1
CZE,1,1952,1952,3,16438,O,.,.,.,90,1
CZE,1,1952,1952,4,16116,O,.,.,.,90,1
CZE,1,1952,1952,5,16007,O,.,.,.,90,1
CZE,1,1952,1952,6,14974,O,.,.,.,90,1
CZE,1,1952,1952,7,15067,O,.,.,.,90,1
CZE,1,1952,1952,8,14169,O,.,.,.,90,1
CZE,1,1952,1952,9,14681,O,.,.,.,90,1
CZE,1,1952,1952,10,14394,O,.,.,.,90,1
CZE,1,1952,1952,11,13830,O,.,.,.,90,1
CZE,1,1952,1952,12,14033,O,.,.,.,90,1
CZE,1,1952,1952,TOT,180143,O,.,.,.,90,1
CZE,1,1953,1953,1,15049,O,.,.,.,90,1
CZE,1,1953,1953,2,13286,O,.,.,.,90,1
CZE,1,1953,1953,3,15367,O,.,.,.,90,1
CZE,1,1953,1953,4,15074,O,.,.,.,90,1
CZE,1,1953,1953,5,15994,O,.,.,.,90,1
CZE,1,1953,1953,6,14134,O,.,.,.,90,1
CZE,1,1953,1953,7,15024,O,.,.,.,90,1
CZE,1,1953,1953,8,14029,O,.,.,.,90,1
CZE,1,1953,1953,9,14472,O,.,.,.,90,1
CZE,1,1953,1953,10,13494,O,.,.,.,90,1
CZE,1,1953,1953,11,13083,O,.,.,.,90,1
CZE,1,1953,1953,12,13541,O,.,.,.,90,1
CZE,1,1953,1953,TOT,172547,O,.,.,.,90,1
CZE,1,1954,1954,1,13886,O,.,.,.,90,1
CZE,1,1954,1954,2,13009,O,.,.,.,90,1
CZE,1,1954,1954,3,14511,O,.,.,.,90,1
CZE,1,1954,1954,4,14822,O,.,.,.,90,1
CZE,1,1954,1954,5,15856,O,.,.,.,90,1
CZE,1,1954,1954,6,14430,O,.,.,.,90,1
CZE,1,1954,1954,7,14756,O,.,.,.,90,1
CZE,1,1954,1954,8,14425,O,.,.,.,90,1
CZE,1,1954,1954,9,14192,O,.,.,.,90,1
CZE,1,1954,1954,10,13263,O,.,.,.,90,1
CZE,1,1954,1954,11,12374,O,.,.,.,90,1
CZE,1,1954,1954,12,12878,O,.,.,.,90,1
CZE,1,1954,1954,TOT,168402,O,.,.,.,90,1
CZE,1,1955,1955,1,13943,O,.,.,.,90,1
CZE,1,1955,1955,2,13129,O,.,.,.,90,1
CZE,1,1955,1955,3,15172,O,.,.,.,90,1
CZE,1,1955,1955,4,14819,O,.,.,.,90,1
CZE,1,1955,1955,5,15109,O,.,.,.,90,1
CZE,1,1955,1955,6,14239,O,.,.,.,90,1
CZE,1,1955,1955,7,14356,O,.,.,.,90,1
CZE,1,1955,1955,8,13574,O,.,.,.,90,1
CZE,1,1955,1955,9,13408,O,.,.,.,90,1
CZE,1,1955,1955,10,13001,O,.,.,.,90,1
CZE,1,1955,1955,11,12421,O,.,.,.,90,1
CZE,1,1955,1955,12,12703,O,.,.,.,90,1
CZE,1,1955,1955,TOT,165874,O,.,.,.,90,1
CZE,1,1956,1956,1,13415,O,.,.,.,90,1
CZE,1,1956,1956,2,13133,O,.,.,.,90,1
CZE,1,1956,1956,3,14871,O,.,.,.,90,1
CZE,1,1956,1956,4,14266,O,.,.,.,90,1
CZE,1,1956,1956,5,14995,O,.,.,.,90,1
CZE,1,1956,1956,6,13674,O,.,.,.,90,1
CZE,1,1956,1956,7,14394,O,.,.,.,90,1
CZE,1,1956,1956,8,13327,O,.,.,.,90,1
CZE,1,1956,1956,9,13223,O,.,.,.,90,1
CZE,1,1956,1956,10,12626,O,.,.,.,90,1
CZE,1,1956,1956,11,12225,O,.,.,.,90,1
CZE,1,1956,1956,12,12360,O,.,.,.,90,1
CZE,1,1956,1956,TOT,162509,O,.,.,.,90,1
CZE,1,1957,1957,1,12789,O,.,.,.,90,1
CZE,1,1957,1957,2,12233,O,.,.,.,90,1
CZE,1,1957,1957,3,13962,O,.,.,.,90,1
CZE,1,1957,1957,4,14122,O,.,.,.,90,1
CZE,1,1957,1957,5,14218,O,.,.,.,90,1
CZE,1,1957,1957,6,13517,O,.,.,.,90,1
CZE,1,1957,1957,7,13179,O,.,.,.,90,1
CZE,1,1957,1957,8,12496,O,.,.,.,90,1
CZE,1,1957,1957,9,12697,O,.,.,.,90,1
CZE,1,1957,1957,10,12298,O,.,.,.,90,1
CZE,1,1957,1957,11,11655,O,.,.,.,90,1
CZE,1,1957,1957,12,12263,O,.,.,.,90,1
CZE,1,1957,1957,TOT,155429,O,.,.,.,90,1
CZE,1,1958,1958,1,13150,O,.,.,.,90,1
CZE,1,1958,1958,2,12424,O,.,.,.,90,1
CZE,1,1958,1958,3,14279,O,.,.,.,90,1
CZE,1,1958,1958,4,13239,O,.,.,.,90,1
CZE,1,1958,1958,5,14290,O,.,.,.,90,1
CZE,1,1958,1958,6,12064,O,.,.,.,90,1
CZE,1,1958,1958,7,11189,O,.,.,.,90,1
CZE,1,1958,1958,8,10350,O,.,.,.,90,1
CZE,1,1958,1958,9,10839,O,.,.,.,90,1
CZE,1,1958,1958,10,10472,O,.,.,.,90,1
CZE,1,1958,1958,11,9601,O,.,.,.,90,1
CZE,1,1958,1958,12,9865,O,.,.,.,90,1
CZE,1,1958,1958,TOT,141762,O,.,.,.,90,1
CZE,1,1959,1959,1,10449,O,.,.,.,90,1
CZE,1,1959,1959,2,10286,O,.,.,.,90,1
CZE,1,1959,1959,3,12109,O,.,.,.,90,1
CZE,1,1959,1959,4,11782,O,.,.,.,90,1
CZE,1,1959,1959,5,12028,O,.,.,.,90,1
CZE,1,1959,1959,6,11309,O,.,.,.,90,1
CZE,1,1959,1959,7,11447,O,.,.,.,90,1
CZE,1,1959,1959,8,10578,O,.,.,.,90,1
CZE,1,1959,1959,9,10313,O,.,.,.,90,1
CZE,1,1959,1959,10,10042,O,.,.,.,90,1
CZE,1,1959,1959,11,9222,O,.,.,.,90,1
CZE,1,1959,1959,12,9417,O,.,.,.,90,1
CZE,1,1959,1959,TOT,128982,O,.,.,.,90,1
CZE,1,1960,1960,1,10501,O,.,.,.,90,1
CZE,1,1960,1960,2,10648,O,.,.,.,90,1
CZE,1,1960,1960,3,12031,O,.,.,.,90,1
CZE,1,1960,1960,4,11766,O,.,.,.,90,1
CZE,1,1960,1960,5,11969,O,.,.,.,90,1
CZE,1,1960,1960,6,11067,O,.,.,.,90,1
CZE,1,1960,1960,7,11314,O,.,.,.,90,1
CZE,1,1960,1960,8,10597,O,.,.,.,90,1
CZE,1,1960,1960,9,10247,O,.,.,.,90,1
CZE,1,1960,1960,10,9782,O,.,.,.,90,1
CZE,1,1960,1960,11,9322,O,.,.,.,90,1
CZE,1,1960,1960,12,9635,O,.,.,.,90,1
CZE,1,1960,1960,TOT,128879,O,.,.,.,90,1
CZE,1,1961,1961,1,10665,O,.,.,.,90,1
CZE,1,1961,1961,2,10391,O,.,.,.,90,1
CZE,1,1961,1961,3,12146,O,.,.,.,90,1
CZE,1,1961,1961,4,11988,O,.,.,.,90,1
CZE,1,1961,1961,5,12144,O,.,.,.,90,1
CZE,1,1961,1961,6,11114,O,.,.,.,90,1
CZE,1,1961,1961,7,11020,O,.,.,.,90,1
CZE,1,1961,1961,8,10803,O,.,.,.,90,1
CZE,1,1961,1961,9,10635,O,.,.,.,90,1
CZE,1,1961,1961,10,10423,O,.,.,.,90,1
CZE,1,1961,1961,11,9725,O,.,.,.,90,1
CZE,1,1961,1961,12,9965,O,.,.,.,90,1
CZE,1,1961,1961,TOT,131019,O,.,.,.,90,1
CZE,1,1962,1962,1,11161,O,.,.,.,90,1
CZE,1,1962,1962,2,10646,O,.,.,.,90,1
CZE,1,1962,1962,3,12254,O,.,.,.,90,1
CZE,1,1962,1962,4,12404,O,.,.,.,90,1
CZE,1,1962,1962,5,12333,O,.,.,.,90,1
CZE,1,1962,1962,6,11271,O,.,.,.,90,1
CZE,1,1962,1962,7,11249,O,.,.,.,90,1
CZE,1,1962,1962,8,10979,O,.,.,.,90,1
CZE,1,1962,1962,9,11271,O,.,.,.,90,1
CZE,1,1962,1962,10,10534,O,.,.,.,90,1
