Chile,  Exposures (Lexis triangle)	Last modified: 18 Apr 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2008   67      1940    24944.32    21651.29    46595.61
 2008   68      1940    24880.02    21381.36    46261.38
 2008   68      1939    25501.92    21732.68    47234.61
 2008   69      1939    25199.37    21272.61    46471.98
 2008   69      1938    22605.79    18891.94    41497.73
 2008   70      1938    22374.81    18540.97    40915.78
 2008   70      1937    22193.31    18538.84    40732.16
 2008   71      1937    21882.80    18112.13    39994.93
 2008   71      1936    22535.65    18200.37    40736.02
 2008   72      1936    22096.24    17712.16    39808.40
 2008   72      1935    19666.55    15757.13    35423.68
 2008   73      1935    19438.80    15404.39    34843.20
 2008   73      1934    18845.04    15062.40    33907.44
 2008   74      1934    18596.60    14669.54    33266.14
 2008   74      1933    17460.65    13298.64    30759.29
 2008   75      1933    17260.32    13005.72    30266.04
 2008   75      1932    17212.63    12912.84    30125.47
 2008   76      1932    16990.84    12595.49    29586.34
 2008   76      1931    17549.58    12775.89    30325.47
 2008   77      1931    17224.99    12382.95    29607.94
 2008   77      1930    15691.26    11721.75    27413.01
 2008   78      1930    15234.92    11208.42    26443.34
 2008   78      1929    16431.95    11888.76    28320.71
 2008   79      1929    15768.02    11253.65    27021.66
 2008   79      1928    14374.49     9799.52    24174.01
 2008   80      1928    13065.80     9027.83    22093.64
 2008   80      1927    12297.57     8379.09    20676.66
 2008   81      1927    11868.18     7944.14    19812.32
 2008   81      1926    10636.83     6850.74    17487.57
 2008   82      1926    10237.29     6472.93    16710.21
 2008   82      1925     9920.61     6159.91    16080.52
 2008   83      1925     9495.32     5787.06    15282.38
 2008   83      1924     9175.56     5552.42    14727.98
 2008   84      1924     8731.67     5181.72    13913.39
 2008   84      1923     8253.85     4750.03    13003.88
 2008   85      1923     7830.70     4412.47    12243.17
 2008   85      1922     7352.71     4030.42    11383.13
 2008   86      1922     6956.71     3720.42    10677.13
 2008   86      1921     6607.64     3426.57    10034.21
 2008   87      1921     6209.52     3140.50     9350.01
 2008   87      1920     5720.12     2817.15     8537.27
 2008   88      1920     5331.82     2558.77     7890.59
 2008   88      1919     4822.78     2227.02     7049.80
 2008   89      1919     4455.83     1994.19     6450.02
 2008   89      1918     4183.64     1819.32     6002.96
 2008   90      1918     3817.77     1619.17     5436.94
 2008   90      1917     3657.96     1497.99     5155.95
 2008   91      1917     3314.79     1328.53     4643.32
 2008   91      1916     3025.74     1174.66     4200.40
 2008   92      1916     2723.29     1026.62     3749.91
 2008   92      1915     2451.32      881.67     3332.98
 2008   93      1915     2173.70      755.85     2929.55
 2008   93      1914     1974.11      661.49     2635.60
 2008   94      1914     1728.72      557.85     2286.57
 2008   94      1913     1542.19      487.49     2029.68
 2008   95      1913     1335.36      403.10     1738.46
 2008   95      1912     1126.06      330.00     1456.06
 2008   96      1912      963.23      270.43     1233.66
 2008   96      1911      833.97      237.41     1071.38
 2008   97      1911      703.23      193.58      896.81
 2008   97      1910      580.92      165.86      746.78
 2008   98      1910      479.89      135.58      615.47
 2008   98      1909      379.22      109.01      488.22
 2008   99      1909      309.89       87.78      397.67
 2008   99      1908      252.13       67.82      319.94
 2008   100     1908      201.86       50.75      252.61
 2008   100     1907      157.99       41.16      199.14
 2008   101     1907      122.07       32.16      154.23
 2008   101     1906       97.36       24.84      122.20
 2008   102     1906       74.92       19.36       94.28
 2008   102     1905       61.33       14.24       75.57
 2008   103     1905       48.30       10.77       59.06
 2008   103     1904       38.23        9.17       47.39
 2008   104     1904       29.86        7.17       37.02
 2008   104     1903       19.63        5.83       25.46
 2008   105     1903       14.63        4.57       19.20
 2008   105     1902       12.20        3.24       15.44
 2008   106     1902        9.41        2.57       11.99
 2008   106     1901        8.42        2.07       10.50
 2008   107     1901        7.00        1.78        8.78
 2008   107     1900        5.30        0.89        6.18
 2008   108     1900        4.45        0.89        5.34
 2008   108     1899        2.59        0.00        2.59
 2008   109     1899        1.95        0.00        1.95
 2008   109     1898        0.92        0.00        0.92
 2008   110+       .        5.19        3.00        8.19
 2009    0      2009    61449.79    63928.92   125378.71
 2009    0      2008    59890.34    62383.80   122274.14
 2009    1      2008    59706.91    62208.93   121915.84
 2009    1      2007    58211.20    60713.55   118924.75
 2009    2      2007    58098.92    60589.18   118688.10
 2009    2      2006    56173.02    58576.57   114749.58
 2009    3      2006    56177.20    58577.73   114754.92
 2009    3      2005    55901.57    58817.82   114719.39
 2009    4      2005    55346.23    58206.92   113553.15
 2009    4      2004    55837.94    58056.07   113894.00
 2009    5      2004    55621.10    57858.89   113479.99
 2009    5      2003    56374.07    58877.52   115251.58
 2009    6      2003    56807.96    59316.68   116124.64
 2009    6      2002    57168.33    59509.70   116678.03
 2009    7      2002    56990.68    59326.92   116317.60
 2009    7      2001    55584.00    58039.65   113623.65
 2009    8      2001    56344.38    58843.74   115188.11
 2009    8      2000    58143.49    60619.24   118762.74
 2009    9      2000    56985.84    59447.14   116432.98
 2009    9      1999    58545.70    60846.74   119392.43
 2009   10      1999    59017.74    61398.44   120416.18
 2009   10      1998    61033.99    63373.04   124407.03
 2009   11      1998    60537.83    62898.77   123436.60
 2009   11      1997    62151.76    64561.29   126713.05
 2009   12      1997    62502.78    64944.01   127446.79
 2009   12      1996    64297.09    66598.18   130895.27
 2009   13      1996    63390.72    65635.88   129026.60
 2009   13      1995    65442.59    67582.71   133025.30
 2009   14      1995    65540.18    67646.76   133186.94
 2009   14      1994    67819.93    70007.29   137827.23
 2009   15      1994    66852.83    68946.73   135799.57
 2009   15      1993    68227.40    70614.09   138841.49
 2009   16      1993    68052.84    70362.51   138415.35
 2009   16      1992    69923.87    72077.06   142000.93
 2009   17      1992    70009.22    72106.91   142116.13
 2009   17      1991    71114.95    73196.91   144311.86
 2009   18      1991    71797.71    73788.49   145586.20
 2009   18      1990    72801.33    75194.36   147995.69
 2009   19      1990    73259.63    75548.77   148808.40
 2009   19      1989    73312.91    75492.91   148805.82
 2009   20      1989    72764.78    74830.84   147595.62
 2009   20      1988    71246.43    73209.33   144455.75
 2009   21      1988    69498.92    71281.48   140780.41
 2009   21      1987    69469.39    71196.73   140666.13
 2009   22      1987    67685.75    69245.25   136931.00
 2009   22      1986    68240.60    69135.06   137375.66
 2009   23      1986    66684.35    67494.65   134179.00
 2009   23      1985    63704.34    65042.95   128747.29
 2009   24      1985    62479.80    63592.67   126072.46
 2009   24      1984    62652.19    64399.60   127051.79
 2009   25      1984    60537.24    62012.62   122549.86
 2009   25      1983    61838.07    63260.24   125098.31
 2009   26      1983    61875.16    63065.21   124940.38
 2009   26      1982    63078.91    63157.68   126236.59
 2009   27      1982    64752.12    64697.40   129449.51
 2009   27      1981    65039.67    64723.85   129763.52
 2009   28      1981    63255.28    62840.13   126095.41
 2009   28      1980    60536.76    60915.29   121452.05
 2009   29      1980    61199.35    61391.77   122591.12
 2009   29      1979    59820.70    59835.62   119656.32
 2009   30      1979    59759.62    59577.76   119337.39
 2009   30      1978    58113.20    57380.26   115493.45
 2009   31      1978    57758.18    56885.00   114643.18
 2009   31      1977    56812.84    56027.96   112840.79
 2009   32      1977    56765.19    55847.47   112612.66
 2009   32      1976    57411.36    55937.38   113348.74
 2009   33      1976    58324.22    56761.30   115085.52
 2009   33      1975    59531.39    57804.29   117335.69
 2009   34      1975    61107.62    59268.49   120376.11
 2009   34      1974    62773.42    61463.53   124236.95
 2009   35      1974    61838.25    60409.02   122247.27
 2009   35      1973    62499.07    61451.45   123950.52
 2009   36      1973    61839.31    60649.98   122489.28
 2009   36      1972    61957.34    60088.92   122046.26
 2009   37      1972    62022.18    60024.11   122046.29
 2009   37      1971    62979.24    60865.15   123844.39
 2009   38      1971    59789.70    57654.97   117444.67
 2009   38      1970    60228.03    58049.15   118277.18
 2009   39      1970    57942.73    55728.95   113671.68
 2009   39      1969    59965.52    57635.01   117600.53
 2009   40      1969    60019.15    57549.76   117568.90
 2009   40      1968    59840.70    57696.99   117537.69
 2009   41      1968    60462.84    58108.62   118571.47
 2009   41      1967    60514.51    57825.91   118340.42
 2009   42      1967    60607.35    57792.62   118399.97
 2009   42      1966    62437.79    59234.44   121672.23
 2009   43      1966    60485.47    57295.93   117781.40
 2009   43      1965    63855.47    60387.55   124243.02
 2009   44      1965    62147.69    58697.82   120845.51
 2009   44      1964    65040.36    61172.22   126212.58
 2009   45      1964    61967.74    58201.30   120169.04
 2009   45      1963    63126.70    60165.06   123291.76
 2009   46      1963    62025.66    58924.42   120950.08
 2009   46      1962    63482.78    60116.71   123599.48
 2009   47      1962    60356.84    57008.78   117365.62
 2009   47      1961    61354.34    57235.42   118589.75
 2009   48      1961    58730.83    54705.26   113436.08
 2009   48      1960    59290.86    56032.97   115323.83
 2009   49      1960    55737.19    52487.15   108224.35
 2009   49      1959    60253.42    56756.96   117010.38
 2009   50      1959    57217.83    53720.62   110938.45
 2009   50      1958    55101.08    51443.40   106544.47
 2009   51      1958    52135.59    48571.64   100707.24
 2009   51      1957    50788.14    47823.18    98611.32
 2009   52      1957    49181.60    46200.05    95381.65
 2009   52      1956    50874.36    47469.75    98344.11
 2009   53      1956    47729.66    44450.08    92179.74
 2009   53      1955    48976.97    45483.19    94460.16
 2009   54      1955    45044.82    41714.81    86759.63
 2009   54      1954    47340.35    44037.69    91378.04
 2009   55      1954    43678.95    40487.54    84166.49
 2009   55      1953    45272.06    42182.71    87454.77
 2009   56      1953    41992.90    38957.03    80949.94
 2009   56      1952    43007.07    39713.86    82720.94
 2009   57      1952    39143.56    36018.57    75162.14
 2009   57      1951    40717.53    37185.91    77903.44
 2009   58      1951    37853.67    34489.33    72343.00
 2009   58      1950    38824.61    36350.82    75175.43
 2009   59      1950    36288.37    33763.58    70051.95
 2009   59      1949    40396.77    37414.70    77811.47
 2009   60      1949    36968.22    34057.73    71025.95
 2009   60      1948    36788.89    33576.79    70365.68
 2009   61      1948    34008.67    30900.83    64909.50
 2009   61      1947    35050.35    31736.54    66786.89
 2009   62      1947    32936.36    29706.31    62642.67
 2009   62      1946    32215.90    28973.68    61189.58
 2009   63      1946    32214.43    28821.05    61035.48
 2009   63      1945    31389.60    28531.00    59920.60
 2009   64      1945    31317.56    28262.06    59579.62
 2009   64      1944    30061.05    26972.33    57033.38
 2009   65      1944    29955.96    26719.38    56675.34
 2009   65      1943    29003.88    25707.09    54710.97
 2009   66      1943    28852.59    25400.14    54252.72
 2009   66      1942    28070.53    24132.04    52202.57
 2009   67      1942    27908.92    23875.16    51784.08
 2009   67      1941    27107.99    22609.77    49717.76
 2009   68      1941    26886.69    22338.53    49225.22
 2009   68      1940    24770.94    21210.50    45981.43
 2009   69      1940    24695.05    20931.05    45626.10
 2009   69      1939    25087.41    21096.29    46183.70
 2009   70      1939    24767.74    20625.48    45393.22
 2009   70      1938    22259.44    18372.16    40631.59
 2009   71      1938    22014.70    18007.80    40022.50
 2009   71      1937    21762.83    17935.96    39698.79
 2009   72      1937    21445.84    17493.05    38938.89
 2009   72      1936    21961.17    17533.13    39494.30
 2009   73      1936    21528.84    17038.10    38566.94
 2009   73      1935    19309.29    15222.34    34531.63
 2009   74      1935    19075.17    14866.59    33941.76
 2009   74      1934    18450.94    14477.34    32928.29
 2009   75      1934    18188.64    14081.14    32269.78
 2009   75      1933    17114.04    12814.71    29928.75
 2009   76      1933    16898.66    12496.11    29394.77
 2009   76      1932    16821.76    12381.71    29203.48
 2009   77      1932    16576.10    12041.44    28617.54
 2009   77      1931    17048.17    12168.09    29216.26
 2009   78      1931    16698.50    11768.23    28466.73
 2009   78      1930    15027.57    10980.05    26007.61
 2009   79      1930    14548.68    10458.81    25007.49
 2009   79      1929    15561.83    11027.72    26589.55
 2009   80      1929    12781.78     9119.71    21901.49
 2009   80      1928    12839.33     8797.11    21636.44
 2009   81      1928    12376.09     8329.19    20705.29
 2009   81      1927    11648.80     7723.40    19372.20
 2009   82      1927    11188.49     7283.97    18472.46
 2009   82      1926    10027.61     6284.84    16312.45
 2009   83      1926     9607.73     5908.10    15515.83
 2009   83      1925     9282.61     5600.25    14882.86
 2009   84      1925     8868.22     5228.61    14096.83
 2009   84      1924     8515.37     4997.21    13512.58
 2009   85      1924     8083.38     4628.23    12711.61
 2009   85      1923     7621.47     4245.52    11866.99
 2009   86      1923     7182.61     3915.82    11098.42
 2009   86      1922     6749.25     3567.32    10316.57
 2009   87      1922     6317.49     3269.02     9586.51
 2009   87      1921     6002.38     3001.17     9003.54
 2009   88      1921     5585.20     2729.40     8314.60
 2009   88      1920     5136.46     2432.79     7569.25
 2009   89      1920     4739.60     2193.51     6933.11
 2009   89      1919     4269.59     1883.77     6153.36
 2009   90      1919     3904.29     1672.34     5576.63
 2009   90      1918     3641.08     1525.05     5166.13
 2009   91      1918     3303.05     1336.36     4639.41
 2009   91      1917     3150.69     1243.53     4394.22
 2009   92      1917     2828.28     1081.92     3910.20
 2009   92      1916     2574.84      956.40     3531.24
 2009   93      1916     2284.62      826.37     3111.00
 2009   93      1915     2038.05      697.57     2735.62
 2009   94      1915     1789.49      592.41     2381.89
 2009   94      1914     1616.82      511.33     2128.15
 2009   95      1914     1402.49      426.48     1828.97
 2009   95      1913     1238.55      365.65     1604.19
 2009   96      1913     1058.49      297.72     1356.21
 2009   96      1912      887.87      243.65     1131.52
 2009   97      1912      750.69      193.81      944.50
 2009   97      1911      643.92      173.31      817.22
 2009   98      1911      539.86      138.83      678.69
 2009   98      1910      435.93      123.06      558.99
 2009   99      1910      362.86       96.27      459.12
 2009   99      1909      281.98       76.38      358.35
 2009   100     1909      226.65       56.73      283.38
 2009   100     1908      177.97       43.97      221.95
 2009   101     1908      138.07       31.92      170.00
 2009   101     1907      107.34       28.24      135.58
 2009   102     1907       83.32       19.85      103.17
 2009   102     1906       65.99       16.40       82.38
 2009   103     1906       49.02       11.77       60.79
 2009   103     1905       42.16        9.55       51.71
 2009   104     1905       30.07        6.55       36.61
 2009   104     1904       25.75        5.95       31.70
 2009   105     1904       18.45        4.06       22.51
 2009   105     1903       12.51        4.16       16.68
 2009   106     1903        8.63        3.54       12.17
 2009   106     1902        8.17        2.31       10.49
 2009   107     1902        5.87        2.16        8.03
 2009   107     1901        6.36        1.78        8.14
 2009   108     1901        5.27        1.59        6.87
 2009   108     1900        4.10        0.81        4.92
 2009   109     1900        3.41        0.67        4.07
 2009   109     1899        1.63        0.00        1.63
 2009   110+       .        6.15        3.00        9.15
 2010    0      2010    61214.21    63533.29   124747.49
 2010    0      2009    61303.18    63741.98   125045.16
 2010    1      2009    61072.52    63544.22   124616.74
 2010    1      2008    59696.19    62197.96   121894.15
 2010    2      2008    59550.25    62060.41   121610.66
 2010    2      2007    58093.17    60581.35   118674.52
 2010    3      2007    57987.59    60461.11   118448.70
 2010    3      2006    56173.33    58571.38   114744.71
 2010    4      2006    56179.24    58576.33   114755.57
 2010    4      2005    55879.72    58767.50   114647.22
 2010    5      2005    55325.66    58160.10   113485.76
 2010    5      2004    55782.44    58026.61   113809.06
 2010    6      2004    55568.62    57830.85   113399.47
 2010    6      2003    56340.15    58827.71   115167.86
 2010    7      2003    56775.31    59265.12   116040.43
 2010    7      2002    57295.04    59641.45   116936.49
 2010    8      2002    57115.35    59456.09   116571.44
 2010    8      2001    55994.70    58477.25   114471.95
 2010    9      2001    56756.12    59285.09   116041.22
 2010    9      2000    58535.65    61063.83   119599.49
 2010   10      2000    57366.56    59880.96   117247.52
 2010   10      1999    58822.19    61194.76   120016.94
 2010   11      1999    59294.89    61747.67   121042.56
 2010   11      1998    61213.90    63600.56   124814.46
 2010   12      1998    60715.90    63121.89   123837.79
 2010   12      1997    62327.68    64760.19   127087.87
 2010   13      1997    62678.68    65141.49   127820.18
 2010   13      1996    64565.68    66849.93   131415.61
 2010   14      1996    63652.40    65882.53   129534.92
 2010   14      1995    65684.74    67794.10   133478.84
 2010   15      1995    65778.62    67852.43   133631.05
 2010   15      1994    68088.83    70217.87   138306.71
 2010   16      1994    67117.24    69142.44   136259.68
 2010   16      1993    68494.22    70810.50   139304.73
 2010   17      1993    68320.38    70551.74   138872.12
 2010   17      1992    70175.81    72268.81   142444.63
 2010   18      1992    70260.68    72294.65   142555.33
 2010   18      1991    71366.91    73332.09   144699.00
 2010   19      1991    72049.98    73919.64   145969.62
 2010   19      1990    73044.85    75311.57   148356.42
 2010   20      1990    73501.51    75665.16   149166.67
 2010   20      1989    73527.56    75597.36   149124.92
 2010   21      1989    72975.53    74937.38   147912.91
 2010   21      1988    71466.12    73277.04   144743.15
 2010   22      1988    69711.01    71351.26   141062.27
 2010   22      1987    69571.86    71155.53   140727.39
 2010   23      1987    67782.10    69202.96   136985.06
 2010   23      1986    68206.39    69015.52   137221.91
 2010   24      1986    66649.42    67376.69   134026.11
 2010   24      1985    63952.42    65073.55   129025.97
 2010   25      1985    62724.81    63624.68   126349.49
 2010   25      1984    62848.27    64359.02   127207.30
 2010   26      1984    60725.00    61974.73   122699.73
 2010   26      1983    61989.63    63164.46   125154.09
 2010   27      1983    62022.39    62972.98   124995.37
 2010   27      1982    63286.66    63212.59   126499.25
 2010   28      1982    64961.05    64757.79   129718.84
 2010   28      1981    65203.44    64755.79   129959.23
 2010   29      1981    63414.26    62874.90   126289.16
 2010   29      1980    60654.24    60825.78   121480.03
 2010   30      1980    61320.58    61307.36   122627.94
 2010   30      1979    59903.80    59705.93   119609.74
 2010   31      1979    59843.32    59449.57   119292.89
 2010   31      1978    58165.10    57268.42   115433.52
 2010   32      1978    57806.56    56774.35   114580.90
 2010   32      1977    56932.75    55997.76   112930.50
 2010   33      1977    56883.61    55817.35   112700.96
 2010   33      1976    57542.19    55980.84   113523.04
 2010   34      1976    58458.44    56804.59   115263.03
 2010   34      1975    59587.86    57775.08   117362.94
 2010   35      1975    61164.07    59237.55   120401.62
 2010   35      1974    62790.93    61317.77   124108.70
 2010   36      1974    61855.67    60264.37   122120.04
 2010   36      1973    62597.56    61370.77   123968.33
 2010   37      1973    61935.09    60576.57   122511.66
 2010   37      1972    61995.94    59979.83   121975.76
 2010   38      1972    62057.35    59914.06   121971.41
 2010   38      1971    62932.84    60662.48   123595.33
 2010   39      1971    59742.60    57452.72   117195.32
 2010   39      1970    60250.94    57925.68   118176.62
 2010   40      1970    57956.60    55602.64   113559.24
 2010   40      1969    59792.63    57307.51   117100.14
 2010   41      1969    59835.63    57218.67   117054.30
 2010   41      1968    59815.80    57461.74   117277.53
 2010   42      1968    60428.81    57865.30   118294.12
 2010   42      1967    60584.14    57739.52   118323.65
 2010   43      1967    60661.62    57693.19   118354.81
 2010   43      1966    62430.74    59108.82   121539.56
 2010   44      1966    60466.84    57168.57   117635.41
 2010   44      1965    63693.78    60129.31   123823.09
 2010   45      1965    61992.89    58445.28   120438.17
 2010   45      1964    64858.50    60881.25   125739.75
 2010   46      1964    61791.95    57912.44   119704.39
 2010   46      1963    62989.12    59800.94   122790.06
 2010   47      1963    61879.56    58552.81   120432.37
 2010   47      1962    63399.92    59845.79   123245.71
 2010   48      1962    60263.22    56738.63   117001.84
 2010   48      1961    61163.42    56933.12   118096.55
 2010   49      1961    58537.19    54401.42   112938.60
 2010   49      1960    59175.24    55680.43   114855.67
 2010   50      1960    55623.82    52150.24   107774.06
 2010   50      1959    59660.61    55971.62   115632.23
 2010   51      1959    56635.55    52961.56   109597.11
 2010   51      1958    54971.22    51170.40   106141.61
 2010   52      1958    51996.35    48304.19   100300.54
 2010   52      1957    50930.90    47804.82    98735.72
 2010   53      1957    49306.81    46171.74    95478.55
 2010   53      1956    50858.81    47325.81    98184.62
 2010   54      1956    47711.27    44296.08    92007.34
 2010   54      1955    48849.72    45188.45    94038.17
 2010   55      1955    44929.13    41437.71    86366.84
 2010   55      1954    47129.84    43640.28    90770.12
 2010   56      1954    43486.40    40120.90    83607.30
 2010   56      1953    45160.98    41844.70    87005.69
 2010   57      1953    41885.22    38630.58    80515.80
 2010   57      1952    42888.97    39417.10    82306.08
 2010   58      1952    39025.13    35733.27    74758.40
 2010   58      1951    40521.34    36867.99    77389.32
 2010   59      1951    37658.05    34182.70    71840.75
 2010   59      1950    38641.24    35904.98    74546.22
 2010   60      1950    36102.36    33332.84    69435.19
 2010   60      1949    39924.46    36724.49    76648.95
 2010   61      1949    36513.14    33395.32    69908.46
 2010   61      1948    36576.02    33172.09    69748.10
 2010   62      1948    33781.94    30492.36    64274.30
 2010   62      1947    34881.42    31403.92    66285.35
 2010   63      1947    32751.69    29365.75    62117.43
 2010   63      1946    32124.18    28677.98    60802.16
 2010   64      1946    32111.18    28512.34    60623.53
 2010   64      1945    31224.10    28111.88    59335.98
 2010   65      1945    31146.19    27831.60    58977.79
 2010   65      1944    29857.39    26564.99    56422.37
 2010   66      1944    29735.76    26293.36    56029.12
 2010   66      1943    28748.70    25237.43    53986.12
 2010   67      1943    28567.83    24914.39    53482.22
 2010   67      1942    27796.29    23708.16    51504.45
 2010   68      1942    27609.64    23430.67    51040.31
 2010   68      1941    26772.53    22166.48    48939.00
 2010   69      1941    26531.77    21868.16    48399.94
 2010   69      1940    24577.02    20749.24    45326.27
 2010   70      1940    24476.98    20440.79    44917.77
 2010   70      1939    24643.68    20440.03    45083.70
 2010   71      1939    24285.53    19940.15    44225.67
 2010   71      1938    21886.41    17828.19    39714.60
 2010   72      1938    21593.36    17441.55    39034.91
 2010   72      1937    21311.88    17308.80    38620.67
 2010   73      1937    20961.45    16839.11    37800.56
 2010   73      1936    21394.69    16850.79    38245.48
 2010   74      1936    20925.58    16315.72    37241.30
 2010   74      1935    18924.13    14672.10    33596.23
 2010   75      1935    18653.01    14282.74    32935.75
 2010   75      1934    18038.20    13882.46    31920.65
 2010   76      1934    17731.81    13454.91    31186.72
 2010   76      1933    16729.10    12284.62    29013.72
 2010   77      1933    16461.83    11927.13    28388.96
 2010   77      1932    16392.58    11817.66    28210.24
 2010   78      1932    16106.14    11436.65    27542.79
 2010   78      1931    16503.42    11540.12    28043.54
 2010   79      1931    16114.50    11095.61    27210.10
 2010   79      1930    14328.75    10217.23    24545.98
 2010   80      1930    12982.76     9196.37    22179.14
 2010   80      1929    12552.44     8876.70    21429.14
 2010   81      1929    12082.30     8380.47    20462.77
 2010   81      1928    12139.05     8090.50    20229.55
 2010   82      1928    11625.44     7601.93    19227.36
 2010   82      1927    10939.93     7059.18    17999.11
 2010   83      1927    10432.46     6597.56    17030.02
 2010   83      1926     9393.30     5714.43    15107.73
 2010   84      1926     8927.44     5311.73    14239.17
 2010   84      1925     8643.35     5035.63    13678.98
 2010   85      1925     8160.33     4644.18    12804.51
 2010   85      1924     7853.54     4443.48    12297.02
 2010   86      1924     7381.23     4068.44    11449.67
 2010   86      1923     6957.48     3748.57    10706.06
 2010   87      1923     6495.56     3404.27     9899.83
 2010   87      1922     6096.45     3115.45     9211.90
 2010   88      1922     5637.17     2806.07     8443.24
 2010   88      1921     5368.54     2592.64     7961.18
 2010   89      1921     4929.81     2309.22     7239.04
 2010   89      1920     4538.88     2069.31     6608.19
 2010   90      1920     4133.37     1821.14     5954.51
 2010   90      1919     3722.83     1568.53     5291.36
 2010   91      1919     3358.96     1367.49     4726.45
 2010   91      1918     3133.84     1245.21     4379.06
 2010   92      1918     2793.64     1071.01     3864.65
 2010   92      1917     2666.47     1005.08     3671.54
 2010   93      1917     2336.15      853.90     3190.05
 2010   93      1916     2136.69      762.60     2899.30
 2010   94      1916     1843.61      632.51     2476.12
 2010   94      1915     1666.66      538.77     2205.42
 2010   95      1915     1422.96      433.45     1856.41
 2010   95      1914     1298.50      386.08     1684.58
 2010   96      1914     1102.65      307.32     1409.97
 2010   96      1913      974.23      264.74     1238.97
 2010   97      1913      810.03      204.27     1014.30
 2010   97      1912      684.11      171.31      855.41
 2010   98      1912      553.16      126.97      680.13
 2010   98      1911      488.89      121.93      610.81
 2010   99      1911      386.18       89.88      476.05
 2010   99      1910      326.04       83.66      409.69
 2010   100     1910      252.10       64.60      316.70
 2010   100     1909      199.97       49.99      249.96
 2010   101     1909      155.67       39.84      195.51
 2010   101     1908      121.94       27.23      149.16
 2010   102     1908       94.04       19.71      113.75
 2010   102     1907       73.11       16.39       89.50
 2010   103     1907       55.78       10.95       66.73
 2010   103     1906       41.82       10.05       51.87
 2010   104     1906       32.53        7.17       39.69
 2010   104     1905       26.14        5.27       31.41
 2010   105     1905       20.66        3.82       24.49
 2010   105     1904       15.79        3.56       19.34
 2010   106     1904       11.72        2.56       14.28
 2010   106     1903        7.22        3.22       10.45
 2010   107     1903        4.95        2.78        7.73
 2010   107     1902        4.95        2.16        7.11
 2010   108     1902        3.28        2.16        5.44
 2010   108     1901        4.80        1.50        6.30
 2010   109     1901        3.50        1.13        4.62
 2010   109     1900        2.91        0.52        3.43
 2010   110+       .        7.33        3.22       10.55
 2011    0      2011    60078.55    62896.91   122975.45
 2011    0      2010    61075.87    63360.50   124436.37
 2011    1      2010    60957.32    63292.17   124249.49
 2011    1      2009    61063.33    63533.36   124596.69
 2011    2      2009    60871.64    63373.26   124244.89
 2011    2      2008    59544.56    62053.01   121597.57
 2011    3      2008    59405.10    61922.93   121328.03
 2011    3      2007    57983.48    60455.35   118438.83
 2011    4      2007    57879.75    60342.67   118222.41
 2011    4      2006    56175.62    58573.32   114748.94
 2011    5      2006    56182.63    58580.75   114763.38
 2011    5      2005    55859.69    58719.85   114579.54
 2011    6      2005    55306.53    58113.90   113420.43
 2011    6      2004    55730.94    57999.93   113730.87
 2011    7      2004    55517.44    57806.30   113323.74
 2011    7      2003    56307.58    58775.52   115083.10
 2011    8      2003    56743.87    59214.43   115958.29
 2011    8      2002    57420.50    59772.19   117192.69
 2011    9      2002    57241.08    59589.64   116830.71
 2011    9      2001    56403.48    58917.18   115320.65
 2011   10      2001    57165.99    59728.54   116894.52
 2011   10      2000    58925.83    61509.07   120434.90
 2011   11      2000    57746.39    60313.56   118059.94
 2011   11      1999    59099.24    61542.93   120642.17
 2011   12      1999    59574.16    62096.64   121670.80
 2011   12      1998    61393.87    63825.00   125218.87
 2011   13      1998    60892.51    63342.50   124235.01
 2011   13      1997    62502.28    64956.64   127458.92
 2011   14      1997    62851.77    65335.43   128187.20
 2011   14      1996    64831.02    67099.92   131930.94
 2011   15      1996    63911.23    66122.78   130034.01
 2011   15      1995    65922.46    67996.17   133918.63
 2011   16      1995    66014.33    68050.99   134065.32
 2011   16      1994    68358.84    70414.24   138773.08
 2011   17      1994    67381.32    69334.21   136715.53
 2011   17      1993    68763.62    71000.39   139764.00
 2011   18      1993    68587.86    70734.00   139321.87
 2011   18      1992    70427.80    72452.70   142880.50
 2011   19      1992    70512.37    72471.80   142984.17
 2011   19      1991    71617.35    73461.21   145078.56
 2011   20      1991    72301.77    74047.55   146349.32
 2011   20      1990    73285.26    75428.28   148713.54
 2011   21      1990    73742.22    75781.39   149523.61
 2011   21      1989    73740.10    75704.68   149444.78
 2011   22      1989    73184.85    75041.70   148226.55
 2011   22      1988    71683.35    73350.23   145033.58
 2011   23      1988    69921.59    71422.11   141343.70
 2011   23      1987    69669.68    71109.54   140779.23
 2011   24      1987    67881.61    69158.77   137040.39
 2011   24      1986    68173.03    68896.67   137069.70
 2011   25      1986    66621.70    67264.14   133885.84
 2011   25      1985    64204.76    65107.60   129312.36
 2011   26      1985    62971.92    63669.48   126641.40
 2011   26      1984    63041.54    64324.18   127365.72
 2011   27      1984    60913.60    61948.79   122862.39
 2011   27      1983    62137.72    63073.33   125211.05
 2011   28      1983    62173.23    62881.31   125054.54
 2011   28      1982    63489.96    63272.21   126762.17
 2011   29      1982    65171.27    64814.39   129985.66
 2011   29      1981    65369.25    64791.11   130160.36
 2011   30      1981    63575.06    62905.92   126480.98
 2011   30      1980    60774.13    60743.78   121517.91
 2011   31      1980    61440.30    61222.99   122663.29
