Country,COD,Sex,Year,TimeIntv,x,n,Area,Censored,Dl,Du,Nx,Pop1Jan,Pop31Dec,ExpL,ExpU,Mx,mx,qx,ax,lx,dx,Lx,Tx,ex,Date
HKG,AllCauses,2,2004,1,88,1,1, ,286.03,266.22,6092.99,5560.5,5806.96,2951.15166666667,2735.88,0.0971068973005543,0.0971068973005543,0.0926103456390826,0.5,45972.7284156466,4257.55026854471,43843.9532813743,285272.877457562,6.20526314815091,2018-12-17
HKG,AllCauses,2,2004,1,89,1,1, ,272.56,253.68,5294.28,4512.34,5021.72,2556.28666666667,2213.89,0.110318765272845,0.110318765272845,0.104551755012785,0.5,41715.1781471019,4361.39508595048,39534.4806041267,241428.924176188,5.78755587054734,2018-12-17
HKG,AllCauses,2,2004,1,90,1,1, ,237.08,214.13,4258.66,3687.29,4021.58,2050.30333333333,1807.95666666667,0.116946499199121,0.116946499199121,0.110486022432181,0.5,37353.7830611515,4127.07091322121,35290.2476045408,201894.443572061,5.40492627591541,2018-12-17
HKG,AllCauses,2,2004,1,91,1,1, ,240.23,216.98,3473.155,3096.24,3232.92,1656.49833333333,1511.95666666667,0.144300613390438,0.144300613390438,0.134589910098732,0.5,33226.7121479302,4471.98020086639,30990.722047497,166604.19596752,5.0141643634728,2018-12-17
HKG,AllCauses,2,2004,1,92,1,1, ,189.77,171.4,2879.265,2628.55,2689.5,1376.37833333333,1285.70833333333,0.135671766258549,0.135671766258549,0.127053012922702,0.5,28754.7319470638,3653.37532965915,26928.0442822343,135613.473920023,4.71621415806211,2018-12-17
HKG,AllCauses,2,2004,1,93,1,1, ,198.71,179.47,2457.155,2041.28,2258.45,1162.34333333333,990.728333333333,0.175646731065617,0.175646731065617,0.161466223865845,0.5,25101.3566174047,4053.02126692227,23074.8459839436,108685.429637789,4.32986277572062,2018-12-17
HKG,AllCauses,2,2004,1,94,1,1, ,147.19,132.94,1861.81,1461.13,1714.62,881.841666666667,708.408333333333,0.176154692658387,0.176154692658387,0.161895377431277,0.5,21048.3353504824,3407.62819586644,19344.5212525492,85610.5836538455,4.06733274761718,2018-12-17
HKG,AllCauses,2,2004,1,95,1,1, ,119.41,103.69,1328.185,1132.81,1208.77,624.286666666667,549.123333333333,0.190129622212185,0.203478704826727,0.184688605686097,0.5,17640.707154616,3258.03760770278,16011.6883507646,66266.0624012963,3.75642891299608,2018-12-17
HKG,AllCauses,2,2004,1,96,1,1, ,102.81,89.28,1029.12,859.39,926.31,480.29,414.815,0.214600521726501,0.224793919325768,0.20208066677375,0.5,14382.6695469132,2906.45945202673,12929.4398208998,50254.3740505318,3.49409223973426,2018-12-17
HKG,AllCauses,2,2004,1,97,1,1, ,80.86,70.21,770.11,627.26,689.25,358.101666666667,301.928333333333,0.228883535596867,0.247647767891087,0.220361723423817,0.5,11476.2100948865,2528.91743488299,10211.751377445,37324.9342296319,3.25237460111183,2018-12-17
HKG,AllCauses,2,2004,1,98,1,1, ,63.19,54.87,557.05,485.14,493.86,257.461666666667,233.425,0.240503578558527,0.272009800641587,0.239444214162082,0.5,8947.29266000349,2142.3774598527,7876.10393007714,27113.1828521869,3.03032256599689,2018-12-17
HKG,AllCauses,2,2004,1,99,1,1, ,62.12,53.94,430.275,346.25,368.16,194.433333333333,164.135,0.323676100789715,0.297819726034017,0.259219400599408,0.5,6804.91520015079,1763.96603931289,5922.93218049434,19237.0789221098,2.82693881647247,2018-12-17
HKG,AllCauses,2,2004,1,100,1,1, ,42.35,36.25,292.31,232.96,249.96,132.038333333333,110.438333333333,0.32415490150255,0.32498538281202,0.279559076125423,0.5,5040.9491608379,1409.24309019907,4336.32761573837,13314.1467416154,2.64119837689503,2018-12-17
HKG,AllCauses,2,2004,1,101,1,1, ,31.23,26.09,196.71,154.2,165.48,87.945,72.7516666666667,0.356696882324877,0.353381911247837,0.300318371241719,0.5,3631.70607063883,1090.66805196292,3086.37204465737,8977.81912587707,2.4720665580455,2018-12-17
HKG,AllCauses,2,2004,1,102,1,1, ,22.19,21.03,128.105,114.13,105.91,56.6533333333333,53.56,0.392148560367772,0.382852373665114,0.321339565888625,0.5,2541.03801867592,816.536053827811,2132.76999176201,5891.4470812197,2.31851984815623,2018-12-17
HKG,AllCauses,2,2004,1,103,1,1, ,17.65,14.68,93.1,73.25,75.45,40.6666666666667,34.1783333333333,0.431959382724297,0.41320998731831,0.342456719050373,0.5,1724.5019648481,590.567284877803,1429.2183224092,3758.67708945769,2.17957251778994,2018-12-17
HKG,AllCauses,2,2004,1,104,1,1, ,12.16,9.18,58.57,42.42,46.41,25.2316666666667,19.68,0.47515493375886,0.444242010892292,0.363500839043444,0.5,1133.9346799703,412.186207589664,927.841576175469,2329.45876704848,2.05431477508872,2018-12-17
HKG,AllCauses,2,2004,1,105,1,1, ,7.5,5.87,33.245,25.02,25.75,14.125,11.5316666666667,0.521112121605821,0.475715180456023,0.384305257899979,0.5,721.748472380637,277.371732817157,583.062605972059,1401.61719087302,1.94197458603532,2018-12-17
HKG,AllCauses,2,2004,1,106,1,1, ,4.73,3.99,19.155,15.43,14.43,8.00333333333333,7.05,0.579273693534101,0.507382439294109,0.404710850122209,0.5,444.37673956348,179.844088043272,354.454695541844,818.554584900956,1.84202842323619,2018-12-17
HKG,AllCauses,2,2004,1,107,1,1, ,3.17,2.45,11.44,8.59,8.27,4.66333333333333,3.88666666666667,0.657309941520468,0.538990570043097,0.424570753749548,0.5,264.532651520209,112.312827247302,208.376237896558,464.099889359112,1.75441438586895,2018-12-17
HKG,AllCauses,2,2004,1,108,1,1, ,1.93,1.57,6.14,4.79,4.21,2.42666666666667,2.13333333333333,0.767543859649123,0.570288238115184,0.443754307130457,0.5,152.219824272907,67.5482026517438,118.445722947035,255.723651462554,1.67996286084315,2018-12-17
HKG,AllCauses,2,2004,1,109,1,1, ,1.21,0.96,3.225,2.62,2.02,1.21166666666667,1.15,0.918842625264644,0.601033908891828,0.462149998765605,0.5,84.6716216211631,39.1309898277024,65.106126707312,137.277928515519,1.62129797312406,2018-12-17
HKG,AllCauses,2,2004,1,110,999,1, ,1.12,0.81,1.85,1.2,0.92,0.646666666666667,0.465,1.73613193403298,0.631003115517092,1,1.58477822915426,45.5406317934608,45.5406317934608,72.1718018082071,72.1718018082071,1.58477822915426,2018-12-17
HKG,AllCauses,3,2004,1,0,1,1, ,104.73,27.43,49796,38750,38650,17810.1621904663,19563.7322872826,0.00353615810840059,0.00371136432299196,0.00369957536914402,0.141402144247884,1e+05,369.957536914402,99682.355252086,8453570.64529402,84.5357064529402,2018-12-17
HKG,AllCauses,3,2004,1,1,1,1, ,7.59,7.42,39365.08,39750,40000,19801.630014587,20673.2506298283,0.000370847294939981,0.000303906729379272,0.000303860556745278,0.5,99630.0424630856,30.2736401713889,99614.9056429999,8353888.29004194,83.8490889245297,2018-12-17
HKG,AllCauses,3,2004,1,2,1,1, ,4.93,4.09,41123.755,45850,42500,20395.8535234863,23088.9989235062,0.000207428552528614,0.000190608842013786,0.000190590677879581,0.5,99599.7688229142,18.9827874566088,99590.2774291859,8254273.38439894,82.8744231231583,2018-12-17
HKG,AllCauses,3,2004,1,3,1,1, ,2.64,2.36,47224.275,52700,48600,24125.8695649424,27784.1400718708,9.63205369250045e-05,0.000120848883734351,0.000120841581949208,0.5,99580.7860354576,12.0334997162703,99574.7692855995,8154683.10696975,81.8901259131066,2018-12-17
HKG,AllCauses,3,2004,1,4,1,1, ,1.11,0.89,53674.375,55450,54650,25837.5079075653,28214.8516598519,3.70011599124639e-05,0,0,0.5,99568.7525357413,0,99568.7525357413,8055108.33768415,80.8999624133352,2018-12-17
HKG,AllCauses,3,2004,1,5,1,1, ,3.73,3.27,56251.42,60850,57050,28021.4509563503,31051.2224941596,0.000118498107350169,0.000209876021544379,0.000209853999883078,0.5,99568.7525357413,20.8949009829937,99558.3050852498,7955539.58514841,79.8999624133352,2018-12-17
HKG,AllCauses,3,2004,1,6,1,1, ,2.07,1.93,61474.4,69050,62100,30410.6658419831,34421.8293504387,6.16974556991531e-05,9.48956880711144e-05,9.48911856889355e-05,0.5,99547.8576347583,9.44621424375557,99543.1345276364,7855981.28006316,78.9166283104434,2018-12-17
HKG,AllCauses,3,2004,1,7,1,1, ,4.75,4.26,69476.41,75450,69900,35054.9091973212,38912.1839377841,0.000121810924535627,0.00011087066699,0.000110864521178295,0.5,99538.4114205146,11.0352783209835,99532.8937813541,7756438.14553552,77.9240700634383,2018-12-17
HKG,AllCauses,3,2004,1,8,1,1, ,2.62,2.39,75799.18,78650,76150,36876.4538483756,40577.4404651106,6.46836423708093e-05,2.65978720249786e-05,2.65975183062846e-05,0.5,99527.3761421936,2.64718120891847,99526.0525515891,7656905.25175417,76.9326545976138,2018-12-17
HKG,AllCauses,3,2004,1,9,1,1, ,3.72,3.29,78825.665,80000,79000,38242.13838865,41758.7996138339,8.76239726062006e-05,7.75342288185586e-05,7.75312231567602e-05,0.5,99524.7289609847,7.71627397069018,99520.8708239993,7557379.19920258,75.9346875706157,2018-12-17
HKG,AllCauses,3,2004,1,10,1,1, ,4.76,4.26,80175.735,81350,80350,38408.6317592736,41983.1640438602,0.000112200503918192,0.000128266362238321,0.000128258136636014,0.5,99517.012687014,12.763866610819,99510.6307537086,7457858.32837858,74.9405365676914,2018-12-17
HKG,AllCauses,3,2004,1,11,1,1, ,4.71,4.3,82050.225,83900,82750,40044.2884617193,43915.3880627756,0.000107313419643433,0.000170276926064494,0.000170262430182876,0.5,99504.2488204032,16.9418352176834,99495.7779027943,7358347.69762487,73.9500853969168,2018-12-17
HKG,AllCauses,3,2004,1,12,1,1, ,3.21,2.8,84199.455,84900,84500,40270.2523352513,44468.5089386812,7.09238595142034e-05,2.42242014200919e-05,2.42239080176784e-05,0.5,99487.3069851855,2.40997137333567,99486.1019994988,7258851.91972208,72.9625933165824,2018-12-17
HKG,AllCauses,3,2004,1,13,1,1, ,5.29,4.73,84726.245,86400,84550,40265.0980251475,44851.524282099,0.000117720836757721,2.42880756810668e-05,2.42877807293385e-05,0.5,99484.8970138122,2.4162673645523,99483.6888801299,7159365.81772258,71.9643486862996,2018-12-17
HKG,AllCauses,3,2004,1,14,1,1, ,3.13,2.88,86349.2,89350,86300,41500.0222650929,45791.7005928382,6.88495976850106e-05,4.74250930543448e-05,4.7423968511285e-05,0.5,99482.4807464476,4.71785403434405,99480.1218194304,7059882.12884245,70.966084438888,2018-12-17
HKG,AllCauses,3,2004,1,15,1,1, ,7.59,7.43,89302.355,88500,89250,43510.2347139919,47743.2770051231,0.000164596405300353,8.99956387155242e-05,8.99915892902456e-05,0.5,99477.7628924132,8.95216198172648,99473.2868114224,6960402.00702302,69.9694263787456,2018-12-17
HKG,AllCauses,3,2004,1,16,1,1, ,6.95,6.07,88624.76,84300,88750,40871.391854727,43457.5882431911,0.000154395321571326,7.20284368060437e-05,7.20258428516086e-05,0.5,99468.8107304315,7.16432493030646,99465.2285679664,6860928.7202116,68.9756786054803,2018-12-17
HKG,AllCauses,3,2004,1,17,1,1, ,10.85,10.18,83702.39,83100,83100,40261.6618271003,42800.771901919,0.00025318304624456,0.000170254111373561,0.000170239619376002,0.5,99461.6464055012,16.932312826583,99453.1802490879,6761463.49164363,67.9806109792051,2018-12-17
HKG,AllCauses,3,2004,1,18,1,1, ,6.63,6.38,84123.225,87350,85150,41292.5711913962,45317.5943073658,0.000150213314165598,0.000140627563959236,0.000140617676598581,0.5,99444.7140926746,13.9836846457221,99437.7222503518,6662010.31139454,66.9921008087577,2018-12-17
HKG,AllCauses,3,2004,1,19,1,1, ,9.31,8.72,88051.465,89750,88750,42706.3494074041,46854.1037557486,0.000201316533840608,6.854349576084e-05,6.85411467359396e-05,0.5,99430.7304080289,6.81509628295836,99427.3228598874,6562572.58914419,66.0014520884408,2018-12-17
HKG,AllCauses,3,2004,1,20,1,1, ,18.3,16.74,90504.79,91450,91250,43613.9831774692,47403.9656971705,0.000384979011648143,0.000354507469217193,0.000354444642580583,0.5,99423.915311746,35.240274126634,99406.2951746826,6463145.2662843,65.0059419408194,2018-12-17
HKG,AllCauses,3,2004,1,21,1,1, ,17.04,15.01,92400.15,91250,93350,44960.7238734241,47462.2382058087,0.000346775295651356,0.000170574981463218,0.000170560434791717,0.5,99388.6750376193,16.951775627789,99380.1991498054,6363738.97110962,64.0288138331747,2018-12-17
HKG,AllCauses,3,2004,1,22,1,1, ,16.07,13.98,92650.53,91400,94050,45131.0623362038,47803.1593804268,0.000323346980745442,0.000251035481767457,0.000251003976315397,0.5,99371.7232619915,24.9426976720731,99359.2519131555,6264358.77195982,63.0396511837071,2018-12-17
HKG,AllCauses,3,2004,1,23,1,1, ,16.74,14.31,92851.38,92250,94300,44980.0183562152,48062.7406229704,0.000333717533106968,0.000246878461951935,0.000246847991225731,0.5,99346.7805643195,24.5235532170457,99334.5187877109,6164999.52004666,62.0553528260062,2018-12-17
HKG,AllCauses,3,2004,1,24,1,1, ,19,16.03,93802.345,92450,95350,45672.3694811173,48068.6796958029,0.000373689011458437,0.000342037863274326,0.000341979378326403,0.5,99322.2570111024,33.966163706632,99305.2739292491,6065665.00125895,61.0705513929362,2018-12-17
HKG,AllCauses,3,2004,1,25,1,1, ,24.45,20.61,93854.21,92250,95250,45726.2547829655,48568.9632514116,0.000477860923801804,0.000298362140658276,0.000298317637313843,0.5,99288.2908473958,29.6194483385248,99273.4811232265,5966359.7273297,60.0912723585894,2018-12-17
HKG,AllCauses,3,2004,1,26,1,1, ,19.54,16.52,93474.465,93800,94700,44840.1400515825,48499.6638555282,0.000386330359509711,0.000260228928979017,0.000260195073836322,0.5,99258.6713990573,25.8266173335729,99245.7580903905,5867086.24620647,59.1090547909772,2018-12-17
HKG,AllCauses,3,2004,1,27,1,1, ,29.45,24.63,94931.465,96000,96050,46388.5091282113,50550.2031996743,0.00055787825834822,0.000229753633718725,0.000229727243384259,0.5,99232.8447817237,22.7964878848834,99221.4465377812,5767840.48811608,58.1243085472682,2018-12-17
HKG,AllCauses,3,2004,1,28,1,1, ,30.61,26.47,97077.99,100100,98150,46467.5870165886,51354.5278765422,0.000583508136808932,0.000450813052759366,0.000450711459454891,0.5,99210.0482938388,44.7151056591063,99187.6907410093,5668619.0415783,57.1375494626217,2018-12-17
HKG,AllCauses,3,2004,1,29,1,1, ,27.6,24.47,101025.565,106250,101950,49645.9887945411,55055.6577131367,0.000497317871655263,0.000434389165817807,0.000434294839331319,0.5,99165.3331881797,43.0669924441972,99143.7996919576,5569431.35083729,56.1630881657861,2018-12-17
HKG,AllCauses,3,2004,1,30,1,1, ,34.58,29.51,107105.055,110700,107950,52014.3620722356,57306.1718425472,0.000586257656315137,0.000394753179547606,0.000394675279886794,0.5,99122.2661957355,39.1211081538152,99102.7056416586,5470287.55114533,55.1872728610061,2018-12-17
HKG,AllCauses,3,2004,1,31,1,1, ,41.17,34.93,111305.83,111750,111900,53973.6489754909,58599.6461157458,0.000676004019766177,0.000442719007581139,0.000442621029209746,0.5,99083.1450875817,43.856283656004,99061.2169457537,5371184.84550368,54.2088650976508,2018-12-17
HKG,AllCauses,3,2004,1,32,1,1, ,34.47,29.62,111974.77,112650,112200,53363.1531070406,58528.5097711462,0.000572786196499492,0.000411171333907603,0.000411086820349465,0.5,99039.2888039257,40.7137463240782,99018.9319307636,5272123.62855792,53.2326482977425,2018-12-17
HKG,AllCauses,3,2004,1,33,1,1, ,34.52,29.58,112577.45,115950,112500,54049.3919180197,57970.07,0.00057222199520036,0.000342465667565001,0.000342407036237879,0.5,98998.5750576016,33.8978086772465,98981.626153263,5173104.69662716,52.2543349095401,2018-12-17
HKG,AllCauses,3,2004,1,34,1,1, ,33.89,30.2,115827.155,117650,115700,57855.6483333333,58819.9666666667,0.00054930072577719,0.000444245489287868,0.000444146834174036,0.5,98964.6772489243,43.954848095165,98942.6998248768,5074123.0704739,51.272062027859,2018-12-17
HKG,AllCauses,3,2004,1,35,1,1, ,32.85,29.23,117401.325,119000,117150,58580.475,59495.1283333333,0.000525764834118569,0.000456510125783109,0.000456405948814558,0.5,98920.7224008292,45.148006164772,98898.1483977468,4975180.37064902,50.294622298546,2018-12-17
HKG,AllCauses,3,2004,1,36,1,1, ,33.2,30.9,118676.985,118450,118350,59180.5333333333,59219.85,0.000541383382345468,0.000269207323445673,0.000269171092031056,0.5,98875.5743946644,26.6144463350097,98862.2671714969,4876282.22225127,49.3173592376563,2018-12-17
HKG,AllCauses,3,2004,1,37,1,1, ,46.57,42.55,118132.835,121600,117800,58907.7616666667,60792.9083333333,0.000744523819290235,0.000526266302925107,0.000526127861242906,0.5,98848.9599483294,52.0071918837002,98822.9563523876,4777419.95507978,48.3305029974725,2018-12-17
HKG,AllCauses,3,2004,1,38,1,1, ,52.89,50.26,121155.17,129900,120700,60358.815,64941.6233333333,0.000823221381920412,0.000533236282345395,0.000533094149774112,0.5,98796.9527564457,52.6680775299705,98770.6187176807,4678596.99872739,47.3556812046731,2018-12-17
HKG,AllCauses,3,2004,1,39,1,1, ,67.49,62.68,129408.615,137300,128900,64461.2483333333,68639.5533333333,0.000977980585917082,0.000720867052691139,0.000720607321653086,0.5,98744.2846789157,71.1558545110233,98708.7067516602,4579826.38000971,46.380673017196,2018-12-17
HKG,AllCauses,3,2004,1,40,1,1, ,60.39,56.76,137173.855,144300,137050,68535.065,72140.54,0.000832766988988602,0.000620611513864309,0.000620418994278674,0.5,98673.1288244047,61.2186833475672,98642.5194827309,4481117.67325805,45.4137588079576,2018-12-17
HKG,AllCauses,3,2004,1,41,1,1, ,66.33,58.83,144204.785,141300,144100,72061.055,70640.195,0.00087707711039672,0.000710847080281534,0.000710594518262249,0.5,98611.9101410571,70.0730827816047,98576.8735996663,4382475.15377532,44.441641455951,2018-12-17
HKG,AllCauses,3,2004,1,42,1,1, ,66.75,59.43,140778.96,136450,140250,70136.125,68215.095,0.0009120266521683,0.000629544286270011,0.000629346185622389,0.5,98541.8370582755,62.0169292768487,98510.8285936371,4283898.28017565,43.4728883493642,2018-12-17
HKG,AllCauses,3,2004,1,43,1,1, ,89.7,80.54,135915.135,138350,135350,67689.95,69161.5766666667,0.00124397589231619,0.000877982573539179,0.000877597315964179,0.5,98479.8201289987,86.4256258218443,98436.6073160878,4185387.45158201,42.499950204007,2018-12-17
HKG,AllCauses,3,2004,1,44,1,1, ,96.64,83.62,137908.05,136600,137450,68741.1066666667,68286.0633333333,0.00131550553076445,0.000931649811703731,0.00093121602808512,0.5,98393.3945031768,91.6255060190607,98347.5817501673,4086950.84426593,41.5368416233873,2018-12-17
HKG,AllCauses,3,2004,1,45,1,1, ,92.81,85.45,136254.595,134250,135900,67965.4683333333,67110.7583333333,0.00131969928683231,0.000875385119750803,0.000875002137825202,0.5,98301.7689971578,86.0142580245122,98258.7618681455,3988603.26251576,40.5750914068605,2018-12-17
HKG,AllCauses,3,2004,1,46,1,1, ,123.75,105.58,133869.15,129600,133450,66745.625,64782.4033333333,0.00174358273978536,0.0012599454583344,0.00125915222676966,0.5,98215.7547391333,123.668586283642,98153.9204459914,3890344.50064761,39.6101879070277,2018-12-17
HKG,AllCauses,3,2004,1,47,1,1, ,111.33,99.98,129352.875,122800,129100,64568.555,61383.3366666667,0.00167770405989006,0.00109892917828014,0.00109832568720768,0.5,98092.0861528496,107.737057933463,98038.2176238829,3792190.58020162,38.6594956732038,2018-12-17
HKG,AllCauses,3,2004,1,48,1,1, ,124.32,108.04,122762.17,116350,122700,61370.72,58156.9933333333,0.00194398431560391,0.00116150586482519,0.0011608317084065,0.5,97984.3490949161,113.74333935695,97927.4774252377,3694152.36257774,37.7014533106635,2018-12-17
HKG,AllCauses,3,2004,1,49,1,1, ,137.79,117.57,116264.875,110050,116150,58097.965,55005.405,0.00225775766009448,0.00173920102632468,0.0017376899302696,0.5,97870.6057555592,170.068766090821,97785.5713725138,3596224.8851525,36.7446881256095,2018-12-17
HKG,AllCauses,3,2004,1,50,1,1, ,142.04,120.35,110212.235,103150,110350,55198.6733333333,51554.9416666667,0.00245790271364581,0.00178858969159692,0.00178699159422472,0.5,97700.5369894684,174.590038351421,97613.2419702927,3498439.31377999,35.8077797889391,2018-12-17
HKG,AllCauses,3,2004,1,51,1,1, ,132.8,116.58,103156.225,97400,103150,51597.1333333333,48680.57,0.00248689381298488,0.0015117017724922,0.00151056001436661,0.5,97525.946951117,147.318795827596,97452.2875532032,3400826.07180969,34.8709874461849,2018-12-17
HKG,AllCauses,3,2004,1,52,1,1, ,144.52,126.89,97338.97,95150,97250,48649.0866666667,47553.8516666667,0.0028212235998405,0.00186994482513607,0.00186819811144066,0.5,97378.6281552894,181.922569214394,97287.6668706822,3303373.78425649,33.9229854315529,2018-12-17
HKG,AllCauses,3,2004,1,53,1,1, ,169.47,140.99,95096.29,95050,95000,47528.245,47501.5016666667,0.00326697703498035,0.00225389977262285,0.00225136259979696,0.5,97196.705586075,218.825027779966,97087.293072185,3206086.11738581,32.9855430598579,2018-12-17
HKG,AllCauses,3,2004,1,54,1,1, ,170.46,144.02,94889.735,90800,94700,47378.41,45375.9966666667,0.00339045886121781,0.00208643193575616,0.00208425760494152,0.5,96977.880558295,202.126885064736,96876.8171157626,3108998.82431362,32.0588448253904,2018-12-17
HKG,AllCauses,3,2004,1,55,1,1, ,179.38,148.12,90617.68,82300,90400,45229.8966666667,41125.3133333333,0.00379247528898372,0.00232449461091389,0.00232179610964163,0.5,96775.7536732303,224.693568386143,96663.4068890372,3012122.00719786,31.1247589697776,2018-12-17
HKG,AllCauses,3,2004,1,56,1,1, ,189.35,172.21,82120.615,76000,81900,40981.5583333333,37971.2983333333,0.00457944164739321,0.00279132359454163,0.00278743328039973,0.5,96551.0601048441,269.129638194117,96416.4952857471,2915458.60030882,30.1960288902364,2018-12-17
HKG,AllCauses,3,2004,1,57,1,1, ,179.93,163.6,75828.86,64850,75650,37854.9883333333,32397.7333333333,0.00488991731352377,0.00307155075887479,0.00306684078031173,0.5,96281.93046665,295.281350762261,96134.2897912689,2819042.10502308,29.2790359661467,2018-12-17
HKG,AllCauses,3,2004,1,58,1,1, ,133.76,121.62,64710.08,54700,64600,32322.2933333333,27329.73,0.00428116241041726,0.00271807495771817,0.00271438600540473,0.5,95986.6491158878,260.54481706586,95856.3767073548,2722907.81523181,28.3675682015355,2018-12-17
HKG,AllCauses,3,2004,1,59,1,1, ,156.36,142.09,54592.37,51650,54450,27251.06,25801.3183333333,0.00562557248847185,0.00390715783030786,0.00389953977163119,0.5,95726.1042988219,373.287750896572,95539.4604233736,2627051.43852445,27.443417422731,2018-12-17
HKG,AllCauses,3,2004,1,60,1,1, ,184.82,169.76,51546.365,47750,51400,25730.8033333333,23846.7066666667,0.00715203325056059,0.00371251456268788,0.00370563594897558,0.5,95352.8165479253,353.342824836066,95176.1451355073,2531511.97810108,26.5488956671638,2018-12-17
HKG,AllCauses,3,2004,1,61,1,1, ,170.19,156.36,47625.215,43650,47500,23778.365,21798.94,0.0071647500877904,0.00337874633481645,0.00337304799803619,0.5,94999.4737230893,320.437784656158,94839.2548307612,2436335.83296557,25.6457824184075,2018-12-17
HKG,AllCauses,3,2004,1,62,1,1, ,174.38,160.16,43584.01,44250,43500,21779.0633333333,22098.3066666667,0.00762443145521256,0.00406076343639692,0.00405253524292733,0.5,94679.0359384331,383.690129906883,94487.1908734797,2341496.57813481,24.7308874126836,2018-12-17
HKG,AllCauses,3,2004,1,63,1,1, ,191.11,175.47,44140.475,46950,44000,22031.8516666667,23445.755,0.00806067044571827,0.00481172565878302,0.00480017709114494,0.5,94295.3458085262,452.634358751677,94069.0286291504,2247009.38726133,23.8294835020177,2018-12-17
HKG,AllCauses,3,2004,1,64,1,1, ,230.77,211.95,46777.65,48700,46550,23313.4616666667,24314.675,0.00929534579734766,0.00488994923734953,0.0048780225959132,0.5,93842.7114497745,457.766866913762,93613.8280163177,2152940.35863218,22.9420092980205,2018-12-17
HKG,AllCauses,3,2004,1,65,1,1, ,260.23,241.55,48524.14,50700,48300,24193.3716666667,25309.7416666667,0.0101363321660442,0.0060850860343256,0.00606662805749155,0.5,93384.9445828608,566.531724953677,93101.6787203839,2059326.53061586,22.0520185541109,2018-12-17
HKG,AllCauses,3,2004,1,66,1,1, ,291.4,270.45,50624.925,51000,50500,25298.5666666667,25454.925,0.0110701743180559,0.00723868991961212,0.00721258508613345,0.5,92818.4128579071,669.460700297518,92483.6825077583,1966224.85189548,21.1835646759605,2018-12-17
HKG,AllCauses,3,2004,1,67,1,1, ,315.8,293.12,50947.675,50300,50850,25477.6333333333,25101.1466666667,0.0120390408784079,0.00747007811535111,0.00744228090549091,0.5,92148.9521576096,685.798387103574,91806.0529640578,1873741.16938772,20.3338304507567,2018-12-17
HKG,AllCauses,3,2004,1,68,1,1, ,354.24,328.79,50155.56,48450,49950,25034.04,24170.2016666667,0.0138815268128137,0.00888793060509026,0.00884860769949786,0.5,91463.153770506,809.321566674056,91058.492987169,1781935.11642366,19.4825461725799,2018-12-17
HKG,AllCauses,3,2004,1,69,1,1, ,376.06,349.03,48048.635,48350,47600,23862.6766666667,24116.8283333333,0.0151124943869263,0.00992029304701579,0.0098713298048021,0.5,90653.8322038319,894.873875753214,90206.3952659553,1690876.62343649,18.6520148385412,2018-12-17
HKG,AllCauses,3,2004,1,70,1,1, ,405.54,379.61,47978.255,49200,47550,23842.59,24536.7316666667,0.0162290411058196,0.011278884214453,0.0112156342941553,0.5,89758.9583280787,1006.70365123205,89255.6065024627,1600670.22817054,17.8329857875569,2018-12-17
HKG,AllCauses,3,2004,1,71,1,1, ,468.65,438.69,48844.52,46300,48400,24278.1083333333,23076.885,0.0191603870285274,0.0129163803532407,0.0128334991749374,0.5,88752.2546768467,1139.00198716915,88182.7536832621,1511414.62166808,17.0295912725963,2018-12-17
HKG,AllCauses,3,2004,1,72,1,1, ,487.27,456.11,45874.29,44850,45400,22781.2116666667,22348.9816666667,0.0209035222391395,0.0143825418035571,0.0142798515228193,0.5,87613.2526896775,1251.10423983984,86987.7005697576,1423231.86798481,16.2444815629188,2018-12-17
HKG,AllCauses,3,2004,1,73,1,1, ,550.9,515.67,44472.395,43850,44000,22091.8166666667,21839.055,0.0242783709845958,0.0167329859114638,0.0165941510634848,0.5,86362.1484498377,1433.1065375437,85645.5951810658,1336244.16741506,15.4725674546088,2018-12-17
HKG,AllCauses,3,2004,1,74,1,1, ,566.4,530.19,43325.365,39700,42750,21469.4,19761.635,0.0265962278172255,0.0184536536521464,0.0182849416619071,0.5,84929.041912294,1552.92257676796,84152.58062391,1250598.57223399,14.7252170055737,2018-12-17
HKG,AllCauses,3,2004,1,75,1,1, ,551.16,521.4,38985.485,36650,38250,19216.86,18238.1,0.028635993737545,0.0190425143407639,0.0188629156696896,0.5,83376.119335526,1572.716707892,82589.76098158,1166445.99161008,13.9901688985549,2018-12-17
HKG,AllCauses,3,2004,1,76,1,1, ,582.52,551.08,36005.56,34800,35300,17747.0866666667,17308.1533333333,0.0323375335613164,0.0227676818747283,0.0225114155013857,0.5,81803.402627634,1841.51038597781,80882.6474346451,1083856.2306285,13.2495250296882,2018-12-17
HKG,AllCauses,3,2004,1,77,1,1, ,602.05,569.59,34175.485,32400,33500,16850.3416666667,16105.0683333333,0.035552281097398,0.0254286987473249,0.0251094484471874,0.5,79961.8922416562,2007.79901098142,78957.9927361655,1002973.58319386,12.5431446790019,2018-12-17
HKG,AllCauses,3,2004,1,78,1,1, ,616.96,583.7,31823.685,29550,31200,15702.8266666667,14677.7166666667,0.0395206888443843,0.0284139002840336,0.0280158800726566,0.5,77954.0932306748,2183.95252712328,76862.1169671132,924015.59045769,11.8533299813189,2018-12-17
