PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,1962,1962,1,1,34,O,19682,.,.,.,1
AUS,1,1962,1962,2,1,34,O,18353,.,.,.,1
AUS,1,1962,1962,3,1,34,O,20783,.,.,.,1
AUS,1,1962,1962,4,1,34,O,19681,.,.,.,1
AUS,1,1962,1962,5,1,34,O,20440,.,.,.,1
AUS,1,1962,1962,6,1,34,O,19463,.,.,.,1
AUS,1,1962,1962,7,1,34,O,20125,.,.,.,1
AUS,1,1962,1962,8,1,34,O,20004,.,.,.,1
AUS,1,1962,1962,9,1,34,O,20154,.,.,.,1
AUS,1,1962,1962,10,1,34,O,20105,.,.,.,1
AUS,1,1962,1962,11,1,34,O,18720,.,.,.,1
AUS,1,1962,1962,12,1,34,O,19308,.,.,.,1
AUS,1,1962,1962,TOT,1,34,O,236818,.,.,.,1
AUS,1,1962,1962,UNK,1,34,O,0,.,.,.,1
AUS,1,1963,1963,1,1,35,O,19884,.,.,.,1
AUS,1,1963,1963,2,1,35,O,18348,.,.,.,1
AUS,1,1963,1963,3,1,35,O,20579,.,.,.,1
AUS,1,1963,1963,4,1,35,O,19196,.,.,.,1
AUS,1,1963,1963,5,1,35,O,19408,.,.,.,1
AUS,1,1963,1963,6,1,35,O,18942,.,.,.,1
AUS,1,1963,1963,7,1,35,O,20094,.,.,.,1
AUS,1,1963,1963,8,1,35,O,19761,.,.,.,1
AUS,1,1963,1963,9,1,35,O,20265,.,.,.,1
AUS,1,1963,1963,10,1,35,O,20037,.,.,.,1
AUS,1,1963,1963,11,1,35,O,18334,.,.,.,1
AUS,1,1963,1963,12,1,35,O,18817,.,.,.,1
AUS,1,1963,1963,TOT,1,35,O,233665,.,.,.,1
AUS,1,1963,1963,UNK,1,35,O,0,.,.,.,1
AUS,1,1964,1964,1,1,36,O,19065,.,.,.,1
AUS,1,1964,1964,2,1,36,O,17857,.,.,.,1
AUS,1,1964,1964,3,1,36,O,19763,.,.,.,1
AUS,1,1964,1964,4,1,36,O,19086,.,.,.,1
AUS,1,1964,1964,5,1,36,O,19250,.,.,.,1
AUS,1,1964,1964,6,1,36,O,19120,.,.,.,1
AUS,1,1964,1964,7,1,36,O,19310,.,.,.,1
AUS,1,1964,1964,8,1,36,O,18918,.,.,.,1
AUS,1,1964,1964,9,1,36,O,19264,.,.,.,1
AUS,1,1964,1964,10,1,36,O,19215,.,.,.,1
AUS,1,1964,1964,11,1,36,O,18015,.,.,.,1
AUS,1,1964,1964,12,1,36,O,18778,.,.,.,1
AUS,1,1964,1964,TOT,1,36,O,227641,.,.,.,1
AUS,1,1964,1964,UNK,1,36,O,0,.,.,.,1
AUS,1,1965,1965,1,1,37,O,18355,.,.,.,1
AUS,1,1965,1965,2,1,37,O,17212,.,.,.,1
AUS,1,1965,1965,3,1,37,O,18835,.,.,.,1
AUS,1,1965,1965,4,1,37,O,17817,.,.,.,1
AUS,1,1965,1965,5,1,37,O,19176,.,.,.,1
AUS,1,1965,1965,6,1,37,O,18262,.,.,.,1
AUS,1,1965,1965,7,1,37,O,18982,.,.,.,1
AUS,1,1965,1965,8,1,37,O,19142,.,.,.,1
AUS,1,1965,1965,9,1,37,O,19450,.,.,.,1
AUS,1,1965,1965,10,1,37,O,19347,.,.,.,1
AUS,1,1965,1965,11,1,37,O,17915,.,.,.,1
AUS,1,1965,1965,12,1,37,O,18178,.,.,.,1
AUS,1,1965,1965,TOT,1,37,O,222671,.,.,.,1
AUS,1,1965,1965,UNK,1,37,O,0,.,.,.,1
AUS,1,1966,1966,1,1,37,O,18550,.,.,.,1
AUS,1,1966,1966,2,1,37,O,16673,.,.,.,1
AUS,1,1966,1966,3,1,37,O,19275,.,.,.,1
AUS,1,1966,1966,4,1,37,O,17982,.,.,.,1
AUS,1,1966,1966,5,1,37,O,18527,.,.,.,1
AUS,1,1966,1966,6,1,37,O,18115,.,.,.,1
AUS,1,1966,1966,7,1,37,O,18969,.,.,.,1
AUS,1,1966,1966,8,1,37,O,18955,.,.,.,1
AUS,1,1966,1966,9,1,37,O,19092,.,.,.,1
AUS,1,1966,1966,10,1,37,O,19748,.,.,.,1
AUS,1,1966,1966,11,1,37,O,18744,.,.,.,1
AUS,1,1966,1966,12,1,37,O,18558,.,.,.,1
AUS,1,1966,1966,TOT,1,37,O,223188,.,.,.,1
AUS,1,1966,1966,UNK,1,37,O,0,.,.,.,1
AUS,1,1967,1967,1,1,37,O,19294,.,.,.,1
AUS,1,1967,1967,2,1,37,O,17716,.,.,.,1
AUS,1,1967,1967,3,1,37,O,19704,.,.,.,1
AUS,1,1967,1967,4,1,37,O,18514,.,.,.,1
AUS,1,1967,1967,5,1,37,O,19461,.,.,.,1
AUS,1,1967,1967,6,1,37,O,18716,.,.,.,1
AUS,1,1967,1967,7,1,37,O,19610,.,.,.,1
AUS,1,1967,1967,8,1,37,O,19448,.,.,.,1
AUS,1,1967,1967,9,1,37,O,19638,.,.,.,1
AUS,1,1967,1967,10,1,37,O,19932,.,.,.,1
AUS,1,1967,1967,11,1,37,O,18416,.,.,.,1
AUS,1,1967,1967,12,1,37,O,18976,.,.,.,1
AUS,1,1967,1967,TOT,1,37,O,229425,.,.,.,1
AUS,1,1967,1967,UNK,1,37,O,0,.,.,.,1
AUS,1,1968,1968,1,1,38,O,18913,.,.,.,1
AUS,1,1968,1968,2,1,38,O,18491,.,.,.,1
AUS,1,1968,1968,3,1,38,O,20234,.,.,.,1
AUS,1,1968,1968,4,1,38,O,19460,.,.,.,1
AUS,1,1968,1968,5,1,38,O,20423,.,.,.,1
AUS,1,1968,1968,6,1,38,O,19565,.,.,.,1
AUS,1,1968,1968,7,1,38,O,20501,.,.,.,1
AUS,1,1968,1968,8,1,38,O,20825,.,.,.,1
AUS,1,1968,1968,9,1,38,O,20929,.,.,.,1
AUS,1,1968,1968,10,1,38,O,21293,.,.,.,1
AUS,1,1968,1968,11,1,38,O,19373,.,.,.,1
AUS,1,1968,1968,12,1,38,O,19467,.,.,.,1
AUS,1,1968,1968,TOT,1,38,O,239474,.,.,.,1
AUS,1,1968,1968,UNK,1,38,O,0,.,.,.,1
AUS,1,1969,1969,1,1,38,O,20908,.,.,.,1
AUS,1,1969,1969,2,1,38,O,19206,.,.,.,1
AUS,1,1969,1969,3,1,38,O,21936,.,.,.,1
AUS,1,1969,1969,4,1,38,O,20971,.,.,.,1
AUS,1,1969,1969,5,1,38,O,21048,.,.,.,1
AUS,1,1969,1969,6,1,38,O,20454,.,.,.,1
AUS,1,1969,1969,7,1,38,O,21536,.,.,.,1
AUS,1,1969,1969,8,1,38,O,21123,.,.,.,1
AUS,1,1969,1969,9,1,38,O,21530,.,.,.,1
AUS,1,1969,1969,10,1,38,O,21886,.,.,.,1
AUS,1,1969,1969,11,1,38,O,19522,.,.,.,1
AUS,1,1969,1969,12,1,38,O,20300,.,.,.,1
AUS,1,1969,1969,TOT,1,38,O,250420,.,.,.,1
AUS,1,1969,1969,UNK,1,38,O,0,.,.,.,1
AUS,1,1970,1970,1,1,38,O,21007,.,.,.,1
AUS,1,1970,1970,2,1,38,O,19779,.,.,.,1
AUS,1,1970,1970,3,1,38,O,22309,.,.,.,1
AUS,1,1970,1970,4,1,38,O,20868,.,.,.,1
AUS,1,1970,1970,5,1,38,O,21024,.,.,.,1
AUS,1,1970,1970,6,1,38,O,20778,.,.,.,1
AUS,1,1970,1970,7,1,38,O,22050,.,.,.,1
AUS,1,1970,1970,8,1,38,O,21804,.,.,.,1
AUS,1,1970,1970,9,1,38,O,22175,.,.,.,1
AUS,1,1970,1970,10,1,38,O,22771,.,.,.,1
AUS,1,1970,1970,11,1,38,O,21307,.,.,.,1
AUS,1,1970,1970,12,1,38,O,23221,.,.,.,1
AUS,1,1970,1970,TOT,1,38,O,259093,.,.,.,1
AUS,1,1970,1970,UNK,1,38,O,0,.,.,.,1
AUS,1,1971,1971,1,1,39,O,23597,.,.,.,1
AUS,1,1971,1971,2,1,39,O,22044,.,.,.,1
AUS,1,1971,1971,3,1,39,O,24338,.,.,.,1
AUS,1,1971,1971,4,1,39,O,22377,.,.,.,1
AUS,1,1971,1971,5,1,39,O,23312,.,.,.,1
AUS,1,1971,1971,6,1,39,O,22909,.,.,.,1
AUS,1,1971,1971,7,1,39,O,23572,.,.,.,1
AUS,1,1971,1971,8,1,39,O,23162,.,.,.,1
AUS,1,1971,1971,9,1,39,O,23346,.,.,.,1
AUS,1,1971,1971,10,1,39,O,22542,.,.,.,1
AUS,1,1971,1971,11,1,39,O,21024,.,.,.,1
AUS,1,1971,1971,12,1,39,O,22016,.,.,.,1
AUS,1,1971,1971,TOT,1,39,O,274239,.,.,.,1
AUS,1,1971,1971,UNK,1,39,O,0,.,.,.,1
AUS,1,1972,1972,1,1,40,O,22231,.,.,.,1
AUS,1,1972,1972,2,1,40,O,21823,.,.,.,1
AUS,1,1972,1972,3,1,40,O,23966,.,.,.,1
AUS,1,1972,1972,4,1,40,O,21845,.,.,.,1
AUS,1,1972,1972,5,1,40,O,22686,.,.,.,1
AUS,1,1972,1972,6,1,40,O,21980,.,.,.,1
AUS,1,1972,1972,7,1,40,O,22246,.,.,.,1
AUS,1,1972,1972,8,1,40,O,22435,.,.,.,1
AUS,1,1972,1972,9,1,40,O,22157,.,.,.,1
AUS,1,1972,1972,10,1,40,O,21587,.,.,.,1
AUS,1,1972,1972,11,1,40,O,20366,.,.,.,1
AUS,1,1972,1972,12,1,40,O,21228,.,.,.,1
AUS,1,1972,1972,TOT,1,40,O,264550,.,.,.,1
AUS,1,1972,1972,UNK,1,40,O,0,.,.,.,1
AUS,1,1973,1973,1,1,41,O,20953,.,.,.,1
AUS,1,1973,1973,2,1,41,O,19581,.,.,.,1
AUS,1,1973,1973,3,1,41,O,22427,.,.,.,1
AUS,1,1973,1973,4,1,41,O,20666,.,.,.,1
AUS,1,1973,1973,5,1,41,O,21078,.,.,.,1
AUS,1,1973,1973,6,1,41,O,20063,.,.,.,1
AUS,1,1973,1973,7,1,41,O,20747,.,.,.,1
AUS,1,1973,1973,8,1,41,O,20882,.,.,.,1
AUS,1,1973,1973,9,1,41,O,20328,.,.,.,1
AUS,1,1973,1973,10,1,41,O,20664,.,.,.,1
AUS,1,1973,1973,11,1,41,O,18815,.,.,.,1
AUS,1,1973,1973,12,1,41,O,19652,.,.,.,1
AUS,1,1973,1973,TOT,1,41,O,245856,.,.,.,1
AUS,1,1973,1973,UNK,1,41,O,0,.,.,.,1
AUS,1,1974,1974,1,1,41,O,20708,.,.,.,1
AUS,1,1974,1974,2,1,41,O,19382,.,.,.,1
AUS,1,1974,1974,3,1,41,O,21504,.,.,.,1
AUS,1,1974,1974,4,1,41,O,20381,.,.,.,1
AUS,1,1974,1974,5,1,41,O,21472,.,.,.,1
AUS,1,1974,1974,6,1,41,O,20390,.,.,.,1
AUS,1,1974,1974,7,1,41,O,20920,.,.,.,1
AUS,1,1974,1974,8,1,41,O,20338,.,.,.,1
AUS,1,1974,1974,9,1,41,O,19853,.,.,.,1
AUS,1,1974,1974,10,1,41,O,21357,.,.,.,1
AUS,1,1974,1974,11,1,41,O,18929,.,.,.,1
AUS,1,1974,1974,12,1,41,O,19475,.,.,.,1
AUS,1,1974,1974,TOT,1,41,O,244709,.,.,.,1
AUS,1,1974,1974,UNK,1,41,O,0,.,.,.,1
AUS,1,1975,1975,1,1,42,O,20018,.,.,.,0
AUS,1,1975,1975,1,1,63,O,20023,.,.,.,1
AUS,1,1975,1975,2,1,42,O,18658,.,.,.,0
AUS,1,1975,1975,2,1,63,O,18663,.,.,.,1
AUS,1,1975,1975,3,1,42,O,20167,.,.,.,0
AUS,1,1975,1975,3,1,63,O,20170,.,.,.,1
AUS,1,1975,1975,4,1,42,O,19088,.,.,.,0
AUS,1,1975,1975,4,1,63,O,19093,.,.,.,1
AUS,1,1975,1975,5,1,42,O,20454,.,.,.,0
AUS,1,1975,1975,5,1,63,O,20455,.,.,.,1
AUS,1,1975,1975,6,1,42,O,19154,.,.,.,0
AUS,1,1975,1975,6,1,63,O,19159,.,.,.,1
AUS,1,1975,1975,7,1,42,O,20076,.,.,.,0
AUS,1,1975,1975,7,1,63,O,20081,.,.,.,1
AUS,1,1975,1975,8,1,42,O,19031,.,.,.,0
AUS,1,1975,1975,8,1,63,O,19034,.,.,.,1
AUS,1,1975,1975,9,1,42,O,19310,.,.,.,0
AUS,1,1975,1975,9,1,63,O,19313,.,.,.,1
AUS,1,1975,1975,10,1,42,O,19431,.,.,.,0
AUS,1,1975,1975,10,1,63,O,19436,.,.,.,1
AUS,1,1975,1975,11,1,42,O,18204,.,.,.,0
AUS,1,1975,1975,11,1,63,O,18206,.,.,.,1
AUS,1,1975,1975,12,1,42,O,19103,.,.,.,0
AUS,1,1975,1975,12,1,63,O,19105,.,.,.,1
AUS,1,1975,1975,TOT,1,42,O,232694,.,.,.,0
AUS,1,1975,1975,TOT,1,63,O,232738,.,.,.,1
AUS,1,1976,1976,1,1,42,O,19291,.,.,.,0
AUS,1,1976,1976,1,1,63,O,19295,.,.,.,1
AUS,1,1976,1976,2,1,42,O,18664,.,.,.,0
AUS,1,1976,1976,2,1,63,O,18668,.,.,.,1
AUS,1,1976,1976,3,1,42,O,20256,.,.,.,0
AUS,1,1976,1976,3,1,63,O,20263,.,.,.,1
AUS,1,1976,1976,4,1,42,O,19196,.,.,.,0
AUS,1,1976,1976,4,1,63,O,19197,.,.,.,1
AUS,1,1976,1976,5,1,42,O,19272,.,.,.,0
AUS,1,1976,1976,5,1,63,O,19274,.,.,.,1
AUS,1,1976,1976,6,1,42,O,18805,.,.,.,0
AUS,1,1976,1976,6,1,63,O,18812,.,.,.,1
AUS,1,1976,1976,7,1,42,O,18901,.,.,.,0
AUS,1,1976,1976,7,1,63,O,18904,.,.,.,1
AUS,1,1976,1976,8,1,42,O,18370,.,.,.,0
AUS,1,1976,1976,8,1,63,O,18373,.,.,.,1
AUS,1,1976,1976,9,1,42,O,18750,.,.,.,0
AUS,1,1976,1976,9,1,63,O,18754,.,.,.,1
AUS,1,1976,1976,10,1,42,O,19048,.,.,.,0
AUS,1,1976,1976,10,1,63,O,19050,.,.,.,1
AUS,1,1976,1976,11,1,42,O,18111,.,.,.,0
AUS,1,1976,1976,11,1,63,O,18113,.,.,.,1
AUS,1,1976,1976,12,1,42,O,18654,.,.,.,0
AUS,1,1976,1976,12,1,63,O,18656,.,.,.,1
AUS,1,1976,1976,TOT,1,42,O,227318,.,.,.,0
AUS,1,1976,1976,TOT,1,63,O,227359,.,.,.,1
AUS,1,1977,1977,1,1,42,O,18669,.,.,.,0
AUS,1,1977,1977,1,1,63,O,18673,.,.,.,1
AUS,1,1977,1977,2,1,42,O,17921,.,.,.,0
AUS,1,1977,1977,2,1,63,O,17922,.,.,.,1
AUS,1,1977,1977,3,1,42,O,20081,.,.,.,0
AUS,1,1977,1977,3,1,63,O,20085,.,.,.,1
AUS,1,1977,1977,4,1,42,O,18720,.,.,.,0
AUS,1,1977,1977,4,1,63,O,18724,.,.,.,1
AUS,1,1977,1977,5,1,42,O,19836,.,.,.,0
AUS,1,1977,1977,5,1,63,O,19838,.,.,.,1
AUS,1,1977,1977,6,1,42,O,19285,.,.,.,0
AUS,1,1977,1977,6,1,63,O,19286,.,.,.,1
AUS,1,1977,1977,7,1,42,O,19432,.,.,.,0
AUS,1,1977,1977,7,1,63,O,19434,.,.,.,1
AUS,1,1977,1977,8,1,42,O,19136,.,.,.,0
AUS,1,1977,1977,8,1,63,O,19142,.,.,.,1
AUS,1,1977,1977,9,1,42,O,19018,.,.,.,0
AUS,1,1977,1977,9,1,63,O,19019,.,.,.,1
AUS,1,1977,1977,10,1,42,O,19068,.,.,.,0
AUS,1,1977,1977,10,1,63,O,19071,.,.,.,1
AUS,1,1977,1977,11,1,42,O,17798,.,.,.,0
AUS,1,1977,1977,11,1,63,O,17800,.,.,.,1
AUS,1,1977,1977,12,1,42,O,18075,.,.,.,0
AUS,1,1977,1977,12,1,63,O,18078,.,.,.,1
AUS,1,1977,1977,TOT,1,42,O,227039,.,.,.,0
AUS,1,1977,1977,TOT,1,63,O,227072,.,.,.,1
AUS,1,1978,1978,1,1,42,O,18749,.,.,.,0
AUS,1,1978,1978,1,1,63,O,18752,.,.,.,1
AUS,1,1978,1978,2,1,42,O,18015,.,.,.,0
AUS,1,1978,1978,2,1,63,O,18015,.,.,.,1
AUS,1,1978,1978,3,1,42,O,20222,.,.,.,0
AUS,1,1978,1978,3,1,63,O,20223,.,.,.,1
AUS,1,1978,1978,4,1,42,O,18828,.,.,.,0
AUS,1,1978,1978,4,1,63,O,18831,.,.,.,1
AUS,1,1978,1978,5,1,42,O,19316,.,.,.,0
AUS,1,1978,1978,5,1,63,O,19320,.,.,.,1
AUS,1,1978,1978,6,1,42,O,18638,.,.,.,0
AUS,1,1978,1978,6,1,63,O,18641,.,.,.,1
AUS,1,1978,1978,7,1,42,O,18453,.,.,.,0
AUS,1,1978,1978,7,1,63,O,18455,.,.,.,1
AUS,1,1978,1978,8,1,42,O,19253,.,.,.,0
AUS,1,1978,1978,8,1,63,O,19259,.,.,.,1
AUS,1,1978,1978,9,1,42,O,18808,.,.,.,0
AUS,1,1978,1978,9,1,63,O,18810,.,.,.,1
AUS,1,1978,1978,10,1,42,O,18742,.,.,.,0
AUS,1,1978,1978,10,1,63,O,18747,.,.,.,1
AUS,1,1978,1978,11,1,42,O,17737,.,.,.,0
AUS,1,1978,1978,11,1,63,O,17743,.,.,.,1
AUS,1,1978,1978,12,1,42,O,18151,.,.,.,0
AUS,1,1978,1978,12,1,63,O,18154,.,.,.,1
AUS,1,1978,1978,TOT,1,42,O,224912,.,.,.,0
AUS,1,1978,1978,TOT,1,63,O,224950,.,.,.,1
AUS,1,1979,1979,1,1,42,O,18525,.,.,.,0
AUS,1,1979,1979,1,1,63,O,18529,.,.,.,1
AUS,1,1979,1979,2,1,42,O,17958,.,.,.,0
AUS,1,1979,1979,2,1,63,O,17961,.,.,.,1
AUS,1,1979,1979,3,1,42,O,20007,.,.,.,0
AUS,1,1979,1979,3,1,63,O,20011,.,.,.,1
AUS,1,1979,1979,4,1,42,O,18939,.,.,.,0
AUS,1,1979,1979,4,1,63,O,18943,.,.,.,1
AUS,1,1979,1979,5,1,42,O,19644,.,.,.,0
AUS,1,1979,1979,5,1,63,O,19647,.,.,.,1
AUS,1,1979,1979,6,1,42,O,18250,.,.,.,0
AUS,1,1979,1979,6,1,63,O,18251,.,.,.,1
AUS,1,1979,1979,7,1,42,O,19025,.,.,.,0
AUS,1,1979,1979,7,1,63,O,19030,.,.,.,1
AUS,1,1979,1979,8,1,42,O,18798,.,.,.,0
AUS,1,1979,1979,8,1,63,O,18803,.,.,.,1
AUS,1,1979,1979,9,1,42,O,18308,.,.,.,0
AUS,1,1979,1979,9,1,63,O,18312,.,.,.,1
AUS,1,1979,1979,10,1,42,O,18612,.,.,.,0
AUS,1,1979,1979,10,1,63,O,18615,.,.,.,1
AUS,1,1979,1979,11,1,42,O,17626,.,.,.,0
AUS,1,1979,1979,11,1,63,O,17630,.,.,.,1
AUS,1,1979,1979,12,1,42,O,17584,.,.,.,0
AUS,1,1979,1979,12,1,63,O,17589,.,.,.,1
AUS,1,1979,1979,TOT,1,42,O,223276,.,.,.,0
AUS,1,1979,1979,TOT,1,63,O,223321,.,.,.,1
AUS,1,1980,1980,1,1,42,O,18922,.,.,.,0
AUS,1,1980,1980,1,1,63,O,18924,.,.,.,1
AUS,1,1980,1980,2,1,42,O,18210,.,.,.,0
AUS,1,1980,1980,2,1,63,O,18215,.,.,.,1
AUS,1,1980,1980,3,1,42,O,19559,.,.,.,0
AUS,1,1980,1980,3,1,63,O,19561,.,.,.,1
AUS,1,1980,1980,4,1,42,O,18847,.,.,.,0
AUS,1,1980,1980,4,1,63,O,18853,.,.,.,1
AUS,1,1980,1980,5,1,42,O,19785,.,.,.,0
AUS,1,1980,1980,5,1,63,O,19787,.,.,.,1
AUS,1,1980,1980,6,1,42,O,19068,.,.,.,0
AUS,1,1980,1980,6,1,63,O,19070,.,.,.,1
AUS,1,1980,1980,7,1,42,O,19115,.,.,.,0
AUS,1,1980,1980,7,1,63,O,19122,.,.,.,1
AUS,1,1980,1980,8,1,42,O,18470,.,.,.,0
AUS,1,1980,1980,8,1,63,O,18472,.,.,.,1
AUS,1,1980,1980,9,1,42,O,19008,.,.,.,0
AUS,1,1980,1980,9,1,63,O,19013,.,.,.,1
AUS,1,1980,1980,10,1,42,O,19105,.,.,.,0
AUS,1,1980,1980,10,1,63,O,19109,.,.,.,1
AUS,1,1980,1980,11,1,42,O,17255,.,.,.,0
AUS,1,1980,1980,11,1,63,O,17258,.,.,.,1
AUS,1,1980,1980,12,1,42,O,19085,.,.,.,0
AUS,1,1980,1980,12,1,63,O,19090,.,.,.,1
AUS,1,1980,1980,TOT,1,42,O,226429,.,.,.,0
AUS,1,1980,1980,TOT,1,63,O,226474,.,.,.,1
AUS,1,1981,1981,1,1,42,O,19466,.,.,.,0
AUS,1,1981,1981,1,1,63,O,19468,.,.,.,1
AUS,1,1981,1981,2,1,42,O,18534,.,.,.,0
AUS,1,1981,1981,2,1,63,O,18537,.,.,.,1
AUS,1,1981,1981,3,1,42,O,20991,.,.,.,0
AUS,1,1981,1981,3,1,63,O,20992,.,.,.,1
AUS,1,1981,1981,4,1,42,O,20312,.,.,.,0
AUS,1,1981,1981,4,1,63,O,20315,.,.,.,1
AUS,1,1981,1981,5,1,42,O,20648,.,.,.,0
AUS,1,1981,1981,5,1,63,O,20653,.,.,.,1
AUS,1,1981,1981,6,1,42,O,19714,.,.,.,0
AUS,1,1981,1981,6,1,63,O,19725,.,.,.,1
AUS,1,1981,1981,7,1,42,O,20149,.,.,.,0
AUS,1,1981,1981,7,1,63,O,20153,.,.,.,1
AUS,1,1981,1981,8,1,42,O,20027,.,.,.,0
AUS,1,1981,1981,8,1,63,O,20030,.,.,.,1
AUS,1,1981,1981,9,1,42,O,20295,.,.,.,0
AUS,1,1981,1981,9,1,63,O,20297,.,.,.,1
AUS,1,1981,1981,10,1,42,O,20004,.,.,.,0
AUS,1,1981,1981,10,1,63,O,20004,.,.,.,1
AUS,1,1981,1981,11,1,42,O,18089,.,.,.,0
AUS,1,1981,1981,11,1,63,O,18096,.,.,.,1
AUS,1,1981,1981,12,1,42,O,19381,.,.,.,0
AUS,1,1981,1981,12,1,63,O,19382,.,.,.,1
AUS,1,1981,1981,TOT,1,42,O,237610,.,.,.,0
AUS,1,1981,1981,TOT,1,63,O,237652,.,.,.,1
AUS,1,1982,1982,1,1,42,O,19479,.,.,.,0
AUS,1,1982,1982,1,1,63,O,19482,.,.,.,1
AUS,1,1982,1982,2,1,42,O,18710,.,.,.,0
AUS,1,1982,1982,2,1,63,O,18717,.,.,.,1
AUS,1,1982,1982,3,1,42,O,21553,.,.,.,0
AUS,1,1982,1982,3,1,63,O,21557,.,.,.,1
AUS,1,1982,1982,4,1,42,O,19778,.,.,.,0
AUS,1,1982,1982,4,1,63,O,19784,.,.,.,1
AUS,1,1982,1982,5,1,42,O,19967,.,.,.,0
AUS,1,1982,1982,5,1,63,O,19974,.,.,.,1
AUS,1,1982,1982,6,1,42,O,19869,.,.,.,0
AUS,1,1982,1982,6,1,63,O,19873,.,.,.,1
AUS,1,1982,1982,7,1,42,O,20226,.,.,.,0
AUS,1,1982,1982,7,1,63,O,20232,.,.,.,1
AUS,1,1982,1982,8,1,42,O,20543,.,.,.,0
AUS,1,1982,1982,8,1,63,O,20548,.,.,.,1
AUS,1,1982,1982,9,1,42,O,20323,.,.,.,0
AUS,1,1982,1982,9,1,63,O,20329,.,.,.,1
AUS,1,1982,1982,10,1,42,O,20024,.,.,.,0
AUS,1,1982,1982,10,1,63,O,20030,.,.,.,1
AUS,1,1982,1982,11,1,42,O,18711,.,.,.,0
AUS,1,1982,1982,11,1,63,O,18717,.,.,.,1
AUS,1,1982,1982,12,1,42,O,19528,.,.,.,0
AUS,1,1982,1982,12,1,63,O,19532,.,.,.,1
AUS,1,1982,1982,TOT,1,42,O,238711,.,.,.,0
AUS,1,1982,1982,TOT,1,63,O,238775,.,.,.,1
AUS,1,1983,1983,1,1,42,O,19885,.,.,.,0
AUS,1,1983,1983,1,1,63,O,19889,.,.,.,1
AUS,1,1983,1983,2,1,42,O,19352,.,.,.,0
AUS,1,1983,1983,2,1,63,O,19360,.,.,.,1
AUS,1,1983,1983,3,1,42,O,22179,.,.,.,0
AUS,1,1983,1983,3,1,63,O,22184,.,.,.,1
AUS,1,1983,1983,4,1,42,O,20457,.,.,.,0
AUS,1,1983,1983,4,1,63,O,20460,.,.,.,1
AUS,1,1983,1983,5,1,42,O,20847,.,.,.,0
AUS,1,1983,1983,5,1,63,O,20854,.,.,.,1
AUS,1,1983,1983,6,1,42,O,20113,.,.,.,0
AUS,1,1983,1983,6,1,63,O,20118,.,.,.,1
AUS,1,1983,1983,7,1,42,O,20684,.,.,.,0
AUS,1,1983,1983,7,1,63,O,20688,.,.,.,1
AUS,1,1983,1983,8,1,42,O,20648,.,.,.,0
AUS,1,1983,1983,8,1,63,O,20650,.,.,.,1
AUS,1,1983,1983,9,1,42,O,20680,.,.,.,0
AUS,1,1983,1983,9,1,63,O,20683,.,.,.,1
AUS,1,1983,1983,10,1,42,O,20311,.,.,.,0
AUS,1,1983,1983,10,1,63,O,20316,.,.,.,1
AUS,1,1983,1983,11,1,42,O,18609,.,.,.,0
AUS,1,1983,1983,11,1,63,O,18613,.,.,.,1
AUS,1,1983,1983,12,1,42,O,19182,.,.,.,0
AUS,1,1983,1983,12,1,63,O,19187,.,.,.,1
AUS,1,1983,1983,TOT,1,42,O,242947,.,.,.,0
AUS,1,1983,1983,TOT,1,63,O,243002,.,.,.,1
AUS,1,1984,1984,1,1,42,O,19888,.,.,.,0
AUS,1,1984,1984,1,1,63,O,19890,.,.,.,1
AUS,1,1984,1984,2,1,42,O,19496,.,.,.,0
AUS,1,1984,1984,2,1,63,O,19504,.,.,.,1
AUS,1,1984,1984,3,1,42,O,21665,.,.,.,0
AUS,1,1984,1984,3,1,63,O,21671,.,.,.,1
AUS,1,1984,1984,4,1,42,O,19986,.,.,.,0
AUS,1,1984,1984,4,1,63,O,19987,.,.,.,1
AUS,1,1984,1984,5,1,42,O,20712,.,.,.,0
AUS,1,1984,1984,5,1,63,O,20718,.,.,.,1
AUS,1,1984,1984,6,1,42,O,19755,.,.,.,0
AUS,1,1984,1984,6,1,63,O,19760,.,.,.,1
AUS,1,1984,1984,7,1,42,O,20225,.,.,.,0
AUS,1,1984,1984,7,1,63,O,20233,.,.,.,1
AUS,1,1984,1984,8,1,42,O,20754,.,.,.,0
AUS,1,1984,1984,8,1,63,O,20758,.,.,.,1
AUS,1,1984,1984,9,1,42,O,20120,.,.,.,0
AUS,1,1984,1984,9,1,63,O,20124,.,.,.,1
AUS,1,1984,1984,10,1,42,O,20635,.,.,.,0
AUS,1,1984,1984,10,1,63,O,20638,.,.,.,1
AUS,1,1984,1984,11,1,42,O,19297,.,.,.,0
AUS,1,1984,1984,11,1,63,O,19305,.,.,.,1
AUS,1,1984,1984,12,1,42,O,19643,.,.,.,0
AUS,1,1984,1984,12,1,63,O,19650,.,.,.,1
AUS,1,1984,1984,TOT,1,42,O,242176,.,.,.,0
AUS,1,1984,1984,TOT,1,63,O,242238,.,.,.,1
AUS,1,1985,1985,1,1,42,O,20674,.,.,.,0
AUS,1,1985,1985,1,1,63,O,20677,.,.,.,1
AUS,1,1985,1985,2,1,42,O,18991,.,.,.,0
AUS,1,1985,1985,2,1,63,O,19000,.,.,.,1
AUS,1,1985,1985,3,1,42,O,21424,.,.,.,0
