PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
ESP,20,f,23,1,O,1,1,2011,54,O,261763,.,.,.,1
ESP,20,f,24,1,O,1,1,2011,54,O,273762,.,.,.,1
ESP,20,f,25,1,O,1,1,2011,54,O,286924,.,.,.,1
ESP,20,f,26,1,O,1,1,2011,54,O,301728,.,.,.,1
ESP,20,f,27,1,O,1,1,2011,54,O,314036,.,.,.,1
ESP,20,f,28,1,O,1,1,2011,54,O,334297,.,.,.,1
ESP,20,f,29,1,O,1,1,2011,54,O,349619,.,.,.,1
ESP,20,f,30,1,O,1,1,2011,54,O,367666,.,.,.,1
ESP,20,f,31,1,O,1,1,2011,54,O,378761,.,.,.,1
ESP,20,f,32,1,O,1,1,2011,54,O,394232,.,.,.,1
ESP,20,f,33,1,O,1,1,2011,54,O,398306,.,.,.,1
ESP,20,f,34,1,O,1,1,2011,54,O,406070,.,.,.,1
ESP,20,f,35,1,O,1,1,2011,54,O,401820,.,.,.,1
ESP,20,f,36,1,O,1,1,2011,54,O,399732,.,.,.,1
ESP,20,f,37,1,O,1,1,2011,54,O,388934,.,.,.,1
ESP,20,f,38,1,O,1,1,2011,54,O,387316,.,.,.,1
ESP,20,f,39,1,O,1,1,2011,54,O,381556,.,.,.,1
ESP,20,f,40,1,O,1,1,2011,54,O,376798,.,.,.,1
ESP,20,f,41,1,O,1,1,2011,54,O,374353,.,.,.,1
ESP,20,f,42,1,O,1,1,2011,54,O,371922,.,.,.,1
ESP,20,f,43,1,O,1,1,2011,54,O,374859,.,.,.,1
ESP,20,f,44,1,O,1,1,2011,54,O,364846,.,.,.,1
ESP,20,f,45,1,O,1,1,2011,54,O,363903,.,.,.,1
ESP,20,f,46,1,O,1,1,2011,54,O,368808,.,.,.,1
ESP,20,f,47,1,O,1,1,2011,54,O,351374,.,.,.,1
ESP,20,f,48,1,O,1,1,2011,54,O,340657,.,.,.,1
ESP,20,f,49,1,O,1,1,2011,54,O,333336,.,.,.,1
ESP,20,f,50,1,O,1,1,2011,54,O,335178,.,.,.,1
ESP,20,f,51,1,O,1,1,2011,54,O,326248,.,.,.,1
ESP,20,f,52,1,O,1,1,2011,54,O,319362,.,.,.,1
ESP,20,f,53,1,O,1,1,2011,54,O,311722,.,.,.,1
ESP,20,f,54,1,O,1,1,2011,54,O,291081,.,.,.,1
ESP,20,f,55,1,O,1,1,2011,54,O,282502,.,.,.,1
ESP,20,f,56,1,O,1,1,2011,54,O,270648,.,.,.,1
ESP,20,f,57,1,O,1,1,2011,54,O,269548,.,.,.,1
ESP,20,f,58,1,O,1,1,2011,54,O,267833,.,.,.,1
ESP,20,f,59,1,O,1,1,2011,54,O,251745,.,.,.,1
ESP,20,f,60,1,O,1,1,2011,54,O,246397,.,.,.,1
ESP,20,f,61,1,O,1,1,2011,54,O,257722,.,.,.,1
ESP,20,f,62,1,O,1,1,2011,54,O,269612,.,.,.,1
ESP,20,f,63,1,O,1,1,2011,54,O,246895,.,.,.,1
ESP,20,f,64,1,O,1,1,2011,54,O,237228,.,.,.,1
ESP,20,f,65,1,O,1,1,2011,54,O,248146,.,.,.,1
ESP,20,f,66,1,O,1,1,2011,54,O,236433,.,.,.,1
ESP,20,f,67,1,O,1,1,2011,54,O,232668,.,.,.,1
ESP,20,f,68,1,O,1,1,2011,54,O,200639,.,.,.,1
ESP,20,f,69,1,O,1,1,2011,54,O,184893,.,.,.,1
ESP,20,f,70,1,O,1,1,2011,54,O,227846,.,.,.,1
ESP,20,f,71,1,O,1,1,2011,54,O,153926,.,.,.,1
ESP,20,f,72,1,O,1,1,2011,54,O,173623,.,.,.,1
ESP,20,f,73,1,O,1,1,2011,54,O,193905,.,.,.,1
ESP,20,f,74,1,O,1,1,2011,54,O,213109,.,.,.,1
ESP,20,f,75,1,O,1,1,2011,54,O,203941,.,.,.,1
ESP,20,f,76,1,O,1,1,2011,54,O,200981,.,.,.,1
ESP,20,f,77,1,O,1,1,2011,54,O,203627,.,.,.,1
ESP,20,f,78,1,O,1,1,2011,54,O,198175,.,.,.,1
ESP,20,f,79,1,O,1,1,2011,54,O,183992,.,.,.,1
ESP,20,f,80,1,O,1,1,2011,54,O,182382,.,.,.,1
ESP,20,f,81,1,O,1,1,2011,54,O,166361,.,.,.,1
ESP,20,f,82,1,O,1,1,2011,54,O,159260,.,.,.,1
ESP,20,f,83,1,O,1,1,2011,54,O,142316,.,.,.,1
ESP,20,f,84,1,O,1,1,2011,54,O,135439,.,.,.,1
ESP,20,f,85,1,O,1,1,2011,54,O,120999,.,.,.,1
ESP,20,f,86,1,O,1,1,2011,54,O,110507,.,.,.,1
ESP,20,f,87,1,O,1,1,2011,54,O,97239,.,.,.,1
ESP,20,f,88,1,O,1,1,2011,54,O,87411,.,.,.,1
ESP,20,f,89,1,O,1,1,2011,54,O,70387,.,.,.,1
ESP,20,f,90,1,O,1,1,2011,54,O,59088,.,.,.,1
ESP,20,f,91,1,O,1,1,2011,54,O,43594,.,.,.,1
ESP,20,f,92,1,O,1,1,2011,54,O,36704,.,.,.,1
ESP,20,f,93,1,O,1,1,2011,54,O,28474,.,.,.,1
ESP,20,f,94,1,O,1,1,2011,54,O,22009,.,.,.,1
ESP,20,f,95,1,O,1,1,2011,54,O,17258,.,.,.,1
ESP,20,f,96,1,O,1,1,2011,54,O,13269,.,.,.,1
ESP,20,f,97,1,O,1,1,2011,54,O,9475,.,.,.,1
ESP,20,f,98,1,O,1,1,2011,54,O,6786,.,.,.,1
ESP,20,f,99,1,O,1,1,2011,54,O,4247,.,.,.,1
ESP,20,f,100,1,O,1,1,2011,54,O,2891,.,.,.,1
ESP,20,f,101,1,O,1,1,2011,54,O,1815,.,.,.,1
ESP,20,f,102,1,O,1,1,2011,54,O,1047,.,.,.,1
ESP,20,f,103,1,O,1,1,2011,54,O,638,.,.,.,1
ESP,20,f,104,1,O,1,1,2011,54,O,396,.,.,.,1
ESP,20,f,105,1,O,1,1,2011,54,O,232,.,.,.,1
ESP,20,f,106,1,O,1,1,2011,54,O,110,.,.,.,1
ESP,20,f,107,1,O,1,1,2011,54,O,68,.,.,.,1
ESP,20,f,108,1,O,1,1,2011,54,O,58,.,.,.,1
ESP,20,f,109,1,O,1,1,2011,54,O,17,.,.,.,1
ESP,20,f,110,+,O,1,1,2011,54,O,62,.,.,.,1
ESP,20,m,0,1,O,1,1,2011,54,O,249568,.,.,.,1
ESP,20,m,1,1,O,1,1,2011,54,O,255870,.,.,.,1
ESP,20,m,2,1,O,1,1,2011,54,O,268942,.,.,.,1
ESP,20,m,3,1,O,1,1,2011,54,O,258553,.,.,.,1
ESP,20,m,4,1,O,1,1,2011,54,O,256415,.,.,.,1
ESP,20,m,5,1,O,1,1,2011,54,O,250239,.,.,.,1
ESP,20,m,6,1,O,1,1,2011,54,O,248290,.,.,.,1
ESP,20,m,7,1,O,1,1,2011,54,O,242764,.,.,.,1
ESP,20,m,8,1,O,1,1,2011,54,O,233699,.,.,.,1
ESP,20,m,9,1,O,1,1,2011,54,O,231439,.,.,.,1
ESP,20,m,10,1,O,1,1,2011,54,O,232277,.,.,.,1
ESP,20,m,11,1,O,1,1,2011,54,O,225455,.,.,.,1
ESP,20,m,12,1,O,1,1,2011,54,O,220066,.,.,.,1
ESP,20,m,13,1,O,1,1,2011,54,O,219710,.,.,.,1
ESP,20,m,14,1,O,1,1,2011,54,O,217027,.,.,.,1
ESP,20,m,15,1,O,1,1,2011,54,O,217589,.,.,.,1
ESP,20,m,16,1,O,1,1,2011,54,O,220774,.,.,.,1
ESP,20,m,17,1,O,1,1,2011,54,O,230195,.,.,.,1
ESP,20,m,18,1,O,1,1,2011,54,O,239409,.,.,.,1
ESP,20,m,19,1,O,1,1,2011,54,O,240600,.,.,.,1
ESP,20,m,20,1,O,1,1,2011,54,O,244667,.,.,.,1
ESP,20,m,21,1,O,1,1,2011,54,O,252781,.,.,.,1
ESP,20,m,22,1,O,1,1,2011,54,O,260305,.,.,.,1
ESP,20,m,23,1,O,1,1,2011,54,O,268432,.,.,.,1
ESP,20,m,24,1,O,1,1,2011,54,O,279308,.,.,.,1
ESP,20,m,25,1,O,1,1,2011,54,O,293918,.,.,.,1
ESP,20,m,26,1,O,1,1,2011,54,O,309063,.,.,.,1
ESP,20,m,27,1,O,1,1,2011,54,O,323880,.,.,.,1
ESP,20,m,28,1,O,1,1,2011,54,O,346895,.,.,.,1
ESP,20,m,29,1,O,1,1,2011,54,O,365563,.,.,.,1
ESP,20,m,30,1,O,1,1,2011,54,O,386407,.,.,.,1
ESP,20,m,31,1,O,1,1,2011,54,O,398672,.,.,.,1
ESP,20,m,32,1,O,1,1,2011,54,O,419356,.,.,.,1
ESP,20,m,33,1,O,1,1,2011,54,O,426373,.,.,.,1
ESP,20,m,34,1,O,1,1,2011,54,O,433043,.,.,.,1
ESP,20,m,35,1,O,1,1,2011,54,O,430835,.,.,.,1
ESP,20,m,36,1,O,1,1,2011,54,O,426337,.,.,.,1
ESP,20,m,37,1,O,1,1,2011,54,O,415410,.,.,.,1
ESP,20,m,38,1,O,1,1,2011,54,O,412989,.,.,.,1
ESP,20,m,39,1,O,1,1,2011,54,O,404438,.,.,.,1
ESP,20,m,40,1,O,1,1,2011,54,O,399463,.,.,.,1
ESP,20,m,41,1,O,1,1,2011,54,O,392278,.,.,.,1
ESP,20,m,42,1,O,1,1,2011,54,O,388776,.,.,.,1
ESP,20,m,43,1,O,1,1,2011,54,O,387955,.,.,.,1
ESP,20,m,44,1,O,1,1,2011,54,O,376973,.,.,.,1
ESP,20,m,45,1,O,1,1,2011,54,O,372341,.,.,.,1
ESP,20,m,46,1,O,1,1,2011,54,O,375964,.,.,.,1
ESP,20,m,47,1,O,1,1,2011,54,O,357040,.,.,.,1
ESP,20,m,48,1,O,1,1,2011,54,O,343845,.,.,.,1
ESP,20,m,49,1,O,1,1,2011,54,O,334255,.,.,.,1
ESP,20,m,50,1,O,1,1,2011,54,O,335401,.,.,.,1
ESP,20,m,51,1,O,1,1,2011,54,O,325110,.,.,.,1
ESP,20,m,52,1,O,1,1,2011,54,O,316767,.,.,.,1
ESP,20,m,53,1,O,1,1,2011,54,O,307521,.,.,.,1
ESP,20,m,54,1,O,1,1,2011,54,O,286133,.,.,.,1
ESP,20,m,55,1,O,1,1,2011,54,O,276646,.,.,.,1
ESP,20,m,56,1,O,1,1,2011,54,O,261829,.,.,.,1
ESP,20,m,57,1,O,1,1,2011,54,O,262230,.,.,.,1
ESP,20,m,58,1,O,1,1,2011,54,O,260799,.,.,.,1
ESP,20,m,59,1,O,1,1,2011,54,O,242112,.,.,.,1
ESP,20,m,60,1,O,1,1,2011,54,O,235911,.,.,.,1
ESP,20,m,61,1,O,1,1,2011,54,O,242842,.,.,.,1
ESP,20,m,62,1,O,1,1,2011,54,O,253801,.,.,.,1
ESP,20,m,63,1,O,1,1,2011,54,O,230802,.,.,.,1
ESP,20,m,64,1,O,1,1,2011,54,O,218580,.,.,.,1
ESP,20,m,65,1,O,1,1,2011,54,O,227588,.,.,.,1
ESP,20,m,66,1,O,1,1,2011,54,O,215542,.,.,.,1
ESP,20,m,67,1,O,1,1,2011,54,O,210957,.,.,.,1
ESP,20,m,68,1,O,1,1,2011,54,O,181179,.,.,.,1
ESP,20,m,69,1,O,1,1,2011,54,O,165578,.,.,.,1
ESP,20,m,70,1,O,1,1,2011,54,O,199862,.,.,.,1
ESP,20,m,71,1,O,1,1,2011,54,O,130003,.,.,.,1
ESP,20,m,72,1,O,1,1,2011,54,O,146257,.,.,.,1
ESP,20,m,73,1,O,1,1,2011,54,O,160537,.,.,.,1
ESP,20,m,74,1,O,1,1,2011,54,O,169897,.,.,.,1
ESP,20,m,75,1,O,1,1,2011,54,O,162443,.,.,.,1
ESP,20,m,76,1,O,1,1,2011,54,O,156226,.,.,.,1
ESP,20,m,77,1,O,1,1,2011,54,O,154268,.,.,.,1
ESP,20,m,78,1,O,1,1,2011,54,O,146368,.,.,.,1
ESP,20,m,79,1,O,1,1,2011,54,O,133217,.,.,.,1
ESP,20,m,80,1,O,1,1,2011,54,O,125254,.,.,.,1
ESP,20,m,81,1,O,1,1,2011,54,O,111210,.,.,.,1
ESP,20,m,82,1,O,1,1,2011,54,O,101712,.,.,.,1
ESP,20,m,83,1,O,1,1,2011,54,O,87692,.,.,.,1
ESP,20,m,84,1,O,1,1,2011,54,O,79595,.,.,.,1
ESP,20,m,85,1,O,1,1,2011,54,O,67874,.,.,.,1
ESP,20,m,86,1,O,1,1,2011,54,O,58759,.,.,.,1
ESP,20,m,87,1,O,1,1,2011,54,O,50509,.,.,.,1
ESP,20,m,88,1,O,1,1,2011,54,O,41462,.,.,.,1
ESP,20,m,89,1,O,1,1,2011,54,O,33512,.,.,.,1
ESP,20,m,90,1,O,1,1,2011,54,O,24518,.,.,.,1
ESP,20,m,91,1,O,1,1,2011,54,O,16983,.,.,.,1
ESP,20,m,92,1,O,1,1,2011,54,O,13148,.,.,.,1
ESP,20,m,93,1,O,1,1,2011,54,O,9739,.,.,.,1
ESP,20,m,94,1,O,1,1,2011,54,O,7448,.,.,.,1
ESP,20,m,95,1,O,1,1,2011,54,O,5441,.,.,.,1
ESP,20,m,96,1,O,1,1,2011,54,O,3928,.,.,.,1
ESP,20,m,97,1,O,1,1,2011,54,O,2780,.,.,.,1
ESP,20,m,98,1,O,1,1,2011,54,O,1977,.,.,.,1
ESP,20,m,99,1,O,1,1,2011,54,O,1134,.,.,.,1
ESP,20,m,100,1,O,1,1,2011,54,O,733,.,.,.,1
ESP,20,m,101,1,O,1,1,2011,54,O,476,.,.,.,1
ESP,20,m,102,1,O,1,1,2011,54,O,271,.,.,.,1
ESP,20,m,103,1,O,1,1,2011,54,O,175,.,.,.,1
ESP,20,m,104,1,O,1,1,2011,54,O,94,.,.,.,1
ESP,20,m,105,1,O,1,1,2011,54,O,59,.,.,.,1
ESP,20,m,106,1,O,1,1,2011,54,O,37,.,.,.,1
ESP,20,m,107,1,O,1,1,2011,54,O,27,.,.,.,1
ESP,20,m,108,1,O,1,1,2011,54,O,19,.,.,.,1
ESP,20,m,109,1,O,1,1,2011,54,O,21,.,.,.,1
ESP,20,m,110,+,O,1,1,2011,54,O,43,.,.,.,1
ESP,20,f,0,1,O,1,1,2012,54,O,230574,.,.,.,0
ESP,20,f,0,1,O,1,1,2012,84,O,230574,.,.,.,1
ESP,20,f,1,1,O,1,1,2012,54,O,234151,.,.,.,0
ESP,20,f,1,1,O,1,1,2012,84,O,234151,.,.,.,1
ESP,20,f,2,1,O,1,1,2012,54,O,238626,.,.,.,0
ESP,20,f,2,1,O,1,1,2012,84,O,238626,.,.,.,1
ESP,20,f,3,1,O,1,1,2012,54,O,252034,.,.,.,0
ESP,20,f,3,1,O,1,1,2012,84,O,252034,.,.,.,1
ESP,20,f,4,1,O,1,1,2012,54,O,243003,.,.,.,0
ESP,20,f,4,1,O,1,1,2012,84,O,243003,.,.,.,1
ESP,20,f,5,1,O,1,1,2012,54,O,241383,.,.,.,0
ESP,20,f,5,1,O,1,1,2012,84,O,241383,.,.,.,1
ESP,20,f,6,1,O,1,1,2012,54,O,237047,.,.,.,0
ESP,20,f,6,1,O,1,1,2012,84,O,237047,.,.,.,1
ESP,20,f,7,1,O,1,1,2012,54,O,233681,.,.,.,0
ESP,20,f,7,1,O,1,1,2012,84,O,233681,.,.,.,1
ESP,20,f,8,1,O,1,1,2012,54,O,230865,.,.,.,0
ESP,20,f,8,1,O,1,1,2012,84,O,230865,.,.,.,1
ESP,20,f,9,1,O,1,1,2012,54,O,221291,.,.,.,0
ESP,20,f,9,1,O,1,1,2012,84,O,221291,.,.,.,1
ESP,20,f,10,1,O,1,1,2012,54,O,220249,.,.,.,0
ESP,20,f,10,1,O,1,1,2012,84,O,220249,.,.,.,1
ESP,20,f,11,1,O,1,1,2012,54,O,218466,.,.,.,0
ESP,20,f,11,1,O,1,1,2012,84,O,218466,.,.,.,1
ESP,20,f,12,1,O,1,1,2012,54,O,214567,.,.,.,0
ESP,20,f,12,1,O,1,1,2012,84,O,214567,.,.,.,1
ESP,20,f,13,1,O,1,1,2012,54,O,206996,.,.,.,0
ESP,20,f,13,1,O,1,1,2012,84,O,206996,.,.,.,1
ESP,20,f,14,1,O,1,1,2012,54,O,209240,.,.,.,0
ESP,20,f,14,1,O,1,1,2012,84,O,209240,.,.,.,1
ESP,20,f,15,1,O,1,1,2012,54,O,207356,.,.,.,0
ESP,20,f,15,1,O,1,1,2012,84,O,207356,.,.,.,1
ESP,20,f,16,1,O,1,1,2012,54,O,205767,.,.,.,0
ESP,20,f,16,1,O,1,1,2012,84,O,205767,.,.,.,1
ESP,20,f,17,1,O,1,1,2012,54,O,208318,.,.,.,0
ESP,20,f,17,1,O,1,1,2012,84,O,208318,.,.,.,1
ESP,20,f,18,1,O,1,1,2012,54,O,218001,.,.,.,0
ESP,20,f,18,1,O,1,1,2012,84,O,218001,.,.,.,1
ESP,20,f,19,1,O,1,1,2012,54,O,227797,.,.,.,0
ESP,20,f,19,1,O,1,1,2012,84,O,227797,.,.,.,1
ESP,20,f,20,1,O,1,1,2012,54,O,229183,.,.,.,0
ESP,20,f,20,1,O,1,1,2012,84,O,229183,.,.,.,1
ESP,20,f,21,1,O,1,1,2012,54,O,236040,.,.,.,0
ESP,20,f,21,1,O,1,1,2012,84,O,236040,.,.,.,1
ESP,20,f,22,1,O,1,1,2012,54,O,245719,.,.,.,0
ESP,20,f,22,1,O,1,1,2012,84,O,245719,.,.,.,1
ESP,20,f,23,1,O,1,1,2012,54,O,255690,.,.,.,0
ESP,20,f,23,1,O,1,1,2012,84,O,255690,.,.,.,1
ESP,20,f,24,1,O,1,1,2012,54,O,264764,.,.,.,0
ESP,20,f,24,1,O,1,1,2012,84,O,264764,.,.,.,1
ESP,20,f,25,1,O,1,1,2012,54,O,276235,.,.,.,0
ESP,20,f,25,1,O,1,1,2012,84,O,276235,.,.,.,1
ESP,20,f,26,1,O,1,1,2012,54,O,288972,.,.,.,0
ESP,20,f,26,1,O,1,1,2012,84,O,288972,.,.,.,1
ESP,20,f,27,1,O,1,1,2012,54,O,303108,.,.,.,0
ESP,20,f,27,1,O,1,1,2012,84,O,303108,.,.,.,1
ESP,20,f,28,1,O,1,1,2012,54,O,314941,.,.,.,0
ESP,20,f,28,1,O,1,1,2012,84,O,314941,.,.,.,1
ESP,20,f,29,1,O,1,1,2012,54,O,334726,.,.,.,0
ESP,20,f,29,1,O,1,1,2012,84,O,334726,.,.,.,1
ESP,20,f,30,1,O,1,1,2012,54,O,349645,.,.,.,0
ESP,20,f,30,1,O,1,1,2012,84,O,349645,.,.,.,1
ESP,20,f,31,1,O,1,1,2012,54,O,367475,.,.,.,0
ESP,20,f,31,1,O,1,1,2012,84,O,367475,.,.,.,1
ESP,20,f,32,1,O,1,1,2012,54,O,378498,.,.,.,0
ESP,20,f,32,1,O,1,1,2012,84,O,378498,.,.,.,1
ESP,20,f,33,1,O,1,1,2012,54,O,393828,.,.,.,0
ESP,20,f,33,1,O,1,1,2012,84,O,393828,.,.,.,1
ESP,20,f,34,1,O,1,1,2012,54,O,398078,.,.,.,0
ESP,20,f,34,1,O,1,1,2012,84,O,398078,.,.,.,1
ESP,20,f,35,1,O,1,1,2012,54,O,405846,.,.,.,0
ESP,20,f,35,1,O,1,1,2012,84,O,405846,.,.,.,1
ESP,20,f,36,1,O,1,1,2012,54,O,401743,.,.,.,0
ESP,20,f,36,1,O,1,1,2012,84,O,401743,.,.,.,1
ESP,20,f,37,1,O,1,1,2012,54,O,399737,.,.,.,0
ESP,20,f,37,1,O,1,1,2012,84,O,399737,.,.,.,1
ESP,20,f,38,1,O,1,1,2012,54,O,388991,.,.,.,0
ESP,20,f,38,1,O,1,1,2012,84,O,388991,.,.,.,1
ESP,20,f,39,1,O,1,1,2012,54,O,387551,.,.,.,0
ESP,20,f,39,1,O,1,1,2012,84,O,387551,.,.,.,1
ESP,20,f,40,1,O,1,1,2012,54,O,381825,.,.,.,0
ESP,20,f,40,1,O,1,1,2012,84,O,381825,.,.,.,1
ESP,20,f,41,1,O,1,1,2012,54,O,377031,.,.,.,0
ESP,20,f,41,1,O,1,1,2012,84,O,377031,.,.,.,1
ESP,20,f,42,1,O,1,1,2012,54,O,374579,.,.,.,0
ESP,20,f,42,1,O,1,1,2012,84,O,374579,.,.,.,1
ESP,20,f,43,1,O,1,1,2012,54,O,372196,.,.,.,0
ESP,20,f,43,1,O,1,1,2012,84,O,372196,.,.,.,1
ESP,20,f,44,1,O,1,1,2012,54,O,375153,.,.,.,0
ESP,20,f,44,1,O,1,1,2012,84,O,375153,.,.,.,1
ESP,20,f,45,1,O,1,1,2012,54,O,365162,.,.,.,0
ESP,20,f,45,1,O,1,1,2012,84,O,365162,.,.,.,1
ESP,20,f,46,1,O,1,1,2012,54,O,364065,.,.,.,0
ESP,20,f,46,1,O,1,1,2012,84,O,364065,.,.,.,1
ESP,20,f,47,1,O,1,1,2012,54,O,369060,.,.,.,0
ESP,20,f,47,1,O,1,1,2012,84,O,369060,.,.,.,1
ESP,20,f,48,1,O,1,1,2012,54,O,351258,.,.,.,0
ESP,20,f,48,1,O,1,1,2012,84,O,351258,.,.,.,1
ESP,20,f,49,1,O,1,1,2012,54,O,340701,.,.,.,0
ESP,20,f,49,1,O,1,1,2012,84,O,340701,.,.,.,1
ESP,20,f,50,1,O,1,1,2012,54,O,333327,.,.,.,0
ESP,20,f,50,1,O,1,1,2012,84,O,333327,.,.,.,1
ESP,20,f,51,1,O,1,1,2012,54,O,335077,.,.,.,0
ESP,20,f,51,1,O,1,1,2012,84,O,335077,.,.,.,1
ESP,20,f,52,1,O,1,1,2012,54,O,326127,.,.,.,0
ESP,20,f,52,1,O,1,1,2012,84,O,326127,.,.,.,1
ESP,20,f,53,1,O,1,1,2012,54,O,319081,.,.,.,0
ESP,20,f,53,1,O,1,1,2012,84,O,319081,.,.,.,1
ESP,20,f,54,1,O,1,1,2012,54,O,311660,.,.,.,0
ESP,20,f,54,1,O,1,1,2012,84,O,311660,.,.,.,1
ESP,20,f,55,1,O,1,1,2012,54,O,290780,.,.,.,0
ESP,20,f,55,1,O,1,1,2012,84,O,290780,.,.,.,1
ESP,20,f,56,1,O,1,1,2012,54,O,282280,.,.,.,0
ESP,20,f,56,1,O,1,1,2012,84,O,282280,.,.,.,1
ESP,20,f,57,1,O,1,1,2012,54,O,270265,.,.,.,0
ESP,20,f,57,1,O,1,1,2012,84,O,270265,.,.,.,1
ESP,20,f,58,1,O,1,1,2012,54,O,269275,.,.,.,0
ESP,20,f,58,1,O,1,1,2012,84,O,269275,.,.,.,1
ESP,20,f,59,1,O,1,1,2012,54,O,267391,.,.,.,0
ESP,20,f,59,1,O,1,1,2012,84,O,267391,.,.,.,1
ESP,20,f,60,1,O,1,1,2012,54,O,251389,.,.,.,0
ESP,20,f,60,1,O,1,1,2012,84,O,251389,.,.,.,1
ESP,20,f,61,1,O,1,1,2012,54,O,246068,.,.,.,0
ESP,20,f,61,1,O,1,1,2012,84,O,246068,.,.,.,1
ESP,20,f,62,1,O,1,1,2012,54,O,257367,.,.,.,0
ESP,20,f,62,1,O,1,1,2012,84,O,257367,.,.,.,1
ESP,20,f,63,1,O,1,1,2012,54,O,268986,.,.,.,0
ESP,20,f,63,1,O,1,1,2012,84,O,268986,.,.,.,1
ESP,20,f,64,1,O,1,1,2012,54,O,246288,.,.,.,0
ESP,20,f,64,1,O,1,1,2012,84,O,246288,.,.,.,1
ESP,20,f,65,1,O,1,1,2012,54,O,236490,.,.,.,0
ESP,20,f,65,1,O,1,1,2012,84,O,236490,.,.,.,1
ESP,20,f,66,1,O,1,1,2012,54,O,247342,.,.,.,0
ESP,20,f,66,1,O,1,1,2012,84,O,247342,.,.,.,1
ESP,20,f,67,1,O,1,1,2012,54,O,235436,.,.,.,0
ESP,20,f,67,1,O,1,1,2012,84,O,235436,.,.,.,1
ESP,20,f,68,1,O,1,1,2012,54,O,231554,.,.,.,0
ESP,20,f,68,1,O,1,1,2012,84,O,231554,.,.,.,1
ESP,20,f,69,1,O,1,1,2012,54,O,199424,.,.,.,0
ESP,20,f,69,1,O,1,1,2012,84,O,199424,.,.,.,1
ESP,20,f,70,1,O,1,1,2012,54,O,183575,.,.,.,0
ESP,20,f,70,1,O,1,1,2012,84,O,183575,.,.,.,1
ESP,20,f,71,1,O,1,1,2012,54,O,226041,.,.,.,0
ESP,20,f,71,1,O,1,1,2012,84,O,226041,.,.,.,1
ESP,20,f,72,1,O,1,1,2012,54,O,152372,.,.,.,0
ESP,20,f,72,1,O,1,1,2012,84,O,152372,.,.,.,1
ESP,20,f,73,1,O,1,1,2012,54,O,171735,.,.,.,0
ESP,20,f,73,1,O,1,1,2012,84,O,171735,.,.,.,1
ESP,20,f,74,1,O,1,1,2012,54,O,191544,.,.,.,0
ESP,20,f,74,1,O,1,1,2012,84,O,191544,.,.,.,1
ESP,20,f,75,1,O,1,1,2012,54,O,209977,.,.,.,0
ESP,20,f,75,1,O,1,1,2012,84,O,209977,.,.,.,1
ESP,20,f,76,1,O,1,1,2012,54,O,200656,.,.,.,0
ESP,20,f,76,1,O,1,1,2012,84,O,200656,.,.,.,1
ESP,20,f,77,1,O,1,1,2012,54,O,197180,.,.,.,0
ESP,20,f,77,1,O,1,1,2012,84,O,197180,.,.,.,1
ESP,20,f,78,1,O,1,1,2012,54,O,199271,.,.,.,0
ESP,20,f,78,1,O,1,1,2012,84,O,199271,.,.,.,1
ESP,20,f,79,1,O,1,1,2012,54,O,193211,.,.,.,0
ESP,20,f,79,1,O,1,1,2012,84,O,193211,.,.,.,1
ESP,20,f,80,1,O,1,1,2012,54,O,178667,.,.,.,0
ESP,20,f,80,1,O,1,1,2012,84,O,178667,.,.,.,1
ESP,20,f,81,1,O,1,1,2012,54,O,176237,.,.,.,0
ESP,20,f,81,1,O,1,1,2012,84,O,176237,.,.,.,1
ESP,20,f,82,1,O,1,1,2012,54,O,159895,.,.,.,0
ESP,20,f,82,1,O,1,1,2012,84,O,159895,.,.,.,1
ESP,20,f,83,1,O,1,1,2012,54,O,152093,.,.,.,0
ESP,20,f,83,1,O,1,1,2012,84,O,152093,.,.,.,1
ESP,20,f,84,1,O,1,1,2012,54,O,134655,.,.,.,0
ESP,20,f,84,1,O,1,1,2012,84,O,134655,.,.,.,1
ESP,20,f,85,1,O,1,1,2012,54,O,126988,.,.,.,0
ESP,20,f,85,1,O,1,1,2012,84,O,126988,.,.,.,1
ESP,20,f,86,1,O,1,1,2012,54,O,112637,.,.,.,0
ESP,20,f,86,1,O,1,1,2012,84,O,112637,.,.,.,1
ESP,20,f,87,1,O,1,1,2012,54,O,101612,.,.,.,0
ESP,20,f,87,1,O,1,1,2012,84,O,101612,.,.,.,1
ESP,20,f,88,1,O,1,1,2012,54,O,88496,.,.,.,0
ESP,20,f,88,1,O,1,1,2012,84,O,88496,.,.,.,1
ESP,20,f,89,1,O,1,1,2012,54,O,78259,.,.,.,0
ESP,20,f,89,1,O,1,1,2012,84,O,78259,.,.,.,1
ESP,20,f,90,1,O,1,1,2012,54,O,62245,.,.,.,0
ESP,20,f,90,1,O,1,1,2012,84,O,62245,.,.,.,1
ESP,20,f,91,1,O,1,1,2012,54,O,51294,.,.,.,0
ESP,20,f,91,1,O,1,1,2012,84,O,51294,.,.,.,1
ESP,20,f,92,1,O,1,1,2012,54,O,37253,.,.,.,0
ESP,20,f,92,1,O,1,1,2012,84,O,37253,.,.,.,1
ESP,20,f,93,1,O,1,1,2012,54,O,30746,.,.,.,0
ESP,20,f,93,1,O,1,1,2012,84,O,30746,.,.,.,1
