PopName,Area,Year,YearReg,Month,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
FRACNP,90,2009,2009,3,81,O,64725,.,.,.,1
FRACNP,90,2009,2009,4,81,O,63560,.,.,.,1
FRACNP,90,2009,2009,5,81,O,66099,.,.,.,1
FRACNP,90,2009,2009,6,81,O,65184,.,.,.,1
FRACNP,90,2009,2009,7,81,O,70900,.,.,.,1
FRACNP,90,2009,2009,8,81,O,68311,.,.,.,1
FRACNP,90,2009,2009,9,81,O,67988,.,.,.,1
FRACNP,90,2009,2009,10,81,O,67903,.,.,.,1
FRACNP,90,2009,2009,11,81,O,65117,.,.,.,1
FRACNP,90,2009,2009,12,81,O,68307,.,.,.,1
FRACNP,90,2009,2009,TOT,81,O,793420,.,.,.,1
FRACNP,90,2010,2010,1,81,O,66785,.,.,.,1
FRACNP,90,2010,2010,2,81,O,61107,.,.,.,1
FRACNP,90,2010,2010,3,81,O,66066,.,.,.,1
FRACNP,90,2010,2010,4,81,O,64024,.,.,.,1
FRACNP,90,2010,2010,5,81,O,66774,.,.,.,1
FRACNP,90,2010,2010,6,81,O,65535,.,.,.,1
FRACNP,90,2010,2010,7,81,O,69761,.,.,.,1
FRACNP,90,2010,2010,8,81,O,68783,.,.,.,1
FRACNP,90,2010,2010,9,81,O,67959,.,.,.,1
FRACNP,90,2010,2010,10,81,O,70298,.,.,.,1
FRACNP,90,2010,2010,11,81,O,66874,.,.,.,1
FRACNP,90,2010,2010,12,81,O,68258,.,.,.,1
FRACNP,90,2010,2010,TOT,81,O,802224,.,.,.,1
FRACNP,90,2011,2011,1,81,O,66293,.,.,.,1
FRACNP,90,2011,2011,2,81,O,60316,.,.,.,1
FRACNP,90,2011,2011,3,81,O,64702,.,.,.,1
FRACNP,90,2011,2011,4,81,O,62244,.,.,.,1
FRACNP,90,2011,2011,5,81,O,67624,.,.,.,1
FRACNP,90,2011,2011,6,81,O,66950,.,.,.,1
FRACNP,90,2011,2011,7,81,O,70231,.,.,.,1
FRACNP,90,2011,2011,8,81,O,69486,.,.,.,1
FRACNP,90,2011,2011,9,81,O,67003,.,.,.,1
FRACNP,90,2011,2011,10,81,O,67464,.,.,.,1
FRACNP,90,2011,2011,11,81,O,64559,.,.,.,1
FRACNP,90,2011,2011,12,81,O,66124,.,.,.,1
FRACNP,90,2011,2011,TOT,81,O,792996,.,.,.,1
FRACNP,90,2012,2012,1,81,O,64914,.,.,.,1
FRACNP,90,2012,2012,2,81,O,61634,.,.,.,1
FRACNP,90,2012,2012,3,81,O,65079,.,.,.,1
FRACNP,90,2012,2012,4,81,O,63184,.,.,.,1
FRACNP,90,2012,2012,5,81,O,66341,.,.,.,1
FRACNP,90,2012,2012,6,81,O,63920,.,.,.,1
FRACNP,90,2012,2012,7,81,O,68774,.,.,.,1
FRACNP,90,2012,2012,8,81,O,68642,.,.,.,1
FRACNP,90,2012,2012,9,81,O,66919,.,.,.,1
FRACNP,90,2012,2012,10,81,O,69892,.,.,.,1
FRACNP,90,2012,2012,11,81,O,65122,.,.,.,1
FRACNP,90,2012,2012,12,81,O,65869,.,.,.,1
FRACNP,90,2012,2012,TOT,81,O,790290,.,.,.,1
FRACNP,90,2013,2013,1,81,O,65670,.,.,.,1
FRACNP,90,2013,2013,2,81,O,58533,.,.,.,1
FRACNP,90,2013,2013,3,81,O,62652,.,.,.,1
FRACNP,90,2013,2013,4,81,O,61106,.,.,.,1
FRACNP,90,2013,2013,5,81,O,65152,.,.,.,1
FRACNP,90,2013,2013,6,81,O,63680,.,.,.,1
FRACNP,90,2013,2013,7,81,O,70099,.,.,.,1
FRACNP,90,2013,2013,8,81,O,68466,.,.,.,1
FRACNP,90,2013,2013,9,81,O,66818,.,.,.,1
FRACNP,90,2013,2013,10,81,O,67931,.,.,.,1
FRACNP,90,2013,2013,11,81,O,64462,.,.,.,1
FRACNP,90,2013,2013,12,81,O,67052,.,.,.,1
FRACNP,90,2013,2013,TOT,81,O,781621,.,.,.,1
FRACNP,90,2014,2014,1,95,O,67011,.,.,.,1
FRACNP,90,2014,2014,2,95,O,60373,.,.,.,1
FRACNP,90,2014,2014,3,95,O,64557,.,.,.,1
FRACNP,90,2014,2014,4,95,O,60665,.,.,.,1
FRACNP,90,2014,2014,5,95,O,64527,.,.,.,1
FRACNP,90,2014,2014,6,95,O,65018,.,.,.,1
FRACNP,90,2014,2014,7,95,O,68465,.,.,.,1
FRACNP,90,2014,2014,8,95,O,66837,.,.,.,1
FRACNP,90,2014,2014,9,95,O,67426,.,.,.,1
FRACNP,90,2014,2014,10,95,O,67637,.,.,.,1
FRACNP,90,2014,2014,11,95,O,63078,.,.,.,1
FRACNP,90,2014,2014,12,95,O,65573,.,.,.,1
FRACNP,90,2014,2014,TOT,95,O,781167,.,.,.,1
FRACNP,90,2015,2015,1,98,O,64596,.,.,.,1
FRACNP,90,2015,2015,2,98,O,57525,.,.,.,1
FRACNP,90,2015,2015,3,98,O,61115,.,.,.,1
FRACNP,90,2015,2015,4,98,O,59699,.,.,.,1
FRACNP,90,2015,2015,5,98,O,64144,.,.,.,1
FRACNP,90,2015,2015,6,98,O,63984,.,.,.,1
FRACNP,90,2015,2015,7,98,O,66701,.,.,.,1
FRACNP,90,2015,2015,8,98,O,65784,.,.,.,1
FRACNP,90,2015,2015,9,98,O,65449,.,.,.,1
FRACNP,90,2015,2015,10,98,O,65888,.,.,.,1
FRACNP,90,2015,2015,11,98,O,61899,.,.,.,1
FRACNP,90,2015,2015,12,98,O,63637,.,.,.,1
FRACNP,90,2015,2015,TOT,98,O,760421,.,.,.,1
FRACNP,90,2016,2016,1,105,O,62570,.,.,.,1
FRACNP,90,2016,2016,2,105,O,57854,.,.,.,1
FRACNP,90,2016,2016,3,105,O,59634,.,.,.,1
FRACNP,90,2016,2016,4,105,O,57235,.,.,.,1
FRACNP,90,2016,2016,5,105,O,62373,.,.,.,1
FRACNP,90,2016,2016,6,105,O,62797,.,.,.,1
FRACNP,90,2016,2016,7,105,O,67237,.,.,.,1
FRACNP,90,2016,2016,8,105,O,65109,.,.,.,1
FRACNP,90,2016,2016,9,105,O,63579,.,.,.,1
FRACNP,90,2016,2016,10,105,O,64513,.,.,.,1
FRACNP,90,2016,2016,11,105,O,60546,.,.,.,1
FRACNP,90,2016,2016,12,105,O,61250,.,.,.,1
FRACNP,90,2016,2016,TOT,105,O,744697,.,.,.,1
FRACNP,90,2017,2017,1,112,O,60446,.,.,.,1
FRACNP,90,2017,2017,2,112,O,54948,.,.,.,1
FRACNP,90,2017,2017,3,112,O,58676,.,.,.,1
FRACNP,90,2017,2017,4,112,O,57195,.,.,.,1
FRACNP,90,2017,2017,5,112,O,62091,.,.,.,1
FRACNP,90,2017,2017,6,112,O,59935,.,.,.,1
FRACNP,90,2017,2017,7,112,O,65170,.,.,.,1
FRACNP,90,2017,2017,8,112,O,64654,.,.,.,1
FRACNP,90,2017,2017,9,112,O,61693,.,.,.,1
FRACNP,90,2017,2017,10,112,O,63830,.,.,.,1
FRACNP,90,2017,2017,11,112,O,60763,.,.,.,1
FRACNP,90,2017,2017,12,112,O,60841,.,.,.,1
FRACNP,90,2017,2017,TOT,112,O,730242,.,.,.,1
FRACNP,90,2018,2018,1,116,O,59752,.,.,.,1
FRACNP,90,2018,2018,2,116,O,52733,.,.,.,1
FRACNP,90,2018,2018,3,116,O,56391,.,.,.,1
FRACNP,90,2018,2018,4,116,O,55364,.,.,.,1
FRACNP,90,2018,2018,5,116,O,61232,.,.,.,1
FRACNP,90,2018,2018,6,116,O,60292,.,.,.,1
FRACNP,90,2018,2018,7,116,O,64823,.,.,.,1
FRACNP,90,2018,2018,8,116,O,63860,.,.,.,1
FRACNP,90,2018,2018,9,116,O,61834,.,.,.,1
FRACNP,90,2018,2018,10,116,O,63588,.,.,.,1
FRACNP,90,2018,2018,11,116,O,59937,.,.,.,1
FRACNP,90,2018,2018,12,116,O,59931,.,.,.,1
FRACNP,90,2018,2018,TOT,112,O,719737,.,.,.,1
FRACNP,90,2019,2019,1,119,O,59866,.,.,.,1
FRACNP,90,2019,2019,2,119,O,51832,.,.,.,1
FRACNP,90,2019,2019,3,119,O,56592,.,.,.,1
FRACNP,90,2019,2019,4,119,O,55652,.,.,.,1
FRACNP,90,2019,2019,5,119,O,60092,.,.,.,1
FRACNP,90,2019,2019,6,119,O,59768,.,.,.,1
FRACNP,90,2019,2019,7,119,O,64579,.,.,.,1
FRACNP,90,2019,2019,8,119,O,62998,.,.,.,1
FRACNP,90,2019,2019,9,119,O,61515,.,.,.,1
FRACNP,90,2019,2019,10,119,O,62636,.,.,.,1
FRACNP,90,2019,2019,11,119,O,58700,.,.,.,1
FRACNP,90,2019,2019,12,119,O,59799,.,.,.,1
FRACNP,90,2019,2019,TOT,119,O,714029,.,.,.,1
FRACNP,90,2020,2020,1,132,O,59058,.,.,.,1
FRACNP,90,2020,2020,2,132,O,53514,.,.,.,1
FRACNP,90,2020,2020,3,132,O,57285,.,.,.,1
FRACNP,90,2020,2020,4,132,O,54317,.,.,.,1
FRACNP,90,2020,2020,5,132,O,58722,.,.,.,1
FRACNP,90,2020,2020,6,132,O,58571,.,.,.,1
FRACNP,90,2020,2020,7,132,O,62593,.,.,.,1
FRACNP,90,2020,2020,8,132,O,60399,.,.,.,1
FRACNP,90,2020,2020,9,132,O,59810,.,.,.,1
FRACNP,90,2020,2020,10,132,O,60873,.,.,.,1
FRACNP,90,2020,2020,11,132,O,56047,.,.,.,1
FRACNP,90,2020,2020,12,132,O,55475,.,.,.,1
FRACNP,90,2020,2020,TOT,132,O,696664,.,.,.,1
FRACNP,90,2021,2021,1,136,O,51190,.,.,.,1
FRACNP,90,2021,2021,2,136,O,49209,.,.,.,1
FRACNP,90,2021,2021,3,136,O,57877,.,.,.,1
FRACNP,90,2021,2021,4,136,O,56886,.,.,.,1
FRACNP,90,2021,2021,5,136,O,57770,.,.,.,1
FRACNP,90,2021,2021,6,136,O,57482,.,.,.,1
FRACNP,90,2021,2021,7,136,O,62690,.,.,.,1
FRACNP,90,2021,2021,8,136,O,62341,.,.,.,1
FRACNP,90,2021,2021,9,136,O,61774,.,.,.,1
FRACNP,90,2021,2021,10,136,O,63639,.,.,.,1
FRACNP,90,2021,2021,11,136,O,59856,.,.,.,1
FRACNP,90,2021,2021,12,136,O,61105,.,.,.,1
FRACNP,90,2021,2021,TOT,136,O,701819,.,.,.,1
